Maximum Load;10,21;kN
Extension at Maximum Load;1,10;mm
Modulus (E-modulus);0,00;MPa
Modulus (Automatic Young's);52323,43;MPa
Tensile strain at Maximum Load;0,824;%
Tensile strain at Yield (Offset       0,2 %);0,00000;mm/mm
Tensile stress at Yield (Offset       0,2 %);0,00000;MPa
Tensile strain at Break (Standard);0,00824;mm/mm
Tensile stress at Break (Standard);400,00758;MPa

Time;Extension;Load;Strain 1;Tensile stress;Tensile strain
5,90000;0,20;2020,58;0,00000;79,15;0,00148
6,00000;0,20;2048,29;0,00000;80,23;0,00150
6,10000;0,20;2093,23;0,00001;81,99;0,00153
6,20000;0,21;2128,75;0,00000;83,38;0,00155
6,30000;0,21;2160,80;0,00000;84,64;0,00158
6,40000;0,21;2195,41;0,00000;85,99;0,00160
6,50000;0,22;2222,75;0,00000;87,06;0,00163
6,60000;0,22;2255,43;0,00000;88,34;0,00165
6,70000;0,22;2294,78;0,00000;89,89;0,00168
6,80000;0,23;2320,99;0,00000;90,91;0,00170
6,90000;0,23;2351,72;0,00000;92,12;0,00173
7,00000;0,23;2399,24;0,00000;93,98;0,00175
7,10000;0,24;2433,56;0,00000;95,32;0,00178
7,20000;0,24;2452,87;0,00000;96,08;0,00180
7,30000;0,24;2486,16;0,00000;97,38;0,00183
7,40000;0,25;2529,49;0,00000;99,08;0,00186
7,50000;0,25;2558,73;0,00000;100,22;0,00188
7,60000;0,25;2597,04;0,00000;101,73;0,00190
7,70000;0,26;2623,85;0,00000;102,78;0,00193
7,80000;0,26;2649,34;0,00000;103,77;0,00196
7,90000;0,26;2691,24;0,00000;105,41;0,00198
8,00000;0,27;2734,39;0,00000;107,10;0,00201
8,10000;0,27;2750,72;0,00000;107,74;0,00203
8,20000;0,27;2786,58;0,00000;109,15;0,00205
8,30000;0,28;2828,14;0,00001;110,78;0,00208
8,40000;0,28;2858,14;0,00000;111,95;0,00211
8,50000;0,28;2885,37;0,00000;113,02;0,00213
8,60000;0,29;2921,16;0,00000;114,42;0,00216
8,70000;0,29;2954,47;0,00000;115,73;0,00218
8,80000;0,29;2993,88;0,00000;117,27;0,00221
8,90000;0,30;3030,73;0,00000;118,71;0,00223
9,00000;0,30;3047,67;0,00000;119,38;0,00226
9,10000;0,30;3075,96;0,00000;120,48;0,00228
9,20000;0,31;3121,31;0,00000;122,26;0,00231
9,30000;0,31;3158,67;0,00000;123,72;0,00233
9,40000;0,31;3185,83;0,00000;124,79;0,00236
9,50000;0,32;3218,71;0,00000;126,08;0,00238
9,60000;0,32;3252,29;0,00000;127,39;0,00241
9,70000;0,32;3279,52;0,00000;128,46;0,00243
9,80000;0,33;3316,25;0,00000;129,90;0,00245
9,90000;0,33;3351,43;0,00000;131,27;0,00248
10,00000;0,33;3377,11;0,00000;132,28;0,00251
10,10000;0,34;3420,11;0,00000;133,96;0,00253
10,20000;0,34;3454,60;0,00000;135,32;0,00256
10,30000;0,34;3476,73;0,00000;136,18;0,00258
10,40000;0,35;3508,17;-0,00001;137,41;0,00261
10,50000;0,35;3547,94;0,00000;138,97;0,00263
10,60000;0,35;3575,51;0,00000;140,05;0,00266
10,70000;0,36;3611,91;-0,00001;141,48;0,00268
10,80000;0,36;3646,30;-0,00001;142,82;0,00271
10,90000;0,36;3673,07;0,00000;143,87;0,00273
11,00000;0,37;3705,14;0,00000;145,13;0,00276
11,10000;0,37;3747,75;-0,00001;146,80;0,00278
11,20000;0,37;3777,45;-0,00001;147,96;0,00281
11,30000;0,38;3809,06;0,00000;149,20;0,00283
11,40000;0,38;3845,08;-0,00001;150,61;0,00286
11,50000;0,38;3870,58;-0,00001;151,61;0,00288
11,60000;0,39;3898,06;-0,00001;152,69;0,00291
11,70000;0,39;3938,27;0,00000;154,26;0,00293
11,80000;0,39;3972,19;-0,00001;155,59;0,00296
11,90000;0,40;3999,71;0,00000;156,67;0,00298
12,00000;0,40;4040,99;-0,00001;158,28;0,00301
12,10000;0,40;4077,03;0,00000;159,70;0,00303
12,20000;0,41;4101,12;0,00000;160,64;0,00306
12,30000;0,41;4129,60;-0,00001;161,75;0,00308
12,40000;0,41;4167,07;-0,00001;163,22;0,00311
12,50000;0,42;4194,34;0,00000;164,29;0,00313
12,60000;0,42;4231,72;0,00000;165,75;0,00316
12,70000;0,42;4269,47;-0,00001;167,23;0,00318
12,80000;0,43;4294,91;-0,00001;168,23;0,00321
12,90000;0,43;4326,26;0,00000;169,46;0,00323
13,00000;0,43;4368,90;0,00000;171,13;0,00326
13,10000;0,44;4399,14;0,00000;172,31;0,00328
13,20000;0,44;4423,76;0,00000;173,28;0,00331
13,30000;0,44;4457,85;-0,00001;174,61;0,00333
13,40000;0,45;4488,41;0,00000;175,81;0,00336
13,50000;0,45;4522,36;0,00000;177,14;0,00338
13,60000;0,45;4558,64;-0,00001;178,56;0,00341
13,70000;0,46;4591,38;-0,00001;179,84;0,00343
13,80000;0,46;4619,73;0,00000;180,95;0,00346
13,90000;0,46;4664,47;0,00000;182,71;0,00348
14,00000;0,47;4696,29;0,00000;183,95;0,00351
14,10000;0,47;4714,37;-0,00001;184,66;0,00353
14,20000;0,47;4742,46;0,00000;185,76;0,00356
14,30000;0,48;4782,97;0,00000;187,35;0,00358
14,40000;0,48;4816,96;0,00000;188,68;0,00361
14,50000;0,48;4850,14;0,00000;189,98;0,00363
14,60000;0,49;4885,56;0,00000;191,37;0,00366
14,70000;0,49;4910,28;0,00000;192,33;0,00368
14,80000;0,49;4943,87;0,00000;193,65;0,00371
14,90000;0,50;4984,57;0,00000;195,24;0,00373
15,00000;0,50;5011,05;0,00000;196,28;0,00376
15,10000;0,50;5035,93;0,00001;197,26;0,00378
15,20000;0,51;5075,92;0,00001;198,82;0,00381
15,30000;0,51;5108,85;0,00001;200,11;0,00384
15,40000;0,51;5135,49;0,00001;201,16;0,00386
15,50000;0,52;5171,28;0,00001;202,56;0,00388
15,60000;0,52;5207,07;0,00001;203,96;0,00391
15,70000;0,52;5239,64;0,00001;205,23;0,00393
15,80000;0,53;5275,69;0,00000;206,65;0,00396
15,90000;0,53;5304,51;0,00001;207,78;0,00399
16,00000;0,53;5325,76;0,00001;208,61;0,00401
16,10000;0,54;5357,63;0,00001;209,86;0,00403
16,20000;0,54;5398,62;0,00001;211,46;0,00406
16,30000;0,54;5430,27;0,00001;212,70;0,00408
16,40000;0,55;5460,20;0,00001;213,87;0,00411
16,50000;0,55;5499,11;0,00001;215,40;0,00414
16,60000;0,55;5527,97;0,00001;216,53;0,00416
16,70000;0,56;5556,20;0,00001;217,63;0,00418
16,80000;0,56;5572,84;0,00001;218,29;0,00421
16,90000;0,56;5604,04;0,00001;219,51;0,00424
17,00000;0,57;5629,38;0,00001;220,50;0,00426
17,10000;0,57;5661,77;0,00001;221,77;0,00429
17,20000;0,57;5701,58;0,00001;223,33;0,00431
17,30000;0,58;5729,94;0,00001;224,44;0,00433
17,40000;0,58;5756,76;0,00001;225,49;0,00436
17,50000;0,58;5796,22;0,00001;227,04;0,00439
17,60000;0,59;5823,58;0,00001;228,11;0,00441
17,70000;0,59;5857,29;0,00001;229,43;0,00444
17,80000;0,59;5892,77;0,00001;230,82;0,00446
17,90000;0,60;5919,66;0,00001;231,87;0,00449
18,00000;0,60;5947,33;0,00001;232,95;0,00451
18,10000;0,60;5976,93;0,00001;234,11;0,00454
18,20000;0,61;6013,58;0,00002;235,55;0,00456
18,30000;0,61;6043,25;0,00001;236,71;0,00459
18,40000;0,61;6078,08;0,00002;238,08;0,00461
18,50000;0,62;6111,52;0,00001;239,39;0,00464
18,60000;0,62;6138,43;0,00001;240,44;0,00466
18,70000;0,62;6170,41;0,00001;241,69;0,00469
18,80000;0,63;6203,08;0,00001;242,97;0,00471
18,90000;0,63;6231,92;0,00001;244,10;0,00474
19,00000;0,63;6263,96;0,00001;245,36;0,00476
19,10000;0,64;6296,49;0,00001;246,63;0,00479
19,20000;0,64;6329,84;0,00001;247,94;0,00481
19,30000;0,64;6361,00;0,00001;249,16;0,00484
19,40000;0,65;6387,76;0,00002;250,21;0,00486
19,50000;0,65;6419,93;0,00001;251,47;0,00489
19,60000;0,65;6450,33;0,00001;252,66;0,00491
19,70000;0,66;6484,82;0,00001;254,01;0,00494
19,80000;0,66;6516,78;0,00001;255,26;0,00496
19,90000;0,66;6546,26;0,00001;256,41;0,00499
20,00000;0,67;6573,14;0,00001;257,47;0,00501
20,10000;0,67;6600,90;0,00002;258,55;0,00504
20,20000;0,67;6640,45;0,00001;260,10;0,00506
20,30000;0,68;6670,52;0,00001;261,28;0,00509
20,40000;0,68;6695,82;0,00002;262,27;0,00511
20,50000;0,68;6728,95;0,00001;263,57;0,00514
20,60000;0,69;6761,00;0,00002;264,83;0,00516
20,70000;0,69;6787,11;0,00001;265,85;0,00519
20,80000;0,69;6817,43;0,00001;267,04;0,00521
20,90000;0,70;6851,14;0,00001;268,36;0,00524
21,00000;0,70;6877,34;0,00001;269,38;0,00526
21,10000;0,70;6909,68;0,00001;270,65;0,00529
21,20000;0,71;6945,08;0,00001;272,04;0,00531
21,30000;0,71;6970,58;0,00001;273,03;0,00534
21,40000;0,71;6996,03;0,00001;274,03;0,00536
21,50000;0,72;7029,80;0,00001;275,35;0,00539
21,60000;0,72;7061,62;0,00002;276,60;0,00541
21,70000;0,72;7091,98;0,00001;277,79;0,00544
21,80000;0,73;7125,84;0,00001;279,12;0,00546
21,90000;0,73;7153,26;0,00001;280,19;0,00549
22,00000;0,73;7175,80;0,00001;281,07;0,00551
22,10000;0,74;7207,36;0,00001;282,31;0,00554
22,20000;0,74;7241,97;0,00001;283,67;0,00556
22,30000;0,74;7266,49;0,00001;284,63;0,00559
22,40000;0,75;7299,31;0,00001;285,91;0,00561
22,50000;0,75;7332,36;0,00001;287,21;0,00564
22,60000;0,75;7358,61;0,00001;288,23;0,00566
22,70000;0,76;7387,70;0,00001;289,37;0,00569
22,80000;0,76;7416,88;0,00001;290,52;0,00571
22,90000;0,76;7445,74;0,00002;291,65;0,00574
23,00000;0,77;7473,94;0,00001;292,75;0,00576
23,10000;0,77;7506,18;0,00001;294,01;0,00579
23,20000;0,77;7534,37;0,00001;295,12;0,00581
23,30000;0,78;7562,82;0,00001;296,23;0,00584
23,40000;0,78;7589,81;0,00001;297,29;0,00586
23,50000;0,78;7617,13;0,00001;298,36;0,00589
23,60000;0,79;7646,40;0,00001;299,51;0,00591
23,70000;0,79;7680,76;0,00001;300,85;0,00594
23,80000;0,79;7712,87;0,00001;302,11;0,00596
23,90000;0,80;7737,78;0,00001;303,09;0,00599
24,00000;0,80;7770,21;0,00001;304,36;0,00602
24,10000;0,80;7792,48;0,00002;305,23;0,00604
24,20000;0,81;7821,19;0,00001;306,35;0,00606
24,30000;0,81;7853,45;0,00001;307,62;0,00609
24,40000;0,81;7880,65;0,00001;308,68;0,00612
24,50000;0,82;7910,89;0,00001;309,87;0,00614
24,60000;0,82;7937,13;0,00001;310,89;0,00617
24,70000;0,82;7973,59;0,00001;312,32;0,00619
24,80000;0,83;7997,62;0,00001;313,26;0,00621
24,90000;0,83;8022,97;0,00001;314,26;0,00624
25,00000;0,83;8052,00;0,00001;315,39;0,00627
25,10000;0,84;8076,01;0,00000;316,33;0,00629
25,20000;0,84;8108,86;0,00001;317,62;0,00632
25,30000;0,84;8138,87;0,00001;318,80;0,00634
25,40000;0,85;8168,30;0,00001;319,95;0,00637
25,50000;0,85;8193,43;0,00001;320,93;0,00639
25,60000;0,85;8221,33;0,00001;322,03;0,00642
25,70000;0,86;8250,74;0,00001;323,18;0,00644
25,80000;0,86;8281,16;0,00001;324,37;0,00647
25,90000;0,86;8311,91;0,00001;325,57;0,00649
26,00000;0,87;8339,43;0,00001;326,65;0,00652
26,10000;0,87;8363,29;0,00001;327,59;0,00654
26,20000;0,87;8391,66;0,00001;328,70;0,00657
26,30000;0,88;8413,35;0,00001;329,55;0,00659
26,40000;0,88;8440,17;0,00001;330,60;0,00662
26,50000;0,88;8472,01;0,00001;331,85;0,00664
26,60000;0,89;8497,54;0,00001;332,85;0,00667
26,70000;0,89;8532,28;0,00000;334,21;0,00669
26,80000;0,89;8560,77;0,00001;335,32;0,00672
26,90000;0,90;8590,78;0,00001;336,50;0,00674
27,00000;0,90;8613,99;0,00001;337,41;0,00677
27,10000;0,90;8640,32;0,00001;338,44;0,00679
27,20000;0,91;8670,52;0,00001;339,62;0,00682
27,30000;0,91;8691,61;0,00001;340,45;0,00684
27,40000;0,91;8723,80;0,00001;341,71;0,00687
27,50000;0,92;8752,65;0,00001;342,84;0,00689
27,60000;0,92;8773,92;0,00001;343,67;0,00692
27,70000;0,92;8805,09;0,00001;344,89;0,00694
27,80000;0,93;8838,63;0,00001;346,21;0,00697
27,90000;0,93;8858,72;0,00001;346,99;0,00699
28,00000;0,93;8889,17;0,00001;348,19;0,00702
28,10000;0,94;8915,07;0,00001;349,20;0,00704
28,20000;0,94;8946,02;0,00001;350,41;0,00707
28,30000;0,94;8968,45;0,00001;351,29;0,00709
28,40000;0,95;8997,10;0,00000;352,41;0,00712
28,50000;0,95;9020,78;0,00001;353,34;0,00714
28,60000;0,95;9046,56;0,00001;354,35;0,00717
28,70000;0,96;9076,62;0,00001;355,53;0,00719
28,80000;0,96;9108,32;0,00001;356,77;0,00722
28,90000;0,96;9134,11;0,00001;357,78;0,00724
29,00000;0,97;9165,22;0,00001;359,00;0,00727
29,10000;0,97;9190,88;0,00001;360,00;0,00729
29,20000;0,97;9216,22;0,00001;361,00;0,00732
29,30000;0,98;9245,89;0,00001;362,16;0,00734
29,40000;0,98;9270,50;0,00001;363,12;0,00737
29,50000;0,98;9293,15;0,00001;364,01;0,00739
29,60000;0,99;9316,25;0,00001;364,91;0,00742
29,70000;0,99;9354,24;0,00001;366,40;0,00744
29,80000;0,99;9378,50;0,00001;367,35;0,00747
29,90000;1,00;9406,23;0,00001;368,44;0,00749
30,00000;1,00;9435,18;0,00001;369,57;0,00752
30,10000;1,00;9459,29;0,00001;370,52;0,00754
30,20000;1,01;9481,92;0,00001;371,40;0,00757
30,30000;1,01;9515,15;0,00001;372,70;0,00760
30,40000;1,01;9537,28;0,00001;373,57;0,00762
30,50000;1,02;9569,94;0,00001;374,85;0,00764
30,60000;1,02;9592,53;0,00001;375,74;0,00767
30,70000;1,02;9618,51;0,00001;376,75;0,00769
30,80000;1,03;9650,39;0,00001;378,00;0,00772
30,90000;1,03;9679,89;0,00001;379,16;0,00775
31,00000;1,03;9703,23;0,00001;380,07;0,00777
31,10000;1,04;9728,24;0,00001;381,05;0,00779
31,20000;1,04;9761,42;0,00001;382,35;0,00782
31,30000;1,04;9787,80;0,00002;383,38;0,00784
31,40000;1,05;9814,01;0,00001;384,41;0,00787
31,50000;1,05;9840,98;0,00001;385,47;0,00790
31,60000;1,05;9867,89;0,00001;386,52;0,00792
31,70000;1,06;9890,45;0,00001;387,41;0,00794
31,80000;1,06;9920,94;0,00001;388,60;0,00797
31,90000;1,06;9951,55;0,00001;389,80;0,00800
32,00000;1,07;9980,39;0,00001;390,93;0,00802
32,10000;1,07;10002,78;0,00002;391,80;0,00805
32,20000;1,07;10032,45;0,00001;392,97;0,00807
32,30000;1,08;10054,96;0,00001;393,85;0,00809
32,40000;1,08;10085,34;0,00002;395,04;0,00812
32,50000;1,08;10114,35;0,00002;396,18;0,00815
32,60000;1,09;10133,24;0,00002;396,92;0,00817
32,70000;1,09;10158,56;0,00002;397,91;0,00820
32,80000;1,09;10192,56;0,00002;399,24;0,00822
32,87600;1,10;10212,19;0,00001;400,01;0,00824
