
 ID      PARA1  RISE  COUN  DURATION AMP PCNTS  ABS-ENERGY
  1  1220.7404    31     1         1  45     1   0.000E+00
  1  1269.5699     1     7        19  54     1  64.522E+00
  1  1318.3997     1     1         1  48     1   3.123E+00
  1  1904.3550     1     1         1  47     1   2.758E+00
  1  1953.1846     1     2         2  53     1  15.763E+00
  1  2294.9919     2     5        30  50     1  61.694E+00
  1  2639.8511     4     6        25  51     2  62.016E+00
  1  2639.8511     3     2         4  48     2  11.255E+00
  1  2883.9990     3     1         1  45     1   0.000E+00
  1  3076.2659    53    35       350  70    12  14.402E+03
  1  3125.0955    53    41       334  75    16  30.078E+03
  1  3274.6360     1     4        10  52     1  37.743E+00
  1  3378.3989     1     3        13  48     1  20.697E+00
  1  3759.8804    75    81      2958 100    12  36.288E+06
  1  3759.8804    16    14        50  58     5 430.585E+00
  1  4031.4951   366   116       770  79    69 131.393E+03
  1  4077.2729    24    14        74  61     8 700.887E+00
  1  4174.9321    22    11        72  56     5 323.327E+00
  1  4208.5024    39     8        89  50     5 112.659E+00
  1  4208.5024    53    45       470  71    15  18.736E+03
  1  4257.3320    35     1        35  46     1  18.369E+00
  1  4257.3320    18    11       107  52     3 209.204E+00
  1  4257.3320    44    26       245  65    10   2.239E+03
  1  4324.4727    48    61      1167  84    14 517.814E+03
  1  4345.8359     1     1         1  46     1 886.498E-03
  1  4345.8359    34     9        97  53     5 237.971E+00
  1  4443.4951    35    15        70  51     9 191.850E+00
  1  4492.3247    28    25        95  65     9   1.827E+03
  1  4589.9839    28     1        95  44     1   1.827E+03
  1  4687.6431    18    29        83  67     9   2.304E+03
  1  4687.6431     4    14        52  55     2 167.708E+00
  1  4736.4727    33     4        33  48     4  45.617E+00
  1  4788.3545     4     3         5  50     2  12.914E+00
  1  4834.1318     1     3        13  48     1  18.601E+00
  1  4956.2061    19    57       530  86     6 231.383E+03
  1  5053.8652     5    22        78  58     3 599.235E+00
  1  5087.4360    31    49       308  81    17  69.750E+03
  1  5127.1099    61     8       100  49     5 118.092E+00
  1  5145.4209    31    83      1462 100     9  21.448E+06
  1  5145.4209    27    74      1208 100     9  24.338E+06
  1  5249.1836    33    47       233  77    16  30.949E+03
  1  5273.5986    30    20       196  57    10 746.113E+00
  1  5331.5835     5    81       799  86     3 432.399E+03
  1  5331.5835     7     2         8  48     2  15.874E+00
  1  5349.8945    58    12        78  50     8 149.467E+00
  1  5349.8945    62    25        92  53    18 435.651E+00
  1  5420.0874    21    46       297  77     8  32.277E+03
  1  5423.1392    12    47       194  81     6  69.929E+03
  1  5423.1392    12    55       192  87     6 331.665E+03
  1  5493.3315    36    37       190  72    12  13.657E+03
  1  5526.9019    25    53       406  77    11  37.589E+03
  1  5526.9019     9    10        36  53     3 119.771E+00
  1  5526.9019    18    28       119  71     8   7.762E+03
  1  5526.9019    17    52       449  84     5 165.965E+03
  1  5575.7319     1    28        97  68     1   3.019E+03
  1  5615.4063    37    55       835  85    12 303.670E+03
  1  5618.4580    10    22       114  60     5 573.941E+00
  1  5618.4580    10    31       222  65     4   2.382E+03
  1  5664.2354    30    79       922  90    13 643.112E+03
  1  5664.2354    64    74       796  82    13 104.358E+03
  1  5664.2354    20    62       534  89    10 283.931E+03
  1  5664.2354    29    12        53  54     7 150.823E+00
  1  5722.2207     4     1         4  46     1   7.056E+00
  1  5764.9463     4     1         4  44     1   7.056E+00
  1  5764.9463    61    53       884  81    17 185.614E+03
  1  5819.8799     3    84      1136 100     1   6.066E+06
  1  5859.5537    11    33       112  59     7 731.729E+00
  1  5868.7095    17    49       304  81     9  83.414E+03
  1  5917.5391    21    29       115  66    10   1.721E+03
  1  5932.7983     1    44       287  73     1   9.846E+03
  1  5932.7983     7   100      1751 100     3  11.617E+06
  1  5932.7983     1     8       261  54     1 393.479E+00
  1  5966.3691     1     1         1  45     1 804.943E-03
  1  5966.3691    15    18        72  55     5 309.894E+00
  1  5966.3691    35   166      2617  98    11  10.578E+06
  1  5966.3691    37    34       158  60    12   1.382E+03
  1  6030.4575    36    36       272  68    12   5.022E+03
  1  6064.0283   200    68      1133  87    28 793.165E+03
  1  6064.0283    43    17        92  56     9 334.913E+00
  1  6064.0283   663   115      1046  89    70 654.672E+03
  1  6064.0283    49    49       852  81    13  81.312E+03
  1  6128.1167    37     1        37  46     1  25.066E+00
  1  6128.1167    37     1        37  43     1  25.066E+00
  1  6161.6875    36    54       727  78    12  82.554E+03
  1  6161.6875     1    30       111  77     1   8.905E+03
  1  6161.6875    38    45       985  76     9  88.437E+03
  1  6161.6875    33    52       485  81    11  94.093E+03
  1  6250.1909    32    36       165  71    12   6.525E+03
  1  6250.1909    26    49       485  81     9  57.896E+03
  1  6253.2427    34    38       240  70    13   8.591E+03
  1  6253.2427    29     9        43  50     7  78.369E+00
  1  6253.2427    11    23       111  60     4 664.202E+00
  1  6308.1758    44    81      1764  97    12   5.497E+06
  1  6308.1758    15    40       221  85     6 119.937E+03
  1  6308.1758    62    89       787  83    19 263.722E+03
  1  6308.1758    43    41       255  65    13   4.327E+03
  1  6372.2646    39    40       288  69    13   8.177E+03
  1  6372.2646    15    49       355  68     9   6.816E+03
  1  6372.2646    12    89       686  85     4 313.773E+03
  1  6372.2646    10    29       112  64     6   1.229E+03
  1  6445.5093     1    12       155  58     1 512.323E+00
  1  6445.5093    13    63       630  87     5 220.380E+03
  1  6445.5093    29    44       919  77    10  62.014E+03
  1  6445.5093    44    19        65  62    13   1.063E+03
  1  6503.4941    18     9        43  53     3 107.795E+00
  1  6503.4941    17    35       173  71     7   5.700E+03
  1  6503.4941     4    27       108  62     2   1.217E+03
  1  6561.4795    83    28       242  66     4   2.226E+03
  1  6561.4795    17    74       758  95     9   1.284E+06
  1  6561.4795    32    68       627  84    11 237.003E+03
  1  6561.4795     5    57       676  80     2  86.904E+03
  1  6640.8276    31    54       597  89    10 267.141E+03
  1  6640.8276    36    30       107  62    11   1.412E+03
  1  6640.8276    20    30       116  64     8   1.915E+03
  1  6640.8276     9    55       983  86     4 284.219E+03
  1  6689.6577    48    55       531  81    17 118.029E+03
  1  6689.6577    40    26        90  60    13   1.183E+03
  1  6689.6577    26    54       724  78    10  77.590E+03
  1  6689.6577     4    28       150  65     3   1.485E+03
  1  6747.6426    12    49       348  82     5 100.245E+03
  1  6747.6426    15    15        52  62     6 947.347E+00
  1  6747.6426    24    26       243  62     9   1.546E+03
  1  6747.6426    23    40       160  72    12  13.034E+03
  1  6811.7314    10    34       166  62     8   1.206E+03
  1  6811.7314    29    28       130  66    11   1.982E+03
  1  6811.7314    16    57       472  82     8  72.970E+03
  1  6811.7314     6    66       981  84     2 287.349E+03
  1  6884.9761    48    97       591  81    17 110.826E+03
  1  6884.9761    45    24       271  61    11   1.423E+03
  1  6884.9761    45     1       271  43     1   1.423E+03
  1  6884.9761     9   117      1434  83     3 365.441E+03
  1  6942.9614    22    62      1297  91    10 702.589E+03
  1  6942.9614     6    30       181  66     3   1.942E+03
  1  6942.9614    52    60       935  80    14 196.257E+03
  1  6942.9614     5    49       979  83     2 138.775E+03
  1  7007.0498    14    43       186  69     6   4.888E+03
  1  7007.0498    18    61       418  81     8  70.532E+03
  1  7007.0498     5    10        35  55     3 117.143E+00
  1  7007.0498    29    75      1157  94    11   1.668E+06
  1  7080.2944    30    70      1227  89    11 640.675E+03
  1  7080.2944     1    17       101  59     1 439.120E+00
  1  7080.2944    11    16        56  58     6 416.947E+00
  1  7132.1758    21    32       115  62     9   1.633E+03
  1  7132.1758    31    34       129  71    12   8.793E+03
  1  7132.1758   476    69       841  68    40  15.291E+03
  1  7132.1758    19    55       283  72    10  11.334E+03
  1  7177.9536     5    27       171  67     3   2.379E+03
  1  7177.9536    35    40       982  80     9 111.129E+03
  1  7177.9536     6     2         9  46     1  10.199E+00
  1  7177.9536   379   110      1493  90    55   1.079E+06
  1  7251.1978    31    23        81  59    11 749.848E+00
  1  7251.1978     8    88      1068  97     4   2.501E+06
  1  7251.1978    61    20        79  54    15 354.103E+00
  1  7251.1978    33    40       224  72    12  10.641E+03
  1  7300.0278     1    12       102  63     1 918.432E+00
  1  7300.0278    34    23       121  61     8 871.466E+00
  1  7300.0278    13    51       324  77     5  38.341E+03
  1  7300.0278    21    87      1102  91     7   1.415E+06
  1  7376.3237    13    35       135  77     7  22.615E+03
  1  7376.3237    68     6       336  49     2 428.449E+00
  1  7376.3237    21    43       276  75     8  14.321E+03
  1  7376.3237    19    66      1229  90     8 755.666E+03
  1  7431.2573     7    38       208  68     3   6.637E+03
  1  7431.2573    38    41       172  69    13   8.812E+03
  1  7431.2573     4    71       853  87     5 305.128E+03
  1  7431.2573    25    41       234  67    11   5.064E+03
  1  7489.2427    17    68       580  94     7   1.508E+06
  1  7489.2427    21    72      1049  94     7   1.223E+06
  1  7489.2427    44    41       162  72    16  13.135E+03
  1  7489.2427     4    15       414  58     1   1.447E+03
  1  7568.5908    17    73       991  92     7   1.161E+06
  1  7568.5908     3     4        38  47     1  37.852E+00
  1  7568.5908    15    44       171  76     7  24.902E+03
  1  7568.5908    26    15        57  59     6 490.726E+00
  1  7617.4199    27    78       599  83    14 151.965E+03
  1  7617.4199     4    14        49  58     2 234.996E+00
  1  7617.4199    46    56       917  82    13 220.309E+03
  1  7617.4199    39    15        63  62    10 667.772E+00
  1  7690.6646    40    61       542  84    13 122.797E+03
  1  7690.6646    36    70      1591  90    10   1.568E+06
  1  7690.6646   165    95       775  80    48 101.169E+03
  1  7742.5464    21     8       130  56     3 450.892E+00
  1  7742.5464    58    42       314  67    17   8.074E+03
  1  7742.5464   120    56       597  78    14  51.518E+03
  1  7742.5464    15    37       340  67     6   4.323E+03
  1  7791.3755    19   105      1295 100     9  15.707E+06
  1  7791.3755    10    58       987  88     4 431.079E+03
  1  7791.3755     7    25       114  63     3   1.003E+03
  1  7791.3755    32    61      1349  91    11   1.232E+06
  1  7861.5684     6    53       724  82     2 153.671E+03
  1  7861.5684    15    17        80  56     6 332.183E+00
  1  7861.5684    10    61       482  86     6 369.962E+03
  1  7861.5684     6     6        30  51     2  57.026E+00
  1  7919.5537    21    75      1391 100     6  10.401E+06
  1  7919.5537    19    38       441  73     8  26.898E+03
  1  7919.5537     4    51       565  81     3  67.735E+03
  1  7919.5537    36    26       159  67    13   2.624E+03
  1  7983.6421    16    23        86  65     8   1.805E+03
  1  7983.6421    34    31       171  64    13   1.735E+03
  1  7983.6421     1    17       523  67     1  11.475E+03
  1  7983.6421    31    56      1417  93     8   1.923E+06
  1  8056.8867    29    69      1183  99     9   2.743E+06
  1  8056.8867    26    63       941  88     9 772.042E+03
  1  8056.8867     5    20        86  59     3 524.866E+00
  1  8056.8867    41    46       159  74    15  22.832E+03
  1  8105.7163    20    38       218  72     6  21.605E+03
  1  8105.7163    37    53      1148  92    11   1.230E+06
  1  8105.7163    26    59       817  87     8 296.535E+03
  1  8154.5459    41    40       136  75    17  26.813E+03
  1  8154.5459    13    58       727  82     4 214.205E+03
  1  8154.5459    48    61      1327  92    11   1.875E+06
  1  8154.5459     6    39       291  70     3   6.059E+03
  1  8206.4268    34    33       268  66    11   3.963E+03
  1  8206.4268     8    26        74  74     5   5.965E+03
  1  8206.4268    51    70      1580  94    11   3.268E+06
  1  8206.4268    41     9        59  58     5 278.351E+00
  1  8261.3604    33    29       228  63    12   2.109E+03
  1  8261.3604    33    74       956  94    11   1.812E+06
  1  8261.3604     1     2        12  46     1  14.198E+00
  1  8261.3604    19    22       154  63     6 838.989E+00
  1  8325.4492    50    92      1539  91    15   1.447E+06
  1  8325.4492   210    81       821  80    44 143.156E+03
  1  8325.4492    10    43       241  71     7   8.130E+03
  1  8325.4492    29     6       140  49     1 153.653E+00
  1  8398.6934    36    50       315  73    14  20.138E+03
  1  8398.6934    33    46       317  79    11  61.875E+03
  1  8398.6934    11    72      1359  91     4 849.317E+03
  1  8398.6934    36    31        98  61    12   1.565E+03
  1  8456.6787    42    65      1454  93    12   2.497E+06
  1  8456.6787    37    66       497  80    15 133.900E+03
  1  8456.6787     7    69       822  87     3 229.056E+03
  1  8456.6787    26    46       425  75     9  32.361E+03
