Maximum Load;12,94;kN
Extension at Maximum Load;1,51;mm
Modulus (E-modulus);0,00;MPa
Modulus (Automatic Young's);54865,22;MPa
Tensile strain at Maximum Load;1,050;%
Tensile strain at Yield (Offset       0,2 %);0,00000;mm/mm
Tensile stress at Yield (Offset       0,2 %);0,00000;MPa
Tensile strain at Break (Standard);0,01050;mm/mm
Tensile stress at Break (Standard);500,00281;MPa

Time;Extension;Load;Strain 1;Tensile stress;Tensile strain
19,70000;0,66;6366,65;0,00000;246,05;0,00456
19,80000;0,66;6394,28;0,00000;247,12;0,00458
19,90000;0,66;6425,74;0,00000;248,34;0,00461
20,00000;0,67;6452,73;0,00000;249,38;0,00463
20,10000;0,67;6489,56;0,00000;250,80;0,00465
20,20000;0,67;6524,12;0,00000;252,14;0,00468
20,30000;0,68;6546,99;0,00000;253,02;0,00470
20,40000;0,68;6571,81;0,00000;253,98;0,00472
20,50000;0,68;6601,33;0,00000;255,12;0,00475
20,60000;0,69;6638,20;0,00000;256,55;0,00477
20,70000;0,69;6667,16;0,00000;257,67;0,00479
20,80000;0,69;6695,02;0,00000;258,74;0,00482
20,90000;0,70;6725,10;0,00000;259,91;0,00484
21,00000;0,70;6755,49;0,00000;261,08;0,00486
21,10000;0,70;6784,40;0,00000;262,20;0,00488
21,20000;0,71;6809,02;0,00000;263,15;0,00491
21,30000;0,71;6841,17;0,00000;264,39;0,00493
21,40000;0,71;6868,69;0,00000;265,46;0,00495
21,50000;0,72;6898,41;0,00000;266,61;0,00498
21,60000;0,72;6936,27;0,00000;268,07;0,00500
21,70000;0,72;6963,63;0,00000;269,13;0,00502
21,80000;0,73;6988,02;0,00000;270,07;0,00505
21,90000;0,73;7013,90;0,00000;271,07;0,00507
22,00000;0,73;7048,64;0,00000;272,41;0,00509
22,10000;0,74;7078,03;0,00000;273,55;0,00512
22,20000;0,74;7104,85;0,00000;274,58;0,00514
22,30000;0,74;7141,31;0,00000;275,99;0,00516
22,40000;0,75;7162,52;0,00000;276,81;0,00519
22,50000;0,75;7187,72;-0,00001;277,79;0,00521
22,60000;0,75;7219,85;0,00000;279,03;0,00523
22,70000;0,76;7250,05;0,00000;280,20;0,00525
22,80000;0,76;7276,32;-0,00001;281,21;0,00528
22,90000;0,76;7305,69;0,00000;282,35;0,00530
23,00000;0,77;7341,14;0,00000;283,72;0,00532
23,10000;0,77;7367,24;0,00000;284,72;0,00535
23,20000;0,77;7394,90;0,00000;285,79;0,00537
23,30000;0,78;7421,80;0,00000;286,83;0,00539
23,40000;0,78;7451,07;0,00000;287,96;0,00542
23,50000;0,78;7480,09;0,00000;289,09;0,00544
23,60000;0,79;7509,47;0,00000;290,22;0,00546
23,70000;0,79;7538,42;0,00000;291,34;0,00549
23,80000;0,79;7566,46;-0,00001;292,42;0,00551
23,90000;0,80;7593,40;0,00000;293,46;0,00553
24,00000;0,80;7618,67;-0,00001;294,44;0,00556
24,10000;0,80;7646,63;-0,00001;295,52;0,00558
24,20000;0,81;7680,14;0,00000;296,82;0,00560
24,30000;0,81;7709,21;0,00000;297,94;0,00562
24,40000;0,81;7731,94;-0,00001;298,82;0,00565
24,50000;0,82;7766,40;0,00000;300,15;0,00567
24,60000;0,82;7785,84;-0,00001;300,90;0,00569
24,70000;0,82;7810,75;-0,00001;301,86;0,00572
24,80000;0,83;7840,93;0,00000;303,03;0,00574
24,90000;0,83;7868,07;0,00000;304,08;0,00576
25,00000;0,83;7894,94;0,00000;305,12;0,00579
25,10000;0,84;7922,77;0,00000;306,19;0,00581
25,20000;0,84;7954,80;0,00000;307,43;0,00583
25,30000;0,84;7983,98;0,00000;308,56;0,00586
25,40000;0,85;8006,62;-0,00001;309,43;0,00588
25,50000;0,85;8029,90;0,00000;310,33;0,00590
25,60000;0,85;8056,84;0,00000;311,38;0,00592
25,70000;0,86;8080,10;-0,00001;312,27;0,00595
25,80000;0,86;8112,86;-0,00001;313,54;0,00597
25,90000;0,86;8138,08;-0,00001;314,52;0,00600
26,00000;0,87;8170,73;-0,00001;315,78;0,00602
26,10000;0,87;8196,75;0,00000;316,78;0,00604
26,20000;0,87;8216,40;-0,00001;317,54;0,00606
26,30000;0,88;8241,99;-0,00001;318,53;0,00609
26,40000;0,88;8275,48;-0,00001;319,83;0,00611
26,50000;0,88;8301,04;-0,00001;320,81;0,00613
26,60000;0,89;8328,36;0,00000;321,87;0,00616
26,70000;0,89;8352,90;-0,00001;322,82;0,00618
26,80000;0,89;8380,78;-0,00001;323,90;0,00620
26,90000;0,90;8399,14;-0,00001;324,60;0,00623
27,00000;0,90;8427,85;0,00000;325,71;0,00625
27,10000;0,90;8454,23;0,00000;326,73;0,00627
27,20000;0,91;8479,76;-0,00001;327,72;0,00630
27,30000;0,91;8512,48;-0,00001;328,98;0,00632
27,40000;0,91;8543,07;-0,00001;330,17;0,00634
27,50000;0,92;8566,41;0,00000;331,07;0,00637
27,60000;0,92;8597,95;0,00000;332,29;0,00639
27,70000;0,92;8621,29;-0,00001;333,19;0,00641
27,80000;0,93;8642,27;-0,00001;334,00;0,00643
27,90000;0,93;8671,31;0,00000;335,12;0,00646
28,00000;0,93;8695,17;0,00000;336,05;0,00648
28,10000;0,94;8721,72;0,00000;337,07;0,00650
28,20000;0,94;8752,59;-0,00001;338,26;0,00653
28,30000;0,94;8776,65;0,00000;339,19;0,00655
28,40000;0,95;8802,88;-0,00001;340,21;0,00657
28,50000;0,95;8832,96;-0,00001;341,37;0,00660
28,60000;0,95;8856,28;0,00000;342,27;0,00662
28,70000;0,96;8881,17;0,00000;343,23;0,00664
28,80000;0,96;8905,54;0,00000;344,18;0,00667
28,90000;0,96;8935,59;0,00000;345,34;0,00669
29,00000;0,97;8958,42;0,00000;346,22;0,00671
29,10000;0,97;8980,39;-0,00001;347,07;0,00674
29,20000;0,97;9008,88;0,00000;348,17;0,00676
29,30000;0,98;9031,69;0,00000;349,05;0,00678
29,40000;0,98;9053,49;-0,00001;349,89;0,00681
29,50000;0,98;9085,42;0,00000;351,13;0,00683
29,60000;0,99;9111,43;0,00000;352,13;0,00685
29,70000;0,99;9136,50;-0,00001;353,10;0,00687
29,80000;0,99;9165,10;0,00000;354,21;0,00690
29,90000;1,00;9190,93;-0,00001;355,20;0,00692
30,00000;1,00;9215,48;-0,00001;356,15;0,00694
30,10000;1,00;9242,19;0,00000;357,19;0,00697
30,20000;1,01;9264,80;-0,00001;358,06;0,00699
30,30000;1,01;9287,63;-0,00001;358,94;0,00701
30,40000;1,01;9311,07;-0,00001;359,85;0,00704
30,50000;1,02;9342,92;0,00000;361,08;0,00706
30,60000;1,02;9368,68;0,00000;362,07;0,00708
30,70000;1,02;9394,64;-0,00001;363,08;0,00711
30,80000;1,03;9423,08;0,00000;364,18;0,00713
30,90000;1,03;9443,70;0,00000;364,97;0,00715
31,00000;1,03;9466,21;0,00000;365,84;0,00718
31,10000;1,04;9494,05;0,00000;366,92;0,00720
31,20000;1,04;9518,84;-0,00001;367,88;0,00722
31,30000;1,04;9539,74;0,00000;368,69;0,00724
31,40000;1,05;9570,58;0,00000;369,88;0,00727
31,50000;1,05;9590,42;-0,00001;370,64;0,00729
31,60000;1,05;9615,15;0,00000;371,60;0,00731
31,70000;1,06;9643,03;-0,00001;372,68;0,00734
31,80000;1,06;9669,81;-0,00001;373,71;0,00736
31,90000;1,06;9687,89;-0,00001;374,41;0,00738
32,00000;1,07;9714,38;0,00000;375,44;0,00741
32,10000;1,07;9738,86;0,00000;376,38;0,00743
32,20000;1,07;9766,42;-0,00001;377,45;0,00745
32,30000;1,08;9792,42;-0,00001;378,45;0,00748
32,40000;1,08;9821,80;-0,00001;379,59;0,00750
32,50000;1,08;9841,27;0,00000;380,34;0,00752
32,60000;1,09;9865,85;-0,00001;381,29;0,00755
32,70000;1,09;9886,02;-0,00001;382,07;0,00757
32,80000;1,09;9908,84;0,00000;382,95;0,00759
32,90000;1,10;9939,25;0,00000;384,13;0,00762
33,00000;1,10;9970,84;-0,00001;385,35;0,00764
33,10000;1,10;9991,83;-0,00001;386,16;0,00766
33,20000;1,11;10015,60;-0,00001;387,08;0,00769
33,30000;1,11;10041,31;-0,00001;388,07;0,00771
33,40000;1,11;10063,27;0,00000;388,92;0,00773
33,50000;1,12;10087,23;-0,00001;389,84;0,00775
33,60000;1,12;10113,59;0,00000;390,86;0,00778
33,70000;1,12;10133,85;0,00000;391,65;0,00780
33,80000;1,13;10154,79;-0,00001;392,46;0,00782
33,90000;1,13;10185,64;0,00000;393,65;0,00785
34,00000;1,13;10209,66;0,00000;394,58;0,00787
34,10000;1,14;10232,76;0,00000;395,47;0,00789
34,20000;1,14;10256,74;0,00000;396,40;0,00792
34,30000;1,14;10276,85;0,00000;397,17;0,00794
34,40000;1,15;10294,99;0,00000;397,87;0,00796
34,50000;1,15;10324,33;0,00000;399,01;0,00799
34,60000;1,15;10348,87;0,00000;399,96;0,00801
34,70000;1,16;10373,98;0,00000;400,93;0,00803
34,80000;1,16;10402,09;0,00000;402,01;0,00806
34,90000;1,16;10423,99;0,00000;402,86;0,00808
35,00000;1,17;10442,79;0,00000;403,59;0,00810
35,10000;1,17;10465,00;0,00000;404,44;0,00813
35,20000;1,17;10495,95;-0,00001;405,64;0,00815
35,30000;1,18;10517,02;0,00000;406,46;0,00817
35,40000;1,18;10541,18;0,00000;407,39;0,00819
35,50000;1,18;10565,47;0,00000;408,33;0,00822
35,60000;1,19;10593,05;-0,00001;409,39;0,00824
35,70000;1,19;10615,55;0,00000;410,26;0,00826
35,80000;1,19;10648,82;-0,00001;411,55;0,00829
35,90000;1,20;10666,80;0,00000;412,24;0,00831
36,00000;1,20;10690,39;0,00000;413,16;0,00833
36,10000;1,20;10714,18;0,00000;414,07;0,00836
36,20000;1,21;10735,98;0,00000;414,92;0,00838
36,30000;1,21;10757,48;0,00000;415,75;0,00840
36,40000;1,21;10793,60;0,00000;417,14;0,00843
36,50000;1,22;10818,60;0,00000;418,11;0,00845
36,60000;1,22;10835,31;0,00000;418,76;0,00847
36,70000;1,22;10860,21;0,00000;419,72;0,00850
36,80000;1,23;10882,56;0,00000;420,58;0,00852
36,90000;1,23;10906,28;0,00000;421,50;0,00854
37,00000;1,23;10934,09;0,00000;422,57;0,00857
37,10000;1,24;10956,16;0,00000;423,43;0,00859
37,20000;1,24;10974,39;0,00000;424,13;0,00861
37,30000;1,24;11006,48;0,00000;425,37;0,00864
37,40000;1,25;11029,05;0,00000;426,24;0,00866
37,50000;1,25;11051,01;0,00000;427,09;0,00868
37,60000;1,25;11078,91;0,00000;428,17;0,00870
37,70000;1,26;11106,60;0,00000;429,24;0,00873
37,80000;1,26;11124,21;0,00000;429,92;0,00875
37,90000;1,26;11148,00;0,00000;430,84;0,00877
38,00000;1,27;11172,01;0,00000;431,77;0,00880
38,10000;1,27;11198,63;0,00000;432,80;0,00882
38,20000;1,27;11227,72;0,00000;433,92;0,00884
38,30000;1,28;11254,10;0,00000;434,94;0,00887
38,40000;1,28;11272,42;0,00000;435,65;0,00889
38,50000;1,28;11292,22;0,00000;436,41;0,00891
38,60000;1,29;11324,87;0,00000;437,68;0,00894
38,70000;1,29;11351,20;0,00000;438,69;0,00896
38,80000;1,29;11369,17;0,00000;439,39;0,00898
38,90000;1,30;11395,25;0,00000;440,40;0,00901
39,00000;1,30;11423,15;0,00000;441,47;0,00903
39,10000;1,30;11442,26;0,00000;442,21;0,00905
39,20000;1,31;11468,70;0,00000;443,23;0,00907
39,30000;1,31;11491,75;0,00001;444,13;0,00910
39,40000;1,31;11518,45;0,00000;445,16;0,00912
39,50000;1,32;11544,41;0,00000;446,16;0,00914
39,60000;1,32;11565,70;0,00001;446,98;0,00917
39,70000;1,32;11583,80;0,00000;447,68;0,00919
39,80000;1,33;11618,62;0,00000;449,03;0,00921
39,90000;1,33;11648,30;0,00000;450,18;0,00924
40,00000;1,33;11665,64;0,00000;450,85;0,00926
40,10000;1,34;11686,73;0,00001;451,66;0,00928
40,20000;1,34;11711,57;0,00000;452,62;0,00931
40,30000;1,34;11733,85;0,00000;453,48;0,00933
40,40000;1,35;11761,61;0,00001;454,55;0,00935
40,50000;1,35;11784,60;0,00001;455,44;0,00938
40,60000;1,35;11805,15;0,00001;456,24;0,00940
40,70000;1,36;11834,82;0,00001;457,38;0,00942
40,80000;1,36;11860,19;0,00000;458,36;0,00945
40,90000;1,36;11882,87;0,00001;459,24;0,00947
41,00000;1,37;11907,78;0,00001;460,20;0,00949
41,10000;1,37;11937,12;0,00001;461,34;0,00951
41,20000;1,37;11957,82;0,00001;462,14;0,00954
41,30000;1,38;11976,19;0,00000;462,85;0,00956
41,40000;1,38;11999,13;0,00001;463,73;0,00958
41,50000;1,38;12030,06;0,00001;464,93;0,00961
41,60000;1,39;12056,53;0,00001;465,95;0,00963
41,70000;1,39;12077,85;0,00001;466,78;0,00965
41,80000;1,39;12098,23;0,00001;467,56;0,00968
41,90000;1,40;12119,52;0,00001;468,39;0,00970
42,00000;1,40;12152,04;0,00001;469,64;0,00972
42,10000;1,40;12176,58;0,00001;470,59;0,00975
42,20000;1,41;12197,12;0,00001;471,39;0,00977
42,30000;1,41;12223,32;0,00001;472,40;0,00979
42,40000;1,41;12251,20;0,00001;473,48;0,00982
42,50000;1,42;12267,72;0,00001;474,11;0,00984
42,60000;1,42;12292,09;0,00001;475,06;0,00986
42,70000;1,42;12320,18;0,00001;476,14;0,00988
42,80000;1,43;12345,45;0,00001;477,12;0,00991
42,90000;1,43;12368,43;0,00001;478,01;0,00993
43,00000;1,43;12386,03;0,00001;478,69;0,00995
43,10000;1,44;12398,84;0,00001;479,18;0,00998
43,20000;1,44;12425,86;0,00001;480,23;0,01000
43,30000;1,44;12465,05;0,00000;481,74;0,01002
43,40000;1,45;12488,70;0,00001;482,66;0,01005
43,50000;1,45;12502,10;0,00001;483,17;0,01007
43,60000;1,45;12524,66;0,00001;484,04;0,01009
43,70000;1,46;12549,82;0,00001;485,02;0,01012
43,80000;1,46;12574,04;0,00001;485,95;0,01014
43,90000;1,46;12597,77;0,00001;486,87;0,01016
44,00000;1,47;12620,68;0,00001;487,76;0,01019
44,10000;1,47;12647,11;0,00001;488,78;0,01021
44,20000;1,47;12672,95;0,00001;489,78;0,01023
44,30000;1,48;12687,05;0,00001;490,32;0,01025
44,40000;1,48;12705,03;0,00001;491,02;0,01028
44,50000;1,48;12737,00;0,00001;492,25;0,01030
44,60000;1,49;12771,43;0,00001;493,58;0,01032
44,70000;1,49;12792,34;0,00001;494,39;0,01035
44,80000;1,49;12807,94;0,00001;494,99;0,01037
44,90000;1,50;12827,64;0,00001;495,75;0,01039
45,00000;1,50;12856,42;0,00001;496,87;0,01042
45,10000;1,50;12883,23;0,00001;497,90;0,01044
45,20000;1,51;12908,76;0,00001;498,89;0,01046
45,30000;1,51;12928,48;0,00001;499,65;0,01049
45,34600;1,51;12937,57;0,00001;500,00;0,01050
