Maximum Load;6,87;kN
Extension at Maximum Load;0,78;mm
Modulus (E-modulus);0,00;MPa
Modulus (Automatic Young's);47776,32;MPa
Tensile strain at Maximum Load;0,643;%
Tensile strain at Yield (Offset       0,2 %);0,00000;mm/mm
Tensile stress at Yield (Offset       0,2 %);0,00000;MPa
Tensile strain at Break (Standard);0,00643;mm/mm
Tensile stress at Break (Standard);300,00703;MPa

Time;Extension;Load;Strain 1;Tensile stress;Tensile strain
11,70000;0,39;3556,37;0,00000;155,40;0,00322
11,80000;0,39;3577,97;0,00001;156,35;0,00325
11,90000;0,40;3611,00;0,00001;157,79;0,00328
12,00000;0,40;3644,53;0,00001;159,25;0,00331
12,10000;0,40;3664,80;0,00001;160,14;0,00333
12,20000;0,41;3691,49;0,00001;161,31;0,00336
12,30000;0,41;3729,75;0,00001;162,98;0,00339
12,40000;0,41;3763,97;0,00001;164,47;0,00342
12,50000;0,42;3784,55;0,00001;165,37;0,00344
12,60000;0,42;3817,85;0,00001;166,83;0,00347
12,70000;0,42;3850,73;0,00001;168,26;0,00350
12,80000;0,43;3869,32;0,00001;169,08;0,00352
12,90000;0,43;3893,72;0,00001;170,14;0,00355
13,00000;0,43;3932,04;0,00001;171,82;0,00358
13,10000;0,44;3963,08;0,00001;173,17;0,00361
13,20000;0,44;3983,73;0,00000;174,08;0,00364
13,30000;0,44;4021,10;0,00001;175,71;0,00366
13,40000;0,45;4054,80;0,00001;177,18;0,00369
13,50000;0,45;4082,16;0,00001;178,38;0,00372
13,60000;0,45;4104,65;0,00001;179,36;0,00375
13,70000;0,46;4132,16;0,00001;180,56;0,00377
13,80000;0,46;4161,47;0,00001;181,84;0,00380
13,90000;0,46;4187,35;0,00001;182,97;0,00383
14,00000;0,47;4222,10;0,00001;184,49;0,00386
14,10000;0,47;4255,89;0,00001;185,97;0,00388
14,20000;0,47;4283,01;0,00001;187,15;0,00391
14,30000;0,48;4303,85;0,00001;188,06;0,00394
14,40000;0,48;4335,66;0,00001;189,45;0,00397
14,50000;0,48;4376,30;0,00001;191,23;0,00400
14,60000;0,49;4399,36;0,00002;192,24;0,00402
14,70000;0,49;4422,38;0,00001;193,24;0,00405
14,80000;0,49;4451,96;0,00001;194,54;0,00408
14,90000;0,50;4481,34;0,00001;195,82;0,00410
15,00000;0,50;4506,59;0,00001;196,92;0,00413
15,10000;0,50;4541,27;0,00001;198,44;0,00416
15,20000;0,51;4575,14;0,00001;199,92;0,00419
15,30000;0,51;4596,29;0,00001;200,84;0,00421
15,40000;0,51;4628,05;0,00001;202,23;0,00424
15,50000;0,52;4669,16;0,00001;204,03;0,00427
15,60000;0,52;4696,12;0,00002;205,21;0,00430
15,70000;0,52;4710,56;0,00001;205,84;0,00432
15,80000;0,53;4736,74;0,00001;206,98;0,00435
15,90000;0,53;4769,63;0,00001;208,42;0,00438
16,00000;0,53;4799,26;0,00001;209,71;0,00441
16,10000;0,54;4833,70;0,00001;211,22;0,00444
16,20000;0,54;4865,11;0,00001;212,59;0,00446
16,30000;0,54;4890,04;0,00001;213,68;0,00449
16,40000;0,55;4913,98;0,00001;214,72;0,00452
16,50000;0,55;4948,36;0,00001;216,23;0,00454
16,60000;0,55;4982,29;0,00002;217,71;0,00457
16,70000;0,56;5007,36;0,00002;218,81;0,00460
16,80000;0,56;5028,24;0,00001;219,72;0,00463
16,90000;0,56;5058,20;0,00001;221,03;0,00465
17,00000;0,57;5092,75;0,00001;222,54;0,00468
17,10000;0,57;5117,47;0,00001;223,62;0,00471
17,20000;0,57;5143,96;0,00001;224,77;0,00474
17,30000;0,58;5175,19;0,00001;226,14;0,00477
17,40000;0,58;5205,91;0,00001;227,48;0,00479
17,50000;0,58;5234,49;0,00003;228,73;0,00482
17,60000;0,59;5269,07;0,00002;230,24;0,00485
17,70000;0,59;5297,97;0,00001;231,50;0,00488
17,80000;0,59;5315,24;0,00001;232,26;0,00490
17,90000;0,60;5336,80;0,00001;233,20;0,00493
18,00000;0,60;5375,39;0,00002;234,89;0,00496
18,10000;0,60;5409,33;0,00002;236,37;0,00499
18,20000;0,61;5434,30;0,00002;237,46;0,00501
18,30000;0,61;5464,98;0,00001;238,80;0,00504
18,40000;0,61;5496,23;0,00002;240,17;0,00507
18,50000;0,62;5522,17;0,00002;241,30;0,00509
18,60000;0,62;5549,24;0,00002;242,48;0,00512
18,70000;0,62;5578,76;0,00002;243,77;0,00515
18,80000;0,63;5606,54;0,00002;244,99;0,00518
18,90000;0,63;5630,39;0,00001;246,03;0,00521
19,00000;0,63;5658,95;0,00002;247,28;0,00523
19,10000;0,64;5691,66;0,00001;248,71;0,00526
19,20000;0,64;5723,20;0,00002;250,09;0,00529
19,30000;0,64;5746,20;0,00002;251,09;0,00532
19,40000;0,65;5774,22;0,00001;252,31;0,00534
19,50000;0,65;5809,43;0,00002;253,85;0,00537
19,60000;0,65;5835,62;0,00002;255,00;0,00540
19,70000;0,66;5862,00;0,00002;256,15;0,00543
19,80000;0,66;5894,26;0,00001;257,56;0,00545
19,90000;0,66;5922,88;0,00002;258,81;0,00548
20,00000;0,67;5943,96;0,00002;259,73;0,00551
20,10000;0,67;5968,11;0,00002;260,79;0,00554
20,20000;0,67;6005,43;0,00002;262,42;0,00557
20,30000;0,68;6032,60;0,00002;263,60;0,00559
20,40000;0,68;6060,58;0,00001;264,83;0,00562
20,50000;0,68;6093,05;0,00002;266,25;0,00565
20,60000;0,69;6120,42;0,00002;267,44;0,00567
20,70000;0,69;6142,84;0,00001;268,42;0,00570
20,80000;0,69;6170,35;0,00002;269,62;0,00573
20,90000;0,70;6201,52;0,00002;270,99;0,00576
21,00000;0,70;6230,20;0,00002;272,24;0,00578
21,10000;0,70;6254,91;0,00002;273,32;0,00581
21,20000;0,71;6281,55;0,00002;274,48;0,00584
21,30000;0,71;6313,23;0,00001;275,87;0,00587
21,40000;0,71;6346,29;0,00001;277,31;0,00590
21,50000;0,72;6368,65;0,00002;278,29;0,00592
21,60000;0,72;6393,38;0,00002;279,37;0,00595
21,70000;0,72;6423,85;0,00002;280,70;0,00598
21,80000;0,73;6451,56;0,00001;281,91;0,00601
21,90000;0,73;6479,85;0,00001;283,15;0,00603
22,00000;0,73;6513,65;0,00002;284,63;0,00606
22,10000;0,74;6540,28;0,00002;285,79;0,00609
22,20000;0,74;6558,62;0,00001;286,59;0,00611
22,30000;0,74;6582,80;0,00001;287,65;0,00614
22,40000;0,75;6620,54;0,00001;289,30;0,00617
22,50000;0,75;6650,02;0,00001;290,58;0,00620
22,60000;0,75;6673,01;0,00002;291,59;0,00623
22,70000;0,76;6697,19;0,00001;292,65;0,00625
22,80000;0,76;6726,80;0,00001;293,94;0,00628
22,90000;0,76;6753,45;0,00001;295,10;0,00631
23,00000;0,77;6781,23;0,00001;296,32;0,00634
23,10000;0,77;6804,91;0,00001;297,35;0,00636
23,20000;0,77;6834,88;0,00002;298,66;0,00639
23,30000;0,78;6859,82;0,00002;299,75;0,00642
23,32400;0,78;6865,66;0,00001;300,01;0,00643
