
 ID      PARA1  RISE  COUN  DURATION AMP PCNTS  ABS-ENERGY
  1     0.0546     4     1        45  44     1 139.687E+00
  1     0.0635     1     1         1  45     1 496.130E-03
  1     0.0635     1     4        14  50     1  27.765E+00
  1     0.0687    15    10        36  52     4 118.753E+00
  1     0.0790    33    22        96  55     6 267.800E+00
  1     0.0830     1     1         4  47     1   7.378E+00
  1     0.0830     3     6        20  51     1  61.258E+00
  1     0.0879     1     5        50  50     1  58.243E+00
  1     0.0882     1     1         1  47     1 629.821E-03
  1     0.0906    54     9        56  49     8  92.685E+00
  1     0.0943    17    10        32  48     6  71.063E+00
  1     0.0980    17     1        32  44     1  71.063E+00
  1     0.1004     5     3         7  49     2  28.464E+00
  1     0.1035     5     1         7  45     1  28.464E+00
  1     0.1035    30    20        80  52     6 240.986E+00
  1     0.1050    21    37       126  55     5 661.203E+00
  1     0.1050     1     2        34  46     1  25.933E+00
  1     0.1077     5     6        23  49     2  53.923E+00
  1     0.1077     1     6        23  51     1  60.517E+00
  1     0.1099     1    11        37  63     1 500.947E+00
  1     0.1123    10    12        77  55     5 157.962E+00
  1     0.1132     1     2         5  47     1   9.876E+00
  1     0.1221     1    15        46  59     1 368.444E+00
  1     0.1221     2     6        37  50     2  58.470E+00
  1     0.1236    49     4        53  47     3  51.567E+00
  1     0.1245     1     7        27  56     1 102.991E+00
  1     0.1270    10    16        40  59     6 342.343E+00
  1     0.1270     4    11        50  52     2 111.601E+00
  1     0.1270     1     2         2  46     1   4.916E+00
  1     0.1270     1     1         1  46     1   1.434E+00
  1     0.1273    40    14        76  56     8 251.601E+00
  1     0.1297    24    14        55  52     6 168.763E+00
  1     0.1321     6     4         6  48     4  15.593E+00
  1     0.1367     6     1         6  42     1  15.593E+00
  1     0.1367    52     8        63  50     6  75.696E+00
  1     0.1392     1    12        36  59     1 262.396E+00
  1     0.1465    10     2        10  46     2  10.444E+00
  1     0.1465    30    57       181  59    10   2.342E+03
  1     0.1465    11     5        19  48     3  37.119E+00
  1     0.1465     9     3        34  48     2  37.036E+00
  1     0.1465    51    14        85  51     8 169.747E+00
  1     0.1465     1     3        11  47     1  21.019E+00
  1     0.1492     1     3         6  47     1  15.603E+00
  1     0.1492    30    36       208  66    11   3.071E+03
  1     0.1492    14     5        23  48     4  44.176E+00
  1     0.1563     4    11        61  54     2 166.359E+00
  1     0.1563     9     1        10  46     1   7.611E+00
  1     0.1587     1     1         1  46     1   1.225E+00
  1     0.1587     1     1         1  46     1   3.171E+00
  1     0.1611     9    10        81  51     3 117.941E+00
  1     0.1660    47     2        48  47     2  27.867E+00
  1     0.1660    47     1         1  45     1   0.000E+00
  1     0.1660     3     3        14  49     2  27.302E+00
  1     0.1660    18    22        69  53     7 174.683E+00
  1     0.1660     7    51       178  69     3   5.954E+03
  1     0.1685     8     2         8  46     2  11.180E+00
  1     0.1709     1     2         4  46     1  10.050E+00
  1     0.1709    40    17        97  52     7 192.676E+00
  1     0.1709    19    11       138  56     3 474.374E+00
  1     0.1758     1    11        40  49     1  93.682E+00
  1     0.1761     6     4        21  47     2  33.259E+00
  1     0.1767    20     8        48  54     5 105.293E+00
  1     0.1767    11     4        17  48     3  33.322E+00
  1     0.1807    11     1        17  45     1  33.322E+00
  1     0.1807    10     8        16  50     6  52.119E+00
  1     0.1831     1     1         1  46     1   3.296E+00
  1     0.1856    13     7        17  50     5  43.337E+00
  1     0.1856     4    24       112  61     2 540.984E+00
  1     0.1856     1     1         1  45     1 417.926E-03
  1     0.1859     1     1         1  47     1   4.037E+00
  1     0.1865     1    19        47  60     1 445.508E+00
  1     0.1880     4     2         4  46     2   5.586E+00
  1     0.1929     6     7        20  49     3  59.329E+00
  1     0.1953     4     3        17  49     1  22.894E+00
  1     0.1953    11     8        40  51     2  88.966E+00
  1     0.1953     1     2         4  47     1   6.112E+00
  1     0.1956    50    38       129  59    14   1.192E+03
  1     0.1962     1     1         1  46     1   2.555E+00
  1     0.2026     2    23        67  61     2 544.151E+00
  1     0.2026     2    19        80  56     2 299.170E+00
  1     0.2051     2     1        80  43     1 299.170E+00
  1     0.2060     1     1         1  46     1 496.130E-03
  1     0.2060     1     2        15  46     1  13.402E+00
  1     0.2060    35   122       813  85    13 314.928E+03
  1     0.2060    10     3        41  50     2  49.665E+00
  1     0.2078    10     5        41  52     3  73.684E+00
  1     0.2078    26    22       109  57    12 448.383E+00
  1     0.2100     3     8        44  53     2 112.255E+00
  1     0.2100     3    56       275  85     2  91.278E+03
  1     0.2149     9     5        27  51     3  40.046E+00
  1     0.2149     9     1         1  45     1   0.000E+00
  1     0.2158     9     1         1  44     1   0.000E+00
  1     0.2197    44     4        47  51     3  57.135E+00
  1     0.2197    44     1        47  44     1  57.135E+00
  1     0.2222    12     1        12  45     1  10.583E+00
  1     0.2246    42     3        46  47     3  48.222E+00
  1     0.2246     7    66       332  81     5  70.304E+03
  1     0.2249     4    20        61  62     3 699.106E+00
  1     0.2271    35    30       100  55    13 393.158E+00
  1     0.2304    27    34       116  62    11   1.967E+03
  1     0.2304    27     1       116  45     1   1.967E+03
  1     0.2304    44    16        74  50    10 140.490E+00
  1     0.2344    44     1        74  44     1 140.490E+00
