C:\MistrasGroup\AEwin for USB Version E5.30\EXP3001.DTA
MISTRAS-2001 (r) Location Version 
Version E5.30

Tue May 09 13:15:09 2023

 ID      PARA1  RISE  COUN  DURATION AMP PCNTS  ABS-ENERGY
  1  5380.4136     5    13        34  54     2 136.952E+00
  1  5380.4136   153    32       237  56    20 675.581E+00
  1  5380.4136     9    82       782  85     4 206.263E+03
  1  5444.5024    14    64       414  78     6  77.598E+03
  1  5493.3315    14     1       414  43     1  77.598E+03
  1  5493.3315     1    21        68  58     1 370.149E+00
  1  5545.2134    11    51       189  71     6   8.546E+03
  1  5566.5762     7    15        43  55     4 210.799E+00
  1  5566.5762    10    20        78  59     6 323.985E+00
  1  5664.2354     1     7        22  50     1  57.862E+00
  1  5688.6499     1    25        85  58     2 346.895E+00
  1  5713.0654    36    40       164  66    18   2.785E+03
  1  5716.1172    13    56       290  76     5  31.743E+03
  1  5740.5317     8     3        13  48     2  15.711E+00
  1  5859.5537    10    60       511  86     5 198.976E+03
  1  5859.5537     9    32       131  60     5   1.467E+03
  1  5859.5537     7     7        23  57     3 130.029E+00
  1  5859.5537    12    43       140  70     7   5.818E+03
  1  5917.5391     1    25        76  66     1   1.540E+03
  1  5917.5391     5    44       252  74     4  14.385E+03
  1  5917.5391    27    68       350  76    13  62.684E+03
  1  5966.3691     1    31       135  64     2   1.318E+03
  1  5981.6279     9   103       660  85     4 253.500E+03
  1  5981.6279     8    37       170  75     4  13.741E+03
  1  5981.6279     1    16        56  59     1 383.347E+00
  1  6015.1982    15    50       249  69     8   4.399E+03
  1  6015.1982    10   147       875  89     5 395.685E+03
  1  6079.2871     8    55       249  70     4  14.969E+03
  1  6079.2871     8    49       202  66     3   5.071E+03
  1  6079.2871    13    78       839  85     6 187.263E+03
  1  6131.1685     2    53       319  83     2  64.563E+03
  1  6131.1685     2    12        43  54     2  99.455E+00
  1  6131.1685     3    70       382  76     3  27.147E+03
  1  6131.1685  2657   260      4829  95   131   7.839E+06
  1  6201.3613    50    89       314  80    21  32.530E+03
  1  6201.3613    49   122       800  80    22 117.933E+03
  1  6201.3613     7    11        24  60     4 295.778E+00
  1  6201.3613    10    35       119  68     6   3.459E+03
  1  6253.2427     6    28       162  63     4   1.520E+03
  1  6253.2427    14    89       710  82     6 162.582E+03
  1  6299.0205    36    66       561  80    14  61.980E+03
  1  6299.0205     4     8        25  52     2  93.526E+00
  1  6323.4355    11    89       641  85     7 172.648E+03
  1  6323.4355    87   124      4199 100    16  59.849E+06
  1  6347.8501    15    82       601  87     7 422.840E+03
  1  6347.8501    28    65      1019  86    10 182.258E+03
  1  6347.8501    10    76      1201  88     5 279.138E+03
  1  6347.8501    13    29       100  63     7   1.657E+03
  1  6308.1758     2    96       574  82     2 193.443E+03
  1  6308.1758     5    89       595  99     4   2.410E+06
  1  6308.1758     4     7        25  54     3  77.385E+00
  1  6302.0723    16    81       610  85     6 268.166E+03
  1  6302.0723    44    48       257  71    17  11.230E+03
  1  6302.0723    24    29       109  63    12 948.771E+00
  1  6299.0205    16    43       202  74     9   7.317E+03
  1  6299.0205     8    91       821  84     5 195.259E+03
  1  6308.1758     9    78       793  92     4 679.162E+03
  1  6299.0205     2    80       351  82     2  77.655E+03
  1  6299.0205     1    51       232  72     1   5.264E+03
  1  6299.0205     7    31       147  69     4   4.193E+03
  1  6299.0205     5    50       170  79     4  23.511E+03
  1  6299.0205     1    47       162  69     2   2.859E+03
  1  6299.0205     6    56       374  81     3  53.869E+03
  1  6299.0205    32    96      1119  87    12 602.380E+03
  1  6299.0205     1    56       183  74     2  11.703E+03
  1  6299.0205     5    47       148  67     4   5.354E+03
  1  6299.0205     6    89       535  77     3  43.132E+03
  1  6299.0205    27    94      1086  91    10   1.982E+06
  1  6299.0205     9    55       536  79     4  69.584E+03
  1  6299.0205    29    67       975  80    15  98.955E+03
  1  6274.6055    21    65       505  80    10  39.905E+03
  1  6274.6055    11   123      1204  90     6 573.674E+03
  1  6259.3467     3    80       715  89     2 277.526E+03
  1  6259.3467    13    63       306  80     9  24.448E+03
  1  6274.6055    10    73       508  83     5 140.031E+03
  1  6253.2427     1    90       414  95     1 738.703E+03
  1  6250.1909     5    35       118  67     3   3.253E+03
  1  6250.1909     5    27        79  62     3   1.051E+03
  1  6250.1909     9     5        18  53     4  45.377E+00
  1  6250.1909    14    52       555  75     5  28.413E+03
  1  6253.2427     3     3        60  47     1  41.145E+00
  1  6250.1909     1    43       150  62     1   1.611E+03
  1  6274.6055     5    89       507  83     3 179.307E+03
  1  6250.1909     6    47       258  68     4   4.743E+03
  1  6250.1909     1    29        87  58     1 323.086E+00
  1  6250.1909     8   105       504  85     5 285.606E+03
  1  6250.1909    11    99       688  85     5 147.157E+03
  1  6250.1909    11    49       225  69     7   6.201E+03
  1  6250.1909    11    32       127  64     7   1.656E+03
  1  6250.1909    12    30       101  61     5   1.088E+03
  1  6250.1909    24    43       218  68     9   4.007E+03
  1  6250.1909     8     4         9  51     3  20.614E+00
  1  6225.7759     1    12        43  57     1 168.203E+00
  1  6250.1909     1    16        59  58     1 227.564E+00
  1  6225.7759    37    82       781  90    12 406.363E+03
  1  6225.7759     9    36       119  65     5   1.512E+03
  1  6210.5166     2    77       554  84     2 142.525E+03
  1  6210.5166     1    22        92  63     2 584.889E+00
  1  6225.7759     1    10        40  57     2 120.343E+00
  1  6210.5166    11    83       641  82     7  80.770E+03
  1  6225.7759    36    52       337  68    18   6.644E+03
  1  6210.5166     1     6        21  53     1  36.762E+00
  1  6204.4131    32    10        54  51     6  80.041E+00
  1  6210.5166     1    88       599  90     1 779.200E+03
  1  6210.5166    10    40       136  74     6   6.983E+03
  1  6201.3613    10    89      1015  92     4   1.125E+06
  1  6201.3613     7    40       149  67     4   1.965E+03
  1  6204.4131     9    38       124  65     5   2.407E+03
