Maximum Load;8,90;kN
Extension at Maximum Load;0,97;mm
Modulus (E-modulus);0,00;MPa
Modulus (Automatic Young's);55051,16;MPa
Tensile strain at Maximum Load;0,654;%
Tensile strain at Yield (Offset       0,2 %);0,00000;mm/mm
Tensile stress at Yield (Offset       0,2 %);0,00000;MPa
Tensile strain at Break (Standard);0,00654;mm/mm
Tensile stress at Break (Standard);350,02341;MPa

Time;Extension;Load;Strain 1;Tensile stress;Tensile strain
4,50000;0,15;1441,21;-0,00002;56,71;0,00101
4,60000;0,15;1472,80;0,00002;57,95;0,00103
4,70000;0,16;1503,73;-0,00003;59,17;0,00106
4,80000;0,16;1539,00;0,00002;60,55;0,00108
4,90000;0,16;1571,50;-0,00003;61,83;0,00110
5,00000;0,17;1601,36;0,00001;63,01;0,00112
5,10000;0,17;1627,49;-0,00001;64,04;0,00115
5,20000;0,17;1658,82;-0,00001;65,27;0,00117
5,30000;0,18;1689,50;0,00000;66,48;0,00119
5,40000;0,18;1722,37;-0,00002;67,77;0,00121
5,50000;0,18;1758,32;0,00001;69,18;0,00124
5,60000;0,19;1785,42;-0,00002;70,25;0,00126
5,70000;0,19;1816,22;0,00000;71,46;0,00128
5,80000;0,19;1850,72;-0,00002;72,82;0,00130
5,90000;0,20;1884,75;-0,00001;74,16;0,00133
6,00000;0,20;1911,85;-0,00001;75,23;0,00135
6,10000;0,20;1944,32;-0,00001;76,50;0,00137
6,20000;0,21;1978,86;-0,00001;77,86;0,00139
6,30000;0,21;2005,68;0,00000;78,92;0,00142
6,40000;0,21;2031,32;-0,00002;79,93;0,00144
6,50000;0,22;2067,99;-0,00001;81,37;0,00146
6,60000;0,22;2104,44;0,00000;82,80;0,00148
6,70000;0,22;2135,26;-0,00001;84,02;0,00151
6,80000;0,23;2168,16;0,00000;85,31;0,00153
6,90000;0,23;2199,52;-0,00001;86,54;0,00155
7,00000;0,23;2224,31;-0,00001;87,52;0,00157
7,10000;0,24;2255,82;0,00000;88,76;0,00160
7,20000;0,24;2294,02;-0,00001;90,26;0,00162
7,30000;0,24;2316,71;-0,00001;91,16;0,00164
7,40000;0,25;2348,63;0,00001;92,41;0,00166
7,50000;0,25;2393,83;-0,00002;94,19;0,00169
7,60000;0,25;2423,52;0,00000;95,36;0,00171
7,70000;0,26;2443,13;-0,00001;96,13;0,00173
7,80000;0,26;2475,71;0,00000;97,41;0,00175
7,90000;0,26;2515,18;-0,00001;98,96;0,00178
8,00000;0,27;2541,92;0,00000;100,02;0,00180
8,10000;0,27;2579,63;-0,00001;101,50;0,00182
8,20000;0,27;2608,35;0,00000;102,63;0,00184
8,30000;0,28;2627,45;0,00000;103,38;0,00187
8,40000;0,28;2663,91;0,00000;104,82;0,00189
8,50000;0,28;2709,98;0,00000;106,63;0,00191
8,60000;0,29;2731,84;0,00001;107,49;0,00193
8,70000;0,29;2753,15;0,00000;108,33;0,00195
8,80000;0,29;2796,77;0,00000;110,04;0,00198
8,90000;0,30;2829,57;0,00000;111,33;0,00200
9,00000;0,30;2855,57;0,00000;112,36;0,00202
9,10000;0,30;2884,70;0,00001;113,50;0,00205
9,20000;0,31;2916,93;-0,00002;114,77;0,00207
9,30000;0,31;2944,90;0,00001;115,87;0,00209
9,40000;0,31;2988,44;-0,00001;117,59;0,00211
9,50000;0,32;3022,25;0,00000;118,92;0,00214
9,60000;0,32;3036,56;0,00000;119,48;0,00216
9,70000;0,32;3065,79;0,00000;120,63;0,00218
9,80000;0,33;3111,80;0,00001;122,44;0,00220
9,90000;0,33;3144,41;0,00001;123,72;0,00222
10,00000;0,33;3169,80;0,00000;124,72;0,00225
10,10000;0,34;3201,51;0,00001;125,97;0,00227
10,20000;0,34;3233,93;0,00000;127,25;0,00229
10,30000;0,34;3261,41;0,00000;128,33;0,00232
10,40000;0,35;3298,07;0,00001;129,77;0,00234
10,50000;0,35;3329,31;0,00000;131,00;0,00236
10,60000;0,35;3349,13;0,00000;131,78;0,00238
10,70000;0,36;3389,65;0,00001;133,37;0,00241
10,80000;0,36;3429,22;0,00000;134,93;0,00243
10,90000;0,36;3450,89;0,00001;135,78;0,00245
11,00000;0,37;3474,83;-0,00001;136,72;0,00247
11,10000;0,37;3511,39;0,00002;138,16;0,00249
11,20000;0,37;3546,62;-0,00001;139,55;0,00252
11,30000;0,38;3573,88;0,00002;140,62;0,00254
11,40000;0,38;3609,68;-0,00001;142,03;0,00256
11,50000;0,38;3636,94;0,00000;143,10;0,00258
11,60000;0,39;3659,82;0,00002;144,00;0,00261
11,70000;0,39;3701,77;-0,00001;145,65;0,00263
11,80000;0,39;3737,06;0,00002;147,04;0,00265
11,90000;0,40;3765,21;-0,00002;148,15;0,00268
12,00000;0,40;3795,61;0,00002;149,35;0,00270
12,10000;0,40;3827,03;0,00000;150,58;0,00272
12,20000;0,41;3856,28;0,00001;151,73;0,00274
12,30000;0,41;3878,44;0,00000;152,60;0,00276
12,40000;0,41;3915,57;-0,00001;154,07;0,00279
12,50000;0,42;3951,22;0,00001;155,47;0,00281
12,60000;0,42;3978,82;0,00000;156,55;0,00283
12,70000;0,42;4014,44;0,00001;157,96;0,00285
12,80000;0,43;4049,44;-0,00001;159,33;0,00288
12,90000;0,43;4077,50;0,00002;160,44;0,00290
13,00000;0,43;4101,91;-0,00001;161,40;0,00292
13,10000;0,44;4134,56;0,00002;162,68;0,00294
13,20000;0,44;4165,93;-0,00002;163,92;0,00297
13,30000;0,44;4193,60;0,00002;165,00;0,00299
13,40000;0,45;4233,61;0,00000;166,58;0,00301
13,50000;0,45;4267,63;0,00001;167,92;0,00304
13,60000;0,45;4286,22;0,00000;168,65;0,00306
13,70000;0,46;4316,94;0,00000;169,86;0,00308
13,80000;0,46;4363,26;0,00002;171,68;0,00310
13,90000;0,46;4387,97;-0,00001;172,65;0,00312
14,00000;0,47;4413,56;0,00002;173,66;0,00315
14,10000;0,47;4446,14;-0,00001;174,94;0,00317
14,20000;0,47;4475,29;0,00002;176,09;0,00319
14,30000;0,48;4502,30;-0,00001;177,15;0,00321
14,40000;0,48;4542,16;0,00001;178,72;0,00324
14,50000;0,48;4573,80;0,00001;179,96;0,00326
14,60000;0,49;4593,82;0,00001;180,75;0,00328
14,70000;0,49;4640,45;0,00001;182,59;0,00330
14,80000;0,49;4680,81;0,00001;184,17;0,00333
14,90000;0,50;4696,74;0,00002;184,80;0,00335
15,00000;0,50;4715,85;0,00001;185,55;0,00337
15,10000;0,50;4754,93;0,00002;187,09;0,00339
15,20000;0,51;4785,90;0,00000;188,31;0,00342
15,30000;0,51;4823,22;0,00002;189,78;0,00344
15,40000;0,51;4856,46;0,00000;191,09;0,00346
15,50000;0,52;4880,05;0,00001;192,01;0,00348
15,60000;0,52;4909,66;0,00001;193,18;0,00351
15,70000;0,52;4950,31;0,00001;194,78;0,00353
15,80000;0,53;4987,21;0,00001;196,23;0,00355
15,90000;0,53;4999,66;0,00001;196,72;0,00357
16,00000;0,53;5031,15;0,00001;197,96;0,00360
16,10000;0,54;5070,01;0,00000;199,49;0,00362
16,20000;0,54;5099,75;0,00002;200,66;0,00364
16,30000;0,54;5128,73;-0,00001;201,80;0,00366
16,40000;0,55;5156,74;0,00003;202,90;0,00369
16,50000;0,55;5191,97;0,00000;204,29;0,00371
16,60000;0,55;5223,35;0,00002;205,52;0,00373
16,70000;0,56;5265,96;0,00001;207,20;0,00375
16,80000;0,56;5291,83;0,00001;208,22;0,00378
16,90000;0,56;5305,82;0,00002;208,77;0,00380
17,00000;0,57;5338,05;0,00001;210,04;0,00382
17,10000;0,57;5378,66;0,00002;211,63;0,00384
17,20000;0,57;5413,77;0,00000;213,01;0,00387
17,30000;0,58;5436,73;0,00004;213,92;0,00389
17,40000;0,58;5471,26;0,00000;215,28;0,00391
17,50000;0,58;5507,41;0,00003;216,70;0,00393
17,60000;0,59;5533,93;0,00000;217,74;0,00396
17,70000;0,59;5563,75;0,00003;218,92;0,00398
17,80000;0,59;5595,48;0,00000;220,16;0,00400
17,90000;0,60;5615,37;0,00002;220,95;0,00402
18,00000;0,60;5651,15;0,00001;222,35;0,00404
18,10000;0,60;5688,72;0,00003;223,83;0,00407
18,20000;0,61;5717,17;0,00002;224,95;0,00409
18,30000;0,61;5742,90;0,00000;225,96;0,00411
18,40000;0,61;5774,72;0,00004;227,22;0,00414
18,50000;0,62;5817,64;0,00000;228,91;0,00416
18,60000;0,62;5836,36;0,00004;229,64;0,00418
18,70000;0,62;5867,83;0,00000;230,88;0,00420
18,80000;0,63;5904,89;0,00003;232,34;0,00423
18,90000;0,63;5926,83;0,00001;233,20;0,00425
19,00000;0,63;5952,72;0,00002;234,22;0,00427
19,10000;0,64;5986,96;0,00002;235,57;0,00429
19,20000;0,64;6023,97;0,00002;237,02;0,00432
19,30000;0,64;6047,98;0,00002;237,97;0,00434
19,40000;0,65;6084,09;0,00000;239,39;0,00436
19,50000;0,65;6120,94;0,00004;240,84;0,00438
19,60000;0,65;6137,48;0,00001;241,49;0,00440
19,70000;0,66;6167,88;0,00003;242,69;0,00443
19,80000;0,66;6208,55;0,00000;244,29;0,00445
19,90000;0,66;6234,79;0,00002;245,32;0,00447
20,00000;0,67;6255,35;0,00001;246,13;0,00450
20,10000;0,67;6293,99;0,00003;247,65;0,00452
20,20000;0,67;6333,53;0,00001;249,20;0,00454
20,30000;0,68;6355,41;0,00001;250,07;0,00456
20,40000;0,68;6383,77;0,00003;251,18;0,00459
20,50000;0,68;6416,03;0,00001;252,45;0,00461
20,60000;0,69;6439,82;0,00002;253,39;0,00463
20,70000;0,69;6479,57;0,00001;254,95;0,00465
20,80000;0,69;6516,34;0,00002;256,40;0,00467
20,90000;0,70;6538,43;0,00001;257,27;0,00470
21,00000;0,70;6554,43;0,00002;257,90;0,00472
21,10000;0,70;6592,13;0,00001;259,38;0,00474
21,20000;0,71;6634,03;0,00002;261,03;0,00476
21,30000;0,71;6658,76;0,00001;262,00;0,00479
21,40000;0,71;6682,07;0,00001;262,92;0,00481
21,50000;0,72;6713,79;0,00002;264,17;0,00483
21,60000;0,72;6747,25;0,00001;265,48;0,00486
21,70000;0,72;6774,64;0,00002;266,56;0,00488
21,80000;0,73;6806,08;0,00001;267,80;0,00490
21,90000;0,73;6833,18;0,00002;268,86;0,00492
22,00000;0,73;6854,45;0,00001;269,70;0,00495
22,10000;0,74;6893,02;0,00002;271,22;0,00497
22,20000;0,74;6932,93;0,00001;272,79;0,00499
22,30000;0,74;6959,33;0,00002;273,83;0,00501
22,40000;0,75;6971,94;0,00001;274,32;0,00503
22,50000;0,75;7002,67;0,00001;275,53;0,00506
22,60000;0,75;7048,41;0,00002;277,33;0,00508
22,70000;0,76;7073,69;0,00001;278,33;0,00510
22,80000;0,76;7103,70;0,00001;279,51;0,00512
22,90000;0,76;7132,18;0,00002;280,63;0,00515
23,00000;0,77;7154,65;0,00001;281,51;0,00517
23,10000;0,77;7181,43;0,00002;282,57;0,00519
23,20000;0,77;7221,62;0,00001;284,15;0,00522
23,30000;0,78;7254,59;0,00001;285,45;0,00524
23,40000;0,78;7266,42;0,00000;285,91;0,00526
23,50000;0,78;7300,78;0,00002;287,26;0,00528
23,60000;0,79;7340,80;0,00001;288,84;0,00530
23,70000;0,79;7368,74;0,00002;289,94;0,00533
23,80000;0,79;7387,97;0,00001;290,69;0,00535
23,90000;0,80;7418,53;0,00000;291,90;0,00537
24,00000;0,80;7450,98;0,00002;293,17;0,00539
24,10000;0,80;7477,05;0,00000;294,20;0,00542
24,20000;0,81;7509,02;0,00003;295,46;0,00544
24,30000;0,81;7539,39;0,00000;296,65;0,00546
24,40000;0,81;7567,61;0,00001;297,76;0,00548
24,50000;0,82;7585,26;0,00000;298,46;0,00551
24,60000;0,82;7617,44;0,00002;299,72;0,00553
24,70000;0,82;7657,11;0,00001;301,28;0,00555
24,80000;0,83;7682,28;0,00001;302,27;0,00558
24,90000;0,83;7708,60;0,00001;303,31;0,00560
25,00000;0,83;7741,74;0,00001;304,61;0,00562
25,10000;0,84;7771,39;0,00001;305,78;0,00564
25,20000;0,84;7790,62;0,00000;306,54;0,00566
25,30000;0,84;7818,01;0,00002;307,61;0,00569
25,40000;0,85;7857,23;-0,00001;309,16;0,00571
25,50000;0,85;7882,80;0,00003;310,16;0,00573
25,60000;0,85;7905,93;-0,00001;311,07;0,00575
25,70000;0,86;7946,24;0,00002;312,66;0,00578
25,80000;0,86;7977,21;-0,00001;313,88;0,00580
25,90000;0,86;7997,46;0,00002;314,67;0,00582
26,00000;0,87;8024,50;0,00000;315,74;0,00584
26,10000;0,87;8055,12;0,00001;316,94;0,00587
26,20000;0,87;8081,28;0,00002;317,97;0,00589
26,30000;0,88;8102,38;-0,00001;318,80;0,00591
26,40000;0,88;8140,14;0,00002;320,29;0,00593
26,50000;0,88;8173,58;0,00000;321,60;0,00596
26,60000;0,89;8195,08;0,00002;322,45;0,00598
26,70000;0,89;8217,15;0,00000;323,32;0,00600
26,80000;0,89;8246,89;0,00002;324,49;0,00602
26,90000;0,90;8284,33;0,00000;325,96;0,00605
27,00000;0,90;8309,43;0,00001;326,95;0,00607
27,10000;0,90;8333,78;0,00001;327,91;0,00609
27,20000;0,91;8362,41;0,00000;329,03;0,00611
27,30000;0,91;8385,92;0,00003;329,96;0,00614
27,40000;0,91;8406,72;-0,00001;330,78;0,00616
27,50000;0,92;8441,22;0,00002;332,14;0,00618
27,60000;0,92;8478,28;-0,00001;333,59;0,00620
27,70000;0,92;8498,80;0,00002;334,40;0,00623
27,80000;0,93;8522,55;-0,00001;335,34;0,00625
27,90000;0,93;8564,69;0,00002;336,99;0,00627
28,00000;0,93;8597,45;0,00000;338,28;0,00629
28,10000;0,94;8618,58;0,00001;339,11;0,00632
28,20000;0,94;8639,95;0,00001;339,95;0,00634
28,30000;0,94;8665,36;0,00000;340,95;0,00636
28,40000;0,95;8694,39;0,00002;342,10;0,00638
28,50000;0,95;8722,99;-0,00001;343,22;0,00641
28,60000;0,95;8759,83;0,00001;344,67;0,00643
28,70000;0,96;8787,47;0,00000;345,76;0,00645
28,80000;0,96;8807,19;0,00001;346,54;0,00647
28,90000;0,96;8831,40;0,00000;347,49;0,00650
29,00000;0,97;8865,05;0,00001;348,81;0,00652
29,08400;0,97;8895,84;0,00001;350,02;0,00654
