
 ID      PARA1  RISE  COUN  DURATION AMP PCNTS  ABS-ENERGY
  1  7568.5908     4     2         5  47     2   5.463E+00
  1  7626.5757     5    47       164  74     4  13.013E+03
  1  7626.5757     7    22        72  58     4 388.772E+00
  1  7626.5757    16    91      1303  91     6   1.499E+06
  1  7626.5757    15    47       183  65     8   2.755E+03
  1  7715.0791    18    41       242  73    10  14.011E+03
  1  7715.0791    30    54       359  73    15  16.146E+03
  1  7715.0791    10    79       601  81     4 105.911E+03
  1  7763.9092     5    49       165  76     4  28.107E+03
  1  7763.9092     9     4        13  51     4  30.819E+00
  1  7763.9092    27    47       208  68    10   5.319E+03
  1  7763.9092    13    76      1404  93     5   2.012E+06
  1  7821.8945    11    33       108  71     5  11.879E+03
  1  7821.8945    31    82       903  86    12 455.908E+03
  1  7821.8945    19    21        60  62    10 579.185E+00
  1  7821.8945   118   109      1448  93    37   1.733E+06
  1  7870.7236    18    41       137  67    10   2.384E+03
  1  7870.7236    60    96       822  82    22 266.885E+03
  1  7870.7236    30    83      1538  93    13   1.601E+06
  1  7870.7236    18    93      1180  92    11   1.296E+06
  1  7959.2275    10    58      1187  91     4 579.711E+03
  1  7959.2275    17    53       344  74     9  14.871E+03
  1  7959.2275    12    24        71  62     7 649.092E+00
  1  7959.2275    12    40       157  71     7   4.964E+03
  1  8011.1084     1    28       104  65     2   1.950E+03
  1  8011.1084    10    82       369  84     5 269.379E+03
  1  8011.1084     1    30       140  62     1   1.004E+03
  1  8056.8867     3    37       143  76     2  11.493E+03
  1  8056.8867     1    25        86  70     2   1.639E+03
  1  8056.8867    28    70      1246  84     9 383.004E+03
  1  8056.8867    43   144      1454  88    17   1.069E+06
  1  8133.1831     2    46       262  78     2  33.617E+03
  1  8133.1831    27   101      1082  90    10 899.556E+03
  1  8133.1831    15    98       601  83     9 232.190E+03
  1  8133.1831     9   116       611  82     5 209.265E+03
  1  8203.3750    28    61       351  74    15  21.174E+03
  1  8203.3750    18    92      1238  92    10   1.221E+06
  1  8203.3750     6    66       330  81     4  39.316E+03
  1  8203.3750    10    41       159  74     6  12.487E+03
  1  8252.2051    15    46       265  68     6   8.153E+03
  1  8252.2051     4    37       111  71     3   2.875E+03
  1  8252.2051    35    94      1322  93    14   3.255E+06
  1  8252.2051     5    75       623  82     3 152.613E+03
  1  8310.1904     2     1         4  48     1  18.616E+00
  1  8310.1904     8    33       195  60     5 935.337E+00
  1  8310.1904     1     1         1  46     1   2.365E+00
  1  8310.1904     9    29        92  54     5 368.427E+00
  1  8398.6934     1     1         1  46     1   1.831E+00
  1  8398.6934     1    47       135  64     1   2.516E+03
  1  8398.6934    47    55       299  70    18  14.507E+03
  1  8398.6934    12   127      1463  90     5   1.308E+06
  1  8447.5234     2    23       104  61     2 577.102E+00
  1  8447.5234    16     9        75  49     4 120.135E+00
  1  8447.5234    35    11       149  52     5 289.348E+00
  1  8447.5234     2    26        90  61     2 545.580E+00
  1  8520.7676     1     3        32  50     1  30.109E+00
  1  8520.7676    15    38       184  70     8   5.708E+03
  1  8520.7676    17    78       386  75     8  32.430E+03
  1  8520.7676    40   111       866  84    16 365.231E+03
  1  8594.0127    26    29       118  58     9 514.234E+00
  1  8594.0127    20    13        82  52     6 132.260E+00
  1  8594.0127    20    11        37  55     8 157.104E+00
  1  8594.0127    46    52       293  66    19   5.806E+03
  1  8642.8418    10    45      1232  78     2 111.253E+03
  1  8642.8418    16   118      1410  89     7   1.651E+06
  1  8642.8418     8    28        85  62     5 814.953E+00
  1  8642.8418    37    79      1078  86    15 531.453E+03
  1  8700.8271    10   138      1437  96     4   2.491E+06
  1  8700.8271    22    88      1401 100    10  20.100E+06
  1  8700.8271     1    36       161  69     2   2.817E+03
  1  8700.8271    30     6       188  54     2 596.914E+00
  1  8789.3311    14    83      1219  85     6 480.929E+03
  1  8789.3311    10    81      1104  85     5 480.765E+03
  1  8789.3311     7    88      1081  93     4   1.064E+06
  1  8789.3311     7   194      1497  89     4 739.913E+03
  1  8813.7451    39    96       647  86    15 418.723E+03
  1  8813.7451     2    57       174  77     2  23.086E+03
  1  8813.7451     7    18        85  59     4 412.423E+00
  1  8813.7451    11   106      1523  92     5   1.479E+06
  1  8886.9902     5     3        19  50     2  30.950E+00
  1  8886.9902    16    26       119  59     7 573.272E+00
  1  8886.9902     2    65       268  57     2   1.381E+03
  1  8886.9902    10   107      1073  90     6 736.972E+03
  1  8938.8721    34    97      1069  89    13 704.620E+03
  1  8938.8721    22    72      1229  90     8 670.466E+03
  1  8938.8721    27    25        78  61    11 740.587E+00
  1  8938.8721     3   106       997  97     2   1.630E+06
  1  9033.4795     7    26        74  65     4   1.959E+03
  1  9033.4795     1    28       135  81     1  14.064E+03
  1  9042.6348    14    61       561  71     8  14.642E+03
  1  9042.6348    12    67       259  73     7  12.148E+03
  1  9042.6348     1    36       104  73     2   9.531E+03
  1  9042.6348    18    29       142  60     7 782.700E+00
  1  9106.7227    16   107      1240  96     8   3.197E+06
  1  9106.7227    30    46       260  69    12   3.991E+03
  1  9106.7227    11   110      1384  91     5 741.771E+03
  1  9106.7227    41    31       118  69     9   2.869E+03
  1  9179.9678    33    57       277  70    14  13.603E+03
  1  9179.9678     1    58       251  80     1  30.600E+03
  1  9179.9678     3     9        37  55     2 131.683E+00
  1  9179.9678     5    49       329  75     4  21.757E+03
  1  9231.8496     7    72       372  79     3  65.518E+03
  1  9231.8496     5    30        80  63     3   1.003E+03
  1  9231.8496    14    50       258  76     7  27.882E+03
  1  9231.8496     2    40       131  58     2 886.592E+00
  1  9286.7832     9    79       365  90     5 512.850E+03
  1  9286.7832    20    50       175  63    11   1.972E+03
  1  9286.7832    37     8       311  57     2   1.447E+03
  1  9286.7832     9    70       922  85     5 407.832E+03
  1  9335.6123    10    16        51  60     4   1.039E+03
  1  9335.6123    27    78      1191  91    10   2.620E+06
  1  9335.6123     1     1        54  48     1  58.626E+00
  1  9335.6123    30    91      1148  96    14   2.060E+06
  1  9424.1162     1    10       535  61     1   5.268E+03
  1  9424.1162     2    58      1003  82     1 174.118E+03
  1  9424.1162     8   110       867  88     5 555.840E+03
  1  9424.1162    10    41       205  66     5   3.151E+03
  1  9475.9971    10    73      1473  92     4   1.938E+06
  1  9475.9971    29    64       411  74    10  22.231E+03
  1  9475.9971    52   100      1100  91    19   1.527E+06
  1  9475.9971    21    70       599  83     9 289.606E+03
  1  9530.9307     6    78      1309  88     2 865.037E+03
  1  9530.9307    92    51      1197  76    11 124.768E+03
  1  9530.9307     1    35       154  67     2   2.447E+03
  1  9530.9307    34    57       521  75    15  20.867E+03
  1  9598.0713    15    68       451  80     8 100.209E+03
  1  9598.0713    21    41       124  66    10   6.430E+03
  1  9598.0713     4    48       207  74     3  15.646E+03
  1  9598.0713    10    81      1016  96     4   3.749E+06
  1  9643.8496    12    20       101  58     7 412.299E+00
  1  9643.8496    10    57       383  80     5  48.297E+03
  1  9643.8496    29    43       304  62    12   2.135E+03
  1  9643.8496     4     7        31  56     3  79.799E+00
  1  9717.0938    22    12        43  58     8 127.010E+00
  1  9717.0938    18   111      1697  91     8   1.886E+06
  1  9717.0938    40    36       187  60    16 921.872E+00
  1  9717.0938   211   130      1431  92    53   1.948E+06
  1  9768.9746     6    41       133  68     4   4.515E+03
  1  9768.9746     1    40       209  61     2   1.888E+03
  1  9768.9746    24   120      1386  92     7   1.002E+06
  1  9768.9746     1    90      1392  97     1   2.243E+06
  1  9830.0127    21   125      1011  91     8   1.681E+06
  1  9830.0127     2    54       172  75     2  18.022E+03
  1  9830.0127    23    38       203  64     8   3.241E+03
  1  9830.0127     7    23        67  65     5   1.221E+03
  1  9891.0488     1    21       105  62     1   1.207E+03
  1  9891.0488   322   117       634  76    70  94.627E+03
  1  9891.0488    51   120      1102  93    19   3.184E+06
  1  9891.0488    26    58       573  75    13  31.584E+03
  1  9961.2412     3    29       115  59     2 584.704E+00
  1  9961.2412     1    14        46  56     2 182.342E+00
  1  9961.2412    13    76       574  75     7  35.576E+03
  1  9961.2412     6    62       651  75     3  29.016E+03
  1 10010.0703    12     5        36  49     3  65.879E+00
  1 10010.0703     4    76       917  88     2 587.943E+03
  1 10010.0703   130    70       489  80    22  48.528E+03
  1 10010.0703     9    48       215  64     5   5.424E+03
  1 10058.9014     1     2        21  49     1  16.085E+00
  1 10058.9014     7    40       121  66     5   3.055E+03
  1 10058.9014    13   102      1722  96     5   5.585E+06
  1 10058.9014     1    45       411  84     1  96.539E+03
  1 10116.8857     9    32       233  78     6  17.908E+03
  1 10116.8857     2    59       406  79     2  57.376E+03
  1 10116.8857     2    38       166  73     2   7.456E+03
  1 10116.8857    25   114      1095  89    12 497.969E+03
  1 10187.0791    18    96       988  83     8 185.209E+03
  1 10187.0791     6    45       154  82     3 101.072E+03
  1 10187.0791    45    72       770  73    17  37.037E+03
  1 10187.0791    50    72       681  79    18 172.683E+03
  1 10254.2197     8   107      1670  92     5   1.515E+06
  1 10254.2197     1    49       227  66     1   2.098E+03
  1 10254.2197    21     9        44  49     5  70.950E+00
  1 10254.2197   141    40       409  66    15   5.389E+03
  1 10303.0488     1     7        81  55     1 147.523E+00
  1 10303.0488     2    41       147  57     2 813.129E+00
  1 10303.0488    20   113      1346  90     9 689.904E+03
  1 10303.0488     1    43       270  84     1  47.600E+03
  1 10351.8779     1     1       270  45     1  47.600E+03
