
 ID      PARA1  RISE  COUN  DURATION AMP PCNTS  ABS-ENERGY
  1  2685.6289     4    13        39  59     3 209.259E+00
  1  2761.9250    18    30       100  65     8   1.490E+03
  1  2993.8660     1     9        24  53     2  70.090E+00
  1  3686.6360    10    13        55  54     6 117.616E+00
  1  3955.1987     1     1         1  48     1   1.132E+00
  1  4550.3096    17    65       332  81     7  55.370E+03
  1  4550.3096     7    70       428  85     4 104.307E+03
  1  4736.4727    12    16        44  62     8 583.546E+00
  1  4834.1318     5    46       146  67     4   3.199E+03
  1  4882.9614     9    43       166  76     4  33.960E+03
  1  5029.4507     5    53       443 100     2   9.024E+06
  1  5200.3540     6     9        27  51     3  96.227E+00
  1  5276.6504    55    26       122  49    11 250.243E+00
  1  5420.0874    10    98       452  84     4 195.572E+03
  1  5420.0874     5    15        34  62     4 421.751E+00
  1  5429.2427     5     1        34  40     1 421.751E+00
  1  5429.2427    40   130       874  91    14 571.833E+03
  1  5478.0728    40    80       371  80    10 112.617E+03
  1  5478.0728     5    52       430  79     4  47.731E+03
  1  5478.0728    12    73       284  76     7  39.281E+03
  1  5478.0728    19    63       345  78     9  31.837E+03
  1  5493.3315     2    58       286  71     2  14.483E+03
  1  5468.9170     6    73       284  76     3  57.696E+03
  1  5478.0728     2    26        92  56     2 321.141E+00
  1  5478.0728     2     1        92  45     1 321.141E+00
  1  5468.9170    25   110       484  80    13  44.881E+03
  1  5468.9170    25    39       187  68    13   2.718E+03
  1  5444.5024    25    30       138  62    13 961.357E+00
  1  5429.2427     3    52       197  72     2  13.690E+03
  1  5444.5024     9     5        34  48     3  34.798E+00
  1  5429.2427   103    34       180  59    20 885.046E+00
  1  5420.0874     2    45       193  73     2  18.649E+03
  1  5429.2427    16    37       115  65     7   2.657E+03
  1  5429.2427    24    79       687  89    11 364.606E+03
  1  5429.2427     8    94       553  81     3 107.787E+03
  1  5429.2427     9    75       358  81     4  51.624E+03
  1  5429.2427     2    35       149  65     2   2.768E+03
  1  5420.0874    19    49       183  67    10   2.369E+03
  1  5423.1392     6    48       203  77     5  12.787E+03
  1   585.9554     1     5        14  54     1  58.253E+00
  1   585.9554     2     8        28  53     1 107.074E+00
  1   585.9554     1    20        80  61     1 566.420E+00
  1   585.9554     1    13        45  62     1 605.077E+00
  1   585.9554     1    10        35  60     1 210.102E+00
  1   585.9554     1     1         1  40     1   0.000E+00
  1   561.5406     6    35       123  88     2 296.328E+03
  1   561.5406     4     7        21  55     2  87.669E+00
  1   561.5406     4     3         9  48     2  15.728E+00
