
 ID      PARA1  RISE  COUN  DURATION AMP PCNTS  ABS-ENERGY
  1     0.0586     1     1         1  46     1   2.065E+00
  1     0.0586    41    27       104  58    11 710.025E+00
  1     0.0586     5     9        45  50     2  93.081E+00
  1     0.0586     1     6        34  50     1  58.798E+00
  1     0.0586    11     2        11  46     2  13.331E+00
  1     0.0586     7     8        45  55     3 115.155E+00
  1     0.0586    19     8        25  52     6  77.163E+00
  1     0.0562    30    18        74  51     6 181.042E+00
  1     0.0562    30     1        74  44     1 181.042E+00
  1     0.0562    30     1         1  45     1   0.000E+00
  1     0.0562     4     9        23  52     3  76.909E+00
  1     0.0562     4    13        37  60     3 433.113E+00
  1     0.0586     1     3         6  49     2  12.989E+00
  1     0.0586    22    16        58  55     9 231.248E+00
  1     0.0540    39    19        69  54    10 283.155E+00
  1     0.0546     1     3        19  47     1  31.788E+00
  1     0.0546     6     3        12  46     2  16.977E+00
  1     0.0540    14     2        14  46     2  13.305E+00
  1     0.0537    19    17        65  54     7 205.955E+00
  1     0.0540     6     3        20  49     1  22.375E+00
  1     0.0540     1     2         5  46     1   6.682E+00
  1     0.0537     1     2         3  50     1  13.026E+00
  1     0.0537    12    18        58  54     5 288.848E+00
  1     0.0537     2     9        40  49     2  57.701E+00
  1     0.0537    30    27        92  58    10   1.017E+03
  1     0.0537    26    19        81  58     4 397.274E+00
  1     0.0537    10    30       102  63     6   1.498E+03
  1     0.0537    16     4        34  49     2  42.255E+00
  1     0.0513     1     2         4  46     1   8.094E+00
  1     0.0537     1     1         4  44     1   8.094E+00
  1     0.0537     1     1         4  44     1   8.094E+00
  1     0.0537    16     9        68  52     4  95.813E+00
  1     0.0537    12    16        52  55     4 335.391E+00
  1     0.0537     1     6        10  50     2  40.054E+00
  1     0.0537     4     3         5  48     2  12.017E+00
  1     0.0537     4     1         5  43     1  12.017E+00
  1     0.0537     1     2         1  46     1   2.888E+00
  1     0.0513    20    14        45  55     8 224.392E+00
  1     0.0537     1     1         1  45     1   1.043E+00
  1     0.0513     1     1         1  46     1   1.032E+00
  1     0.0513     1    54       182  64     2   1.997E+03
  1     0.0513     1     9        39  49     2  52.499E+00
  1     0.0513     1     1        39  44     1  52.499E+00
  1     0.0513    33    12        54  55     5 168.928E+00
  1     0.0513     2     3        22  48     2  32.107E+00
  1     0.0513    34     8        48  50     4  63.362E+00
  1     0.0513    29    13        79  55     5 174.501E+00
  1     0.0513    10    10        41  51     4  89.817E+00
  1     0.0513    10    12        49  52     6  86.665E+00
  1     0.0513     5    15        55  53     2 172.126E+00
  1     0.0513    11    35       125  63     7   1.149E+03
  1     0.0497    18     5        25  46     2  37.119E+00
  1     0.0497     5    18        74  58     4 333.990E+00
  1     0.0497     1     1         1  48     1   3.868E+00
  1     0.0497     1     1         1  44     1   0.000E+00
  1     0.0497    22    81       312  75    10  27.391E+03
  1     0.0497     1     2         4  47     1   8.027E+00
  1     0.0494     1     1         4  44     1   8.027E+00
  1     0.0491     6    25        83  61     4   1.012E+03
  1     0.0497    13     4        29  49     2  34.110E+00
  1     0.0491     5     5        30  50     2  51.842E+00
  1     0.0497    10    34       166  61     5   1.326E+03
  1     0.0497    38    52       228  68    20   7.647E+03
  1     0.0491    10    40       149  66     6   3.121E+03
  1     0.0497    22    41       120  62    11   2.293E+03
  1     0.0497    37    21        69  58    11 427.499E+00
  1     0.0497    33     7        38  50     4  50.188E+00
  1     0.0497    11   133       545  78     4  76.849E+03
  1     0.0497     1     1         3  46     1   6.246E+00
  1     0.0497     1     3         7  50     1  18.646E+00
  1     0.0494    44    14        86  50     7 130.382E+00
  1     0.0491     6     6         9  49     4  26.847E+00
  1     0.0491     2     3         3  47     2   8.143E+00
  1     0.0491     7    11        48  53     5 132.800E+00
  1     0.0488     1    39       136  62     2   1.018E+03
  1     0.0488     1     8        64  49     1  83.940E+00
  1     0.0488    25    59       246  64    13   4.343E+03
  1     0.0488    11   152       838  85     5 440.401E+03
  1     0.0488     1     2         9  48     1  12.170E+00
  1     0.0488     1     3         6  49     1  16.102E+00
  1     0.0488     2     5        22  51     2  42.456E+00
  1     0.0488    26    38       175  68    13   4.604E+03
  1     0.0497     5     3        10  47     2  15.796E+00
  1     0.0488    10   172       745  86     6 461.492E+03
  1     0.0488     2    62       280  67     2   3.431E+03
  1     0.0488     8    24        78  59     5 535.777E+00
  1     0.0488     3    67       289  71     3   8.004E+03
  1     0.0488     2    33       136  58     2 738.535E+00
  1     0.0488    11    98       442  86     7 231.948E+03
  1     0.0488    26    31        99  62    11   1.000E+03
  1     0.0488    22    38       127  55     9 477.039E+00
  1     0.0491    21     1        21  46     1  12.037E+00
  1     0.0488     6     9        30  53     3  85.333E+00
  1     0.0488    10    51       217  66     6   2.852E+03
  1     0.0488     1    12        37  57     1 256.172E+00
  1     0.0488     4     5         9  50     2  24.641E+00
  1     0.0488    27    51       154  62    11   2.446E+03
  1     0.0488     1     2         5  46     1   8.826E+00
  1     0.0488    40    17        69  51     9 203.552E+00
  1     0.0488     4     3        20  47     2  16.325E+00
  1     0.0488    18    19       104  57     8 253.266E+00
  1     0.0488     1     1         1  47     1   3.446E+00
  1     0.0488    12    56       191  66     7   5.086E+03
  1     0.0488     1     2         4  46     1   7.122E+00
  1     0.0488    17   127       450  77     8  76.123E+03
  1     0.0488    38     8        39  49     7  63.236E+00
  1     0.0488     8    50       238  66     5   3.775E+03
  1     0.0488    13   140       651  84     8 175.874E+03
  1     0.0488     4   139       527  80     4 117.602E+03
  1     0.0488    43   176       820  88    21 768.431E+03
  1     0.0488    19    71       253  75    11  13.538E+03
  1     0.0488    19     8        46  49     6  59.856E+00
  1     0.0455    64    44       197  60     8   1.233E+03
  1     0.0455     4    51       166  82     3 105.977E+03
  1     0.0488     4    33        93  62     3   1.016E+03
  1     0.0464     1     1         1  46     1   2.032E+00
  1     0.0464    25    38       158  60     9 799.809E+00
  1     0.0464     9     6        13  49     4  31.317E+00
  1     0.0488     4     7        45  52     3  75.417E+00
  1     0.0488    25   209       947  92    14 942.163E+03
  1     0.0449     7   126       668  84     4 147.012E+03
  1     0.0488     8   153       668  82     4 206.932E+03
  1     0.0488     1     1         1  46     1 653.190E-03
  1     0.0488     1     2         5  48     1  11.578E+00
  1     0.0488     9   178       653  84     6 179.198E+03
  1     0.0467     1     9        50  53     1  90.223E+00
  1     0.0467     8   191       836  87     6 383.980E+03
  1     0.0488    10    49       212  68     6   5.016E+03
  1     0.0488     7     1         7  45     1   9.983E+00
  1     0.0488     5    45       194  64     4   3.759E+03
  1     0.0464    28    13        52  53     7 170.541E+00
  1     0.0464    43    97       525  76    17  58.577E+03
  1     0.0464     6   131       664  76     3  67.043E+03
  1     0.0488     1     2         2  47     1   4.589E+00
  1     0.0488    11    71       272  69     7  12.176E+03
  1     0.0488     1    17        99  64     2 826.374E+00
  1     0.0464     1     1         1  42     1   0.000E+00
  1     0.0464     8    40       129  67     5   2.626E+03
  1     0.0464    32    22        93  58    12 413.201E+00
  1     0.0488    10    25        84  60     6 772.118E+00
  1     0.0488    20    29        74  59    12 620.223E+00
  1     0.0464    10    18        85  54     5 247.968E+00
  1     0.0464     9   145       607  87     6 388.626E+03
  1     0.0464   307   162       610  68    95  13.108E+03
  1     0.0464     4    21       101  54     3 296.262E+00
  1     0.0464     3     8        35  51     2  86.958E+00
  1     0.0488    13    49       159  65     8   3.346E+03
  1     0.0488     9   174       762  89     6 526.029E+03
  1     0.0488     9   115       553  81     6  94.290E+03
  1     0.0488     8    88       366  77     4  22.817E+03
  1     0.0488     4    21       104  65     3   1.082E+03
  1     0.0488     7    27       130  64     5   1.215E+03
  1     0.0464     7     4         9  48     3  19.672E+00
  1     0.0464    24    36       130  59     9 740.836E+00
  1     0.0464    10     8        32  52     5  72.069E+00
  1     0.0488    24    16        65  56     9 280.757E+00
  1     0.0488    10   167       678  80     6 114.017E+03
  1     0.0488    78   170       696  86     5 246.676E+03
  1     0.0488     7    62       220  65     5   3.499E+03
  1     0.0458    28   147       757  83    13 183.995E+03
  1     0.0449    20   134       703  82     7 222.692E+03
  1     0.0464    11    10        36  52     7  90.774E+00
  1     0.0464    42   136       844  86    17 711.476E+03
  1     0.0458     1     2         1  48     1   4.911E+00
  1     0.0449     1     1         1  46     1   1.179E+00
  1     0.0449    35   190      1287  95    15   3.781E+06
  1     0.0449    81   185       682  83    34 219.884E+03
  1     0.0464     3     2         4  47     2   8.294E+00
  1     0.0464     3   124       597  77     3  47.641E+03
  1     0.0464    16     7        37  50     2  69.840E+00
  1     0.0464     3     8        26  53     2  81.906E+00
  1     0.0449    39    57       270  71    19  10.243E+03
  1     0.0449    26    75       297  69    14   6.416E+03
  1     0.0449    31   155       632  80    13 131.584E+03
  1     0.0449    72   121       664  75    25  56.656E+03
  1     0.0449    52   159       622  75    21  63.184E+03
  1     0.0449    18   124       471  85    10 141.237E+03
  1     0.0449     1    25       110  62     1 704.661E+00
  1     0.0449     3     4         9  49     2  23.617E+00
  1     0.0449     9   350      1501  93     6   2.337E+06
  1     0.0449     5    34       150  63     4   1.734E+03
  1     0.0449    40   158       925  89    16 990.003E+03
  1     0.0449    11    70       237  73     7  12.743E+03
  1     0.0449     9   138       798  87     6 243.965E+03
  1     0.0449     4     8        32  53     3  80.349E+00
  1     0.0464     1     5        24  49     1  37.113E+00
  1     0.0449     1    12        40  52     1 111.399E+00
  1     0.0449    10    85       317  72     6  17.763E+03
  1     0.0449    10     1       317  43     1  17.763E+03
  1     0.0464     6    38       146  66     4   2.550E+03
  1     0.0464     5   169       619  80     4 137.327E+03
  1     0.0464    24   163       841  83    12 278.154E+03
  1     0.0464    16   137       983  84     9 190.531E+03
  1     0.0464     4     4        93  49     2  70.328E+00
  1     0.0464    64   244      1040  83    23 306.997E+03
  1     0.0449    12    83       336  77     8  39.229E+03
  1     0.0449    10   136       490  85     7 197.354E+03
  1     0.0449     1    32       158  55     2 388.284E+00
  1     0.0449     4    10        60  50     2  94.032E+00
  1     0.0449    38    53       270  64    16   4.386E+03
  1     0.0449    92    45       201  60    17   1.316E+03
  1     0.0449    20   144       757  82    10 194.353E+03
  1     0.0449     1    13        48  53     1 121.001E+00
  1     0.0449    32     7        37  50     5  46.898E+00
  1     0.0449    10    12        32  53     6 120.024E+00
  1     0.0449    10     1        32  45     1 120.024E+00
  1     0.0449    12    89       391  80     8  67.419E+03
  1     0.0449    27    88       362  67    10   6.849E+03
  1     0.0449     5     2        13  47     2  15.001E+00
  1     0.0449    28   150       621  81    13 175.751E+03
  1     0.0449     5    50       196  71     4   7.664E+03
  1     0.0449    53    66       275  67    22   7.756E+03
  1     0.0449     5    80       323  72     3  23.583E+03
  1     0.0449     5   204       767  84     4 257.030E+03
  1     0.0449     1    44       249  63     2   1.563E+03
  1     0.0449    11    66       276  80     7  50.286E+03
  1     0.0449    10   169       606  89     6 498.195E+03
  1     0.0449     6    26       115  61     4   1.061E+03
  1     0.0449     4    98       440  63     2   5.380E+03
  1     0.0464    58   320      1496  83    25 382.675E+03
  1     0.0464     8     9        36  50     3  82.033E+00
  1     0.0464    11    15        62  57     7 378.818E+00
  1     0.0464    21    20       100  59     9 347.461E+00
  1     0.0449     1   102       476  71     1  20.315E+03
  1     0.0449    23   101       419  78    12  54.680E+03
  1     0.0439    44     3        47  48     2  35.380E+00
  1     0.0443     5     3        15  47     1  19.819E+00
  1     0.0443    21    78       324  73    10  24.260E+03
  1     0.0443    10    81       261  71     6   9.027E+03
  1     0.0443   163    96       391  65    47   3.371E+03
  1     0.0439     9     4        14  48     3  27.500E+00
  1     0.0439     5   171       948  90     2 863.979E+03
  1     0.0439    23    67       234  72    12  13.354E+03
  1     0.0439    50    36       260  52    11 493.130E+00
  1     0.0439    27   154       645  90    10 967.419E+03
  1     0.0439     8   167       579  82     6 184.951E+03
  1     0.0439   103    84       240  68    43   5.899E+03
  1     0.0439     1    17        77  54     1 214.770E+00
  1     0.0443   107    90       522  57    27   2.597E+03
  1     0.0443    36   106       437  71    17  20.271E+03
  1     0.0443    32    37       110  66    15   2.245E+03
  1     0.0443    16   143       840  85    10 246.456E+03
  1     0.0443    11    27        99  59     7 685.993E+00
  1     0.0443    30   175       676  80    12 261.327E+03
  1     0.0443     3     4        11  48     1  19.792E+00
  1     0.0439    57    71       338  74    11  26.528E+03
  1     0.0439    22   297      1151  89    11 530.769E+03
  1     0.0439    16   171      1160  82     6 207.359E+03
  1     0.0443    14   132       586  85     9 197.357E+03
  1     0.0443    22   179      1220  91    12   1.300E+06
  1     0.0443    31    24        94  59    13 584.406E+00
  1     0.0443    12   122       447  80     6 110.812E+03
  1     0.0449   125   192      1025  85    43 313.826E+03
  1     0.0449    10    34       130  58     5 607.643E+00
  1     0.0449    38    45       155  62    16   2.100E+03
  1     0.0449     8   121       487  83     6  87.742E+03
  1     0.0449     8     5        33  52     2  46.836E+00
  1     0.0449     7    30       139  67     5   3.052E+03
  1     0.0449     5    44       130  64     4   1.714E+03
  1     0.0439     5    23        73  62     4 704.366E+00
  1     0.0439     5    37       123  65     4   1.974E+03
  1     0.0439    11    35       106  69     7   3.563E+03
  1     0.0439    11    35       132  64     7   2.083E+03
  1     0.0439     5   167       630  93     4 869.879E+03
  1     0.0439    10    10        33  52     6  90.738E+00
  1     0.0443    42    41       159  63    17   3.377E+03
  1     0.0443     5   100       446  81     4  83.281E+03
  1     0.0443     8   152       744  85     6 339.391E+03
  1     0.0443    13    24        72  60     8 490.775E+00
  1     0.0443     4     8        22  52     3  67.997E+00
  1     0.0439     4     1        22  45     1  67.997E+00
  1     0.0439    10     6        54  50     3  66.429E+00
  1     0.0439    14   151       619  86     8 225.963E+03
  1     0.0446    15   194      1033  91     9   1.231E+06
  1     0.0446    10    37       114  63     6   1.680E+03
  1     0.0446     6   232       959  88     4 759.042E+03
  1     0.0449    35   114       390  79    13 122.998E+03
  1     0.0449     1     2        18  48     1  18.617E+00
  1     0.0449    19   130       636  78     9  70.438E+03
  1     0.0439    32   112       491  76    13  40.776E+03
  1     0.0439   133   199      1075  87    48 401.996E+03
  1     0.0439    57   251      1216  81    24 165.845E+03
  1     0.0439    25    74       283  70    12  11.478E+03
  1     0.0443     6   136       534  90     3 611.521E+03
  1     0.0443    41   150       686  80    18 161.399E+03
  1     0.0443     2    10        59  51     2 106.749E+00
  1     0.0443    13    52       174  71     7   8.366E+03
  1     0.0449     6    32       109  60     4   1.347E+03
  1     0.0449    10    31       104  64     6   1.362E+03
  1     0.0449    14   219       873  88     7 840.676E+03
  1     0.0449    28    24       117  58    10 589.439E+00
  1     0.0449     5   118       414  80     4  55.317E+03
  1     0.0449    10   218      1017  90     6 460.589E+03
  1     0.0449     1    52       186  61     1   1.515E+03
  1     0.0449    12   198       898  91     7 630.859E+03
  1     0.0439    24    40       135  62     8   1.046E+03
  1     0.0439    24    16       125  58     5 246.425E+00
  1     0.0439    10    26       130  56     5 409.233E+00
  1     0.0439    44    79       325  71    20  10.868E+03
  1     0.0439    67   164       720  81    26 227.908E+03
  1     0.0439    10     5        14  51     3  38.680E+00
  1     0.0439    21    52       235  67     9   3.681E+03
  1     0.0439     3     5         7  48     3  18.928E+00
  1     0.0449     3     1         7  45     1  18.928E+00
  1     0.0449    10    40       180  63     3   1.303E+03
  1     0.0449    15   153       601  78     9  83.460E+03
  1     0.0449     5   150       583  76     4  75.657E+03
  1     0.0439     9     5        35  49     4  42.180E+00
  1     0.0439    27   159       858  88    12 606.268E+03
  1     0.0439   432   222       923  79   111 116.731E+03
  1     0.0443    10    36       106  65     6   1.860E+03
  1     0.0443     6    30       101  60     4 680.362E+00
