Maximum Load;17,39;kN
Extension at Maximum Load;2,03;mm
Modulus (E-modulus);0,00;MPa
Modulus (Automatic Young's);51448,51;MPa
Tensile strain at Maximum Load;1,597;%
Tensile strain at Yield (Offset       0,2 %);0,01417;mm/mm
Tensile stress at Yield (Offset       0,2 %);628,68388;MPa
Tensile strain at Break (Standard);0,01597;mm/mm
Tensile stress at Break (Standard);700,01018;MPa

Time;Extension;Load;Strain 1;Tensile stress;Tensile strain
11,50000;0,38;3908,28;-0,00001;157,34;0,00302
11,60000;0,39;3947,88;-0,00002;158,93;0,00305
11,70000;0,39;3977,60;-0,00001;160,13;0,00308
11,80000;0,39;4014,27;-0,00002;161,61;0,00310
11,90000;0,40;4050,99;-0,00002;163,08;0,00313
12,00000;0,40;4084,29;-0,00002;164,42;0,00316
12,10000;0,40;4108,55;-0,00001;165,40;0,00318
12,20000;0,41;4140,27;-0,00002;166,68;0,00321
12,30000;0,41;4173,70;-0,00001;168,02;0,00323
12,40000;0,41;4204,40;-0,00002;169,26;0,00326
12,50000;0,42;4246,96;-0,00002;170,97;0,00329
12,60000;0,42;4279,33;-0,00001;172,28;0,00331
12,70000;0,42;4303,61;-0,00001;173,25;0,00334
12,80000;0,43;4340,00;-0,00001;174,72;0,00336
12,90000;0,43;4382,57;-0,00002;176,43;0,00339
13,00000;0,43;4408,16;-0,00002;177,46;0,00342
13,10000;0,44;4438,86;-0,00001;178,70;0,00344
13,20000;0,44;4469,87;-0,00002;179,95;0,00347
13,30000;0,44;4501,77;-0,00001;181,23;0,00350
13,40000;0,45;4538,90;-0,00001;182,73;0,00352
13,50000;0,45;4573,18;-0,00002;184,11;0,00355
13,60000;0,45;4599,38;-0,00001;185,16;0,00358
13,70000;0,46;4640,66;-0,00001;186,82;0,00360
13,80000;0,46;4681,67;-0,00001;188,47;0,00363
13,90000;0,46;4705,69;-0,00001;189,44;0,00365
14,00000;0,47;4727,45;-0,00001;190,32;0,00368
14,10000;0,47;4762,75;-0,00001;191,74;0,00371
14,20000;0,47;4800,44;-0,00001;193,25;0,00373
14,30000;0,48;4838,61;-0,00002;194,79;0,00376
14,40000;0,48;4870,39;-0,00001;196,07;0,00378
14,50000;0,48;4898,71;-0,00002;197,21;0,00381
14,60000;0,49;4931,34;-0,00001;198,52;0,00384
14,70000;0,49;4970,23;-0,00001;200,09;0,00386
14,80000;0,49;5003,35;-0,00001;201,42;0,00389
14,90000;0,50;5024,97;-0,00001;202,29;0,00392
15,00000;0,50;5060,24;-0,00001;203,71;0,00394
15,10000;0,50;5097,95;-0,00001;205,23;0,00397
15,20000;0,51;5126,96;-0,00001;206,40;0,00400
15,30000;0,51;5158,37;-0,00001;207,66;0,00402
15,40000;0,51;5192,16;-0,00001;209,02;0,00405
15,50000;0,52;5226,50;-0,00001;210,41;0,00408
15,60000;0,52;5264,31;-0,00001;211,93;0,00410
15,70000;0,52;5296,46;-0,00001;213,22;0,00413
15,80000;0,53;5316,50;-0,00001;214,03;0,00415
15,90000;0,53;5345,82;-0,00001;215,21;0,00418
16,00000;0,53;5387,11;-0,00001;216,87;0,00421
16,10000;0,54;5423,91;-0,00001;218,35;0,00423
16,20000;0,54;5453,26;-0,00001;219,54;0,00426
16,30000;0,54;5487,28;-0,00001;220,90;0,00428
16,40000;0,55;5521,85;-0,00001;222,30;0,00431
16,50000;0,55;5549,44;-0,00001;223,41;0,00434
16,60000;0,55;5582,80;0,00000;224,75;0,00436
16,70000;0,56;5614,97;-0,00001;226,05;0,00439
16,80000;0,56;5642,94;-0,00001;227,17;0,00442
16,90000;0,56;5677,86;-0,00001;228,58;0,00444
17,00000;0,57;5715,59;-0,00001;230,10;0,00447
17,10000;0,57;5741,95;-0,00001;231,16;0,00450
17,20000;0,57;5772,54;-0,00001;232,39;0,00452
17,30000;0,58;5812,68;-0,00001;234,00;0,00455
17,40000;0,58;5842,90;-0,00001;235,22;0,00457
17,50000;0,58;5873,66;-0,00001;236,46;0,00460
17,60000;0,59;5910,52;-0,00001;237,94;0,00463
17,70000;0,59;5939,50;-0,00001;239,11;0,00465
17,80000;0,59;5962,92;-0,00001;240,05;0,00468
17,90000;0,60;5999,13;-0,00001;241,51;0,00470
18,00000;0,60;6036,12;-0,00001;243,00;0,00473
18,10000;0,60;6067,79;0,00000;244,27;0,00476
18,20000;0,61;6102,59;-0,00001;245,68;0,00478
18,30000;0,61;6134,10;-0,00001;246,94;0,00481
18,40000;0,61;6160,03;-0,00001;247,99;0,00484
18,50000;0,62;6191,70;-0,00001;249,26;0,00486
18,60000;0,62;6230,58;-0,00001;250,83;0,00489
18,70000;0,62;6254,52;-0,00001;251,79;0,00492
18,80000;0,63;6285,50;-0,00001;253,04;0,00494
18,90000;0,63;6327,30;-0,00001;254,72;0,00497
19,00000;0,63;6358,13;-0,00001;255,96;0,00500
19,10000;0,64;6382,58;-0,00001;256,95;0,00502
19,20000;0,64;6417,90;-0,00001;258,37;0,00505
19,30000;0,64;6448,23;-0,00001;259,59;0,00507
19,40000;0,65;6482,76;-0,00001;260,98;0,00510
19,50000;0,65;6522,44;-0,00001;262,58;0,00513
19,60000;0,65;6548,73;-0,00001;263,64;0,00515
19,70000;0,66;6570,22;-0,00001;264,50;0,00518
19,80000;0,66;6603,35;-0,00001;265,84;0,00521
19,90000;0,66;6645,82;-0,00001;267,54;0,00523
20,00000;0,67;6669,59;0,00000;268,50;0,00526
20,10000;0,67;6698,46;0,00000;269,66;0,00528
20,20000;0,67;6737,45;-0,00001;271,23;0,00531
20,30000;0,68;6765,84;-0,00001;272,38;0,00534
20,40000;0,68;6794,09;-0,00001;273,51;0,00536
20,50000;0,68;6831,29;0,00000;275,01;0,00539
20,60000;0,69;6856,70;-0,00001;276,03;0,00542
20,70000;0,69;6885,02;-0,00001;277,17;0,00544
20,80000;0,69;6927,88;0,00000;278,90;0,00547
20,90000;0,70;6956,96;-0,00001;280,07;0,00549
21,00000;0,70;6979,31;-0,00001;280,97;0,00552
21,10000;0,70;7008,30;0,00000;282,14;0,00555
21,20000;0,71;7045,81;-0,00001;283,65;0,00557
21,30000;0,71;7076,66;-0,00001;284,89;0,00560
21,40000;0,71;7106,31;-0,00001;286,08;0,00563
21,50000;0,72;7142,35;-0,00001;287,53;0,00565
21,60000;0,72;7164,03;0,00000;288,41;0,00568
21,70000;0,72;7195,06;-0,00001;289,66;0,00570
21,80000;0,73;7230,54;-0,00001;291,08;0,00573
21,90000;0,73;7261,20;-0,00001;292,32;0,00576
22,00000;0,73;7286,76;0,00000;293,35;0,00578
22,10000;0,74;7320,45;-0,00001;294,70;0,00581
22,20000;0,74;7354,48;0,00000;296,07;0,00584
22,30000;0,74;7384,08;-0,00001;297,27;0,00586
22,40000;0,75;7413,26;0,00000;298,44;0,00589
22,50000;0,75;7445,41;-0,00001;299,73;0,00591
22,60000;0,75;7476,04;-0,00001;300,97;0,00594
22,70000;0,76;7506,71;-0,00001;302,20;0,00597
22,80000;0,76;7537,84;0,00000;303,46;0,00599
22,90000;0,76;7567,02;-0,00001;304,63;0,00602
23,00000;0,77;7593,77;-0,00001;305,71;0,00605
23,10000;0,77;7623,16;0,00000;306,89;0,00607
23,20000;0,77;7654,25;0,00000;308,14;0,00610
23,30000;0,78;7690,37;-0,00001;309,60;0,00613
23,40000;0,78;7718,29;0,00000;310,72;0,00615
23,50000;0,78;7748,68;0,00000;311,94;0,00618
23,60000;0,79;7777,61;0,00000;313,11;0,00620
23,70000;0,79;7803,21;0,00000;314,14;0,00623
23,80000;0,79;7831,68;0,00000;315,29;0,00626
23,90000;0,80;7866,92;0,00000;316,70;0,00628
24,00000;0,80;7898,55;0,00000;317,98;0,00631
24,10000;0,80;7925,88;0,00000;319,08;0,00633
24,20000;0,81;7962,82;0,00000;320,56;0,00636
24,30000;0,81;7994,67;0,00000;321,85;0,00639
24,40000;0,81;8017,82;0,00000;322,78;0,00641
24,50000;0,82;8046,61;0,00000;323,94;0,00644
24,60000;0,82;8077,14;0,00000;325,17;0,00647
24,70000;0,82;8105,28;0,00000;326,30;0,00649
24,80000;0,83;8137,60;0,00000;327,60;0,00652
24,90000;0,83;8175,22;0,00000;329,12;0,00655
25,00000;0,83;8198,75;0,00000;330,06;0,00657
25,10000;0,84;8221,91;0,00000;330,99;0,00660
25,20000;0,84;8256,26;0,00000;332,38;0,00663
25,30000;0,84;8289,01;0,00000;333,70;0,00665
25,40000;0,85;8318,68;0,00000;334,89;0,00668
25,50000;0,85;8348,53;0,00000;336,09;0,00670
25,60000;0,85;8377,21;0,00000;337,25;0,00673
25,70000;0,86;8399,48;0,00000;338,14;0,00676
25,80000;0,86;8431,35;0,00001;339,43;0,00678
25,90000;0,86;8462,77;0,00000;340,69;0,00681
26,00000;0,87;8489,45;0,00001;341,77;0,00683
26,10000;0,87;8525,24;0,00001;343,21;0,00686
26,20000;0,87;8554,01;0,00001;344,36;0,00689
26,30000;0,88;8587,54;0,00001;345,71;0,00691
26,40000;0,88;8617,85;0,00001;346,93;0,00694
26,50000;0,88;8642,51;0,00001;347,93;0,00697
26,60000;0,89;8670,05;0,00001;349,04;0,00699
26,70000;0,89;8696,73;0,00001;350,11;0,00702
26,80000;0,89;8730,51;0,00001;351,47;0,00705
26,90000;0,90;8758,85;0,00001;352,61;0,00707
27,00000;0,90;8788,60;0,00001;353,81;0,00710
27,10000;0,90;8820,38;0,00002;355,09;0,00712
27,20000;0,91;8844,75;0,00001;356,07;0,00715
27,30000;0,91;8874,79;0,00001;357,28;0,00718
27,40000;0,91;8907,66;0,00001;358,60;0,00720
27,50000;0,92;8934,92;0,00001;359,70;0,00723
27,60000;0,92;8959,59;0,00001;360,69;0,00726
27,70000;0,92;8990,88;0,00001;361,95;0,00728
27,80000;0,93;9017,95;0,00002;363,04;0,00731
27,90000;0,93;9043,42;0,00001;364,07;0,00733
28,00000;0,93;9072,79;0,00001;365,25;0,00736
28,10000;0,94;9107,69;0,00001;366,65;0,00739
28,20000;0,94;9133,28;0,00001;367,68;0,00741
28,30000;0,94;9166,63;0,00002;369,03;0,00744
28,40000;0,95;9198,18;0,00001;370,30;0,00747
28,50000;0,95;9223,17;0,00001;371,30;0,00749
28,60000;0,95;9250,78;0,00001;372,41;0,00752
28,70000;0,96;9273,93;0,00001;373,35;0,00754
28,80000;0,96;9302,39;0,00002;374,49;0,00757
28,90000;0,96;9330,95;0,00002;375,64;0,00760
29,00000;0,97;9367,94;0,00002;377,13;0,00762
29,10000;0,97;9398,73;0,00002;378,37;0,00765
29,20000;0,97;9425,38;0,00002;379,44;0,00768
29,30000;0,98;9455,01;0,00002;380,64;0,00770
29,40000;0,98;9476,61;0,00002;381,51;0,00773
29,50000;0,98;9511,33;0,00001;382,90;0,00776
29,60000;0,99;9536,89;0,00002;383,93;0,00778
29,70000;0,99;9567,08;0,00001;385,15;0,00781
29,80000;0,99;9591,36;0,00002;386,13;0,00783
29,90000;1,00;9623,54;0,00002;387,42;0,00786
30,00000;1,00;9654,60;0,00001;388,67;0,00789
30,10000;1,00;9678,17;0,00002;389,62;0,00791
30,20000;1,01;9709,51;0,00002;390,88;0,00794
30,30000;1,01;9736,78;0,00002;391,98;0,00797
30,40000;1,01;9766,43;0,00002;393,17;0,00799
30,50000;1,02;9798,25;0,00002;394,45;0,00802
30,60000;1,02;9827,55;0,00002;395,63;0,00804
30,70000;1,02;9849,68;0,00002;396,52;0,00807
30,80000;1,03;9875,83;0,00002;397,58;0,00810
30,90000;1,03;9901,13;0,00002;398,60;0,00812
31,00000;1,03;9932,17;0,00002;399,85;0,00815
31,10000;1,04;9965,24;0,00002;401,18;0,00818
31,20000;1,04;9993,58;0,00002;402,32;0,00820
31,30000;1,04;10019,82;0,00002;403,37;0,00823
31,40000;1,05;10045,99;0,00002;404,43;0,00825
31,50000;1,05;10075,25;0,00002;405,61;0,00828
31,60000;1,05;10100,64;0,00002;406,63;0,00831
31,70000;1,06;10129,85;0,00002;407,80;0,00833
31,80000;1,06;10156,64;0,00001;408,88;0,00836
31,90000;1,06;10185,24;0,00001;410,03;0,00839
32,00000;1,07;10213,38;0,00002;411,17;0,00841
32,10000;1,07;10245,65;0,00002;412,47;0,00844
32,20000;1,07;10269,75;0,00002;413,44;0,00846
32,30000;1,08;10294,76;0,00002;414,44;0,00849
32,40000;1,08;10328,99;0,00002;415,82;0,00852
32,50000;1,08;10354,46;0,00002;416,85;0,00854
32,60000;1,09;10383,27;0,00002;418,01;0,00857
32,70000;1,09;10415,55;0,00002;419,31;0,00860
32,80000;1,09;10439,98;0,00002;420,29;0,00862
32,90000;1,10;10460,78;0,00002;421,13;0,00865
33,00000;1,10;10494,30;0,00001;422,48;0,00868
33,10000;1,10;10521,57;0,00002;423,57;0,00870
33,20000;1,11;10545,52;0,00002;424,54;0,00873
33,30000;1,11;10577,32;0,00002;425,82;0,00875
33,40000;1,11;10605,82;0,00002;426,97;0,00878
33,50000;1,12;10632,98;0,00002;428,06;0,00881
33,60000;1,12;10660,97;0,00002;429,19;0,00883
33,70000;1,12;10687,44;0,00002;430,25;0,00886
33,80000;1,13;10711,11;0,00002;431,20;0,00888
33,90000;1,13;10739,68;0,00002;432,35;0,00891
34,00000;1,13;10769,18;0,00002;433,54;0,00894
34,10000;1,14;10804,50;0,00002;434,96;0,00896
34,20000;1,14;10824,87;0,00002;435,78;0,00899
34,30000;1,14;10855,55;0,00002;437,02;0,00902
34,40000;1,15;10877,81;0,00002;437,92;0,00904
34,50000;1,15;10903,83;0,00002;438,96;0,00907
34,60000;1,15;10936,07;0,00002;440,26;0,00910
34,70000;1,16;10958,88;0,00002;441,18;0,00912
34,80000;1,16;10985,09;0,00002;442,23;0,00915
34,90000;1,16;11018,66;0,00002;443,59;0,00918
35,00000;1,17;11044,13;0,00002;444,61;0,00920
35,10000;1,17;11072,29;0,00002;445,74;0,00923
35,20000;1,17;11102,80;0,00002;446,97;0,00925
35,30000;1,18;11125,39;0,00002;447,88;0,00928
35,40000;1,18;11150,88;0,00002;448,91;0,00931
35,50000;1,18;11177,73;0,00002;449,99;0,00933
35,60000;1,19;11213,04;0,00002;451,41;0,00936
35,70000;1,19;11237,70;0,00002;452,40;0,00938
35,80000;1,19;11265,14;0,00002;453,51;0,00941
35,90000;1,20;11289,16;0,00002;454,48;0,00944
36,00000;1,20;11318,24;0,00002;455,65;0,00946
36,10000;1,20;11348,23;0,00002;456,85;0,00949
36,20000;1,21;11372,50;0,00002;457,83;0,00952
36,30000;1,21;11396,53;0,00002;458,80;0,00954
36,40000;1,21;11426,22;0,00002;459,99;0,00957
36,50000;1,22;11453,56;0,00003;461,09;0,00960
36,60000;1,22;11480,56;0,00002;462,18;0,00962
36,70000;1,22;11507,74;0,00002;463,27;0,00965
36,80000;1,23;11537,27;0,00002;464,46;0,00968
36,90000;1,23;11560,77;0,00002;465,41;0,00970
37,00000;1,23;11582,11;0,00002;466,27;0,00973
37,10000;1,24;11621,95;0,00002;467,87;0,00975
37,20000;1,24;11650,73;0,00002;469,03;0,00978
37,30000;1,24;11672,40;0,00002;469,90;0,00980
37,40000;1,25;11698,74;0,00002;470,96;0,00983
37,50000;1,25;11722,83;0,00002;471,93;0,00986
37,60000;1,25;11747,03;0,00002;472,91;0,00988
37,70000;1,26;11776,94;0,00002;474,11;0,00991
37,80000;1,26;11800,41;0,00002;475,06;0,00994
37,90000;1,26;11829,86;0,00002;476,24;0,00996
38,00000;1,27;11857,18;0,00002;477,34;0,00999
38,10000;1,27;11883,43;0,00002;478,40;0,01002
38,20000;1,27;11909,78;0,00002;479,46;0,01004
38,30000;1,28;11827,47;0,00002;476,15;0,01007
38,40000;1,28;11747,51;0,00002;472,93;0,01010
38,50000;1,28;11769,41;0,00002;473,81;0,01012
38,60000;1,29;11792,48;0,00002;474,74;0,01015
38,70000;1,29;11824,76;0,00002;476,04;0,01017
38,80000;1,29;11850,05;0,00002;477,06;0,01020
38,90000;1,30;11876,15;0,00002;478,11;0,01023
39,00000;1,30;11908,05;0,00002;479,39;0,01025
39,10000;1,30;11938,21;0,00002;480,60;0,01028
39,20000;1,31;11961,12;0,00002;481,53;0,01031
39,30000;1,31;11987,34;0,00002;482,58;0,01033
39,40000;1,31;12011,95;0,00002;483,57;0,01036
39,50000;1,32;12047,01;0,00002;484,98;0,01038
39,60000;1,32;12074,32;0,00002;486,08;0,01041
39,70000;1,32;12097,75;0,00002;487,03;0,01044
39,80000;1,33;12123,31;0,00001;488,06;0,01046
39,90000;1,33;12157,40;0,00002;489,43;0,01049
40,00000;1,33;12184,37;0,00002;490,51;0,01052
40,10000;1,34;12206,39;0,00002;491,40;0,01054
40,20000;1,34;12243,11;0,00002;492,88;0,01057
40,30000;1,34;12266,24;0,00002;493,81;0,01059
40,40000;1,35;12290,78;0,00002;494,80;0,01062
40,50000;1,35;12320,87;0,00001;496,01;0,01065
40,60000;1,35;12351,52;0,00002;497,24;0,01067
40,70000;1,36;12373,95;0,00002;498,15;0,01070
40,80000;1,36;12394,85;0,00002;498,99;0,01073
40,90000;1,36;12420,06;0,00002;500,00;0,01075
41,00000;1,37;12459,99;0,00002;501,61;0,01078
41,10000;1,37;12487,47;0,00002;502,72;0,01080
41,20000;1,37;12510,12;0,00002;503,63;0,01083
41,30000;1,38;12532,92;0,00001;504,55;0,01086
41,40000;1,38;12560,74;0,00001;505,67;0,01088
41,50000;1,38;12589,05;0,00001;506,81;0,01091
41,60000;1,39;12614,80;0,00001;507,84;0,01094
41,70000;1,39;12644,44;0,00001;509,04;0,01096
41,80000;1,39;12674,87;0,00002;510,26;0,01099
41,90000;1,40;12692,78;0,00001;510,98;0,01101
42,00000;1,40;12718,86;0,00002;512,03;0,01104
42,10000;1,40;12759,09;0,00002;513,65;0,01107
42,20000;1,41;12785,56;0,00001;514,72;0,01109
42,30000;1,41;12805,13;0,00002;515,50;0,01112
42,40000;1,41;12829,22;0,00001;516,47;0,01115
42,50000;1,42;12862,81;0,00001;517,83;0,01117
42,60000;1,42;12888,05;0,00001;518,84;0,01120
42,70000;1,42;12916,41;0,00001;519,98;0,01123
42,80000;1,43;12939,09;0,00001;520,90;0,01125
42,90000;1,43;12961,74;0,00001;521,81;0,01128
43,00000;1,43;12989,31;0,00001;522,92;0,01130
43,10000;1,44;13015,48;0,00001;523,97;0,01133
43,20000;1,44;13045,81;0,00001;525,19;0,01136
43,30000;1,44;13082,54;0,00002;526,67;0,01138
43,40000;1,45;13102,43;0,00002;527,47;0,01141
43,50000;1,45;13123,73;0,00002;528,33;0,01143
43,60000;1,45;13149,44;0,00002;529,37;0,01146
43,70000;1,46;13181,77;0,00002;530,67;0,01149
43,80000;1,46;13207,56;0,00002;531,71;0,01151
43,90000;1,46;13229,40;0,00002;532,58;0,01154
44,00000;1,47;13256,93;0,00002;533,69;0,01157
44,10000;1,47;13287,75;0,00002;534,93;0,01159
44,20000;1,47;13311,88;0,00002;535,90;0,01162
44,30000;1,48;13341,05;0,00002;537,08;0,01165
44,40000;1,48;13367,46;0,00002;538,14;0,01167
44,50000;1,48;13389,70;0,00002;539,04;0,01170
44,60000;1,49;13415,58;0,00002;540,08;0,01173
44,70000;1,49;13440,20;0,00001;541,07;0,01175
44,80000;1,49;13472,35;0,00001;542,37;0,01178
44,90000;1,50;13501,67;0,00002;543,55;0,01180
45,00000;1,50;13520,74;0,00002;544,31;0,01183
45,10000;1,50;13542,24;0,00002;545,18;0,01185
45,20000;1,51;13577,31;0,00002;546,59;0,01188
45,30000;1,51;13519,57;0,00002;544,27;0,01191
45,40000;1,51;13525,96;0,00002;544,52;0,01193
45,50000;1,52;13553,82;0,00002;545,64;0,01196
45,60000;1,52;13585,11;0,00002;546,90;0,01199
45,70000;1,52;13608,98;0,00002;547,87;0,01201
45,80000;1,53;13630,87;0,00002;548,75;0,01204
45,90000;1,53;13653,85;0,00002;549,67;0,01207
46,00000;1,53;13685,09;0,00002;550,93;0,01209
46,10000;1,54;13712,47;0,00002;552,03;0,01212
46,20000;1,54;13581,16;0,00002;546,75;0,01215
46,30000;1,54;13603,38;0,00002;547,64;0,01217
46,40000;1,55;13624,17;0,00002;548,48;0,01220
46,50000;1,55;13643,66;0,00002;549,26;0,01222
46,60000;1,55;13671,87;0,00002;550,40;0,01225
46,70000;1,56;13703,84;0,00002;551,68;0,01228
46,80000;1,56;13727,82;0,00002;552,65;0,01230
46,90000;1,56;13752,63;0,00002;553,65;0,01233
47,00000;1,57;13779,99;0,00002;554,75;0,01235
47,10000;1,57;13805,76;0,00003;555,79;0,01238
47,20000;1,57;13827,34;0,00002;556,66;0,01241
47,30000;1,58;13851,79;0,00002;557,64;0,01243
47,40000;1,58;13888,54;0,00002;559,12;0,01246
