Maximum Load;7,49;kN
Extension at Maximum Load;0,82;mm
Modulus (E-modulus);0,00;MPa
Modulus (Automatic Young's);54989,46;MPa
Tensile strain at Maximum Load;0,559;%
Tensile strain at Yield (Offset       0,2 %);0,00000;mm/mm
Tensile stress at Yield (Offset       0,2 %);0,00000;MPa
Tensile strain at Break (Standard);0,00559;mm/mm
Tensile stress at Break (Standard);300,00131;MPa

Time;Extension;Load;Strain 1;Tensile stress;Tensile strain
7,50000;0,25;2396,06;0,00000;96,02;0,00171
7,60000;0,25;2422,06;0,00000;97,06;0,00173
7,70000;0,26;2441,40;0,00001;97,83;0,00176
7,80000;0,26;2474,90;-0,00001;99,17;0,00178
7,90000;0,26;2511,74;0,00002;100,65;0,00180
8,00000;0,27;2539,22;0,00000;101,75;0,00182
8,10000;0,27;2579,71;0,00001;103,37;0,00185
8,20000;0,27;2605,51;0,00000;104,41;0,00187
8,30000;0,28;2623,75;0,00001;105,14;0,00189
8,40000;0,28;2659,71;0,00000;106,58;0,00192
8,50000;0,28;2703,95;0,00000;108,35;0,00194
8,60000;0,29;2729,25;0,00002;109,37;0,00196
8,70000;0,29;2748,78;0,00000;110,15;0,00198
8,80000;0,29;2789,00;0,00001;111,76;0,00201
8,90000;0,30;2823,53;0,00000;113,14;0,00203
9,00000;0,30;2849,17;0,00000;114,17;0,00205
9,10000;0,30;2877,14;0,00002;115,29;0,00208
9,20000;0,31;2904,27;0,00001;116,38;0,00210
9,30000;0,31;2936,96;0,00001;117,69;0,00212
9,40000;0,31;2975,77;0,00001;119,25;0,00214
9,50000;0,32;3013,24;0,00000;120,75;0,00217
9,60000;0,32;3031,80;0,00001;121,49;0,00219
9,70000;0,32;3053,28;0,00000;122,35;0,00221
9,80000;0,33;3091,05;0,00001;123,86;0,00223
9,90000;0,33;3133,07;0,00001;125,55;0,00226
10,00000;0,33;3158,49;0,00001;126,57;0,00228
10,10000;0,34;3185,19;0,00001;127,64;0,00230
10,20000;0,34;3217,47;0,00001;128,93;0,00233
10,30000;0,34;3247,83;0,00001;130,15;0,00235
10,40000;0,35;3277,56;0,00002;131,34;0,00237
10,50000;0,35;3310,48;0,00002;132,66;0,00239
10,60000;0,35;3339,50;0,00000;133,82;0,00242
10,70000;0,36;3361,69;0,00003;134,71;0,00244
10,80000;0,36;3403,20;-0,00001;136,37;0,00246
10,90000;0,36;3441,59;0,00003;137,91;0,00249
11,00000;0,37;3457,89;0,00001;138,56;0,00251
11,10000;0,37;3485,28;0,00001;139,66;0,00253
11,20000;0,37;3524,14;0,00002;141,22;0,00255
11,30000;0,38;3555,89;-0,00001;142,49;0,00258
11,40000;0,38;3583,35;0,00004;143,59;0,00260
11,50000;0,38;3617,16;-0,00001;144,95;0,00262
11,60000;0,39;3645,07;0,00003;146,07;0,00265
11,70000;0,39;3666,29;-0,00001;146,92;0,00267
11,80000;0,39;3708,09;0,00004;148,59;0,00269
11,90000;0,40;3745,30;-0,00001;150,08;0,00271
12,00000;0,40;3767,75;0,00003;150,98;0,00274
12,10000;0,40;3799,72;0,00000;152,26;0,00276
12,20000;0,41;3836,09;0,00002;153,72;0,00278
12,30000;0,41;3858,36;0,00002;154,61;0,00280
12,40000;0,41;3880,91;-0,00001;155,52;0,00283
12,50000;0,42;3920,42;0,00003;157,10;0,00285
12,60000;0,42;3953,16;0,00000;158,41;0,00287
12,70000;0,42;3977,35;0,00002;159,38;0,00290
12,80000;0,43;4016,04;0,00000;160,93;0,00292
12,90000;0,43;4049,21;0,00002;162,26;0,00294
13,00000;0,43;4074,90;0,00002;163,29;0,00296
13,10000;0,44;4101,28;0,00000;164,35;0,00299
13,20000;0,44;4133,04;0,00002;165,62;0,00301
13,30000;0,44;4162,43;0,00000;166,80;0,00303
13,40000;0,45;4189,37;0,00004;167,88;0,00306
13,50000;0,45;4230,03;-0,00001;169,51;0,00308
13,60000;0,45;4261,14;0,00003;170,75;0,00310
13,70000;0,46;4283,78;-0,00001;171,66;0,00312
13,80000;0,46;4313,17;0,00003;172,84;0,00315
13,90000;0,46;4353,23;0,00001;174,44;0,00317
14,00000;0,47;4382,80;0,00001;175,63;0,00319
14,10000;0,47;4408,03;0,00002;176,64;0,00322
14,20000;0,47;4435,40;0,00000;177,74;0,00324
14,30000;0,48;4464,76;0,00003;178,91;0,00326
14,40000;0,48;4492,60;-0,00001;180,03;0,00328
14,50000;0,48;4528,70;0,00004;181,47;0,00331
14,60000;0,49;4561,76;-0,00002;182,80;0,00333
14,70000;0,49;4583,53;0,00004;183,67;0,00335
14,80000;0,49;4620,74;0,00000;185,16;0,00337
14,90000;0,50;4660,94;0,00002;186,77;0,00340
15,00000;0,50;4691,77;0,00001;188,01;0,00342
15,10000;0,50;4702,65;0,00001;188,45;0,00344
15,20000;0,51;4728,81;0,00002;189,49;0,00346
15,30000;0,51;4771,64;-0,00001;191,21;0,00349
15,40000;0,51;4800,72;0,00004;192,38;0,00351
15,50000;0,52;4840,22;-0,00001;193,96;0,00353
15,60000;0,52;4866,56;0,00003;195,01;0,00356
15,70000;0,52;4891,20;0,00000;196,00;0,00358
15,80000;0,53;4919,89;0,00002;197,15;0,00360
15,90000;0,53;4961,12;0,00001;198,80;0,00363
16,00000;0,53;4994,77;0,00001;200,15;0,00365
16,10000;0,54;5003,85;0,00002;200,52;0,00367
16,20000;0,54;5039,99;0,00000;201,96;0,00369
16,30000;0,54;5081,40;0,00002;203,62;0,00372
16,40000;0,55;5107,09;0,00000;204,65;0,00374
16,50000;0,55;5132,56;0,00002;205,67;0,00376
16,60000;0,55;5163,78;0,00001;206,92;0,00379
16,70000;0,56;5198,43;0,00002;208,31;0,00381
16,80000;0,56;5227,16;0,00001;209,46;0,00383
16,90000;0,56;5269,99;0,00002;211,18;0,00385
17,00000;0,57;5294,17;0,00001;212,15;0,00388
17,10000;0,57;5305,31;0,00002;212,59;0,00390
17,20000;0,57;5337,22;0,00001;213,87;0,00392
17,30000;0,58;5378,38;0,00002;215,52;0,00394
17,40000;0,58;5412,58;0,00001;216,89;0,00397
17,50000;0,58;5434,85;0,00001;217,79;0,00399
17,60000;0,59;5467,90;0,00003;219,11;0,00401
17,70000;0,59;5502,55;-0,00001;220,50;0,00404
17,80000;0,59;5529,33;0,00004;221,57;0,00406
17,90000;0,60;5557,86;0,00000;222,72;0,00408
18,00000;0,60;5588,83;0,00002;223,96;0,00410
18,10000;0,60;5610,98;0,00002;224,84;0,00413
18,20000;0,61;5640,60;0,00001;226,03;0,00415
18,30000;0,61;5680,02;0,00002;227,61;0,00417
18,40000;0,61;5709,37;0,00001;228,79;0,00420
18,50000;0,62;5733,10;0,00002;229,74;0,00422
18,60000;0,62;5763,33;0,00001;230,95;0,00424
18,70000;0,62;5801,19;0,00003;232,47;0,00426
18,80000;0,63;5829,99;0,00001;233,62;0,00429
18,90000;0,63;5853,98;0,00002;234,58;0,00431
19,00000;0,63;5890,78;0,00001;236,06;0,00433
19,10000;0,64;5918,73;0,00001;237,18;0,00436
19,20000;0,64;5938,04;0,00002;237,95;0,00438
19,30000;0,64;5970,37;0,00000;239,25;0,00440
19,40000;0,65;6006,75;0,00003;240,70;0,00442
19,50000;0,65;6034,27;0,00000;241,81;0,00445
19,60000;0,65;6063,74;0,00003;242,99;0,00447
19,70000;0,66;6100,99;0,00000;244,48;0,00449
19,80000;0,66;6127,41;0,00002;245,54;0,00451
19,90000;0,66;6145,73;0,00000;246,27;0,00454
20,00000;0,67;6182,02;0,00002;247,73;0,00456
20,10000;0,67;6218,96;0,00002;249,21;0,00458
20,20000;0,67;6238,38;0,00000;249,99;0,00460
20,30000;0,68;6267,07;0,00003;251,13;0,00463
20,40000;0,68;6305,49;-0,00001;252,67;0,00465
20,50000;0,68;6339,18;0,00003;254,02;0,00467
20,60000;0,69;6360,24;0,00000;254,87;0,00470
20,70000;0,69;6387,52;0,00003;255,96;0,00472
20,80000;0,69;6419,16;0,00000;257,23;0,00474
20,90000;0,70;6442,81;0,00002;258,18;0,00477
21,00000;0,70;6483,05;0,00002;259,79;0,00479
21,10000;0,70;6517,45;0,00001;261,17;0,00481
21,20000;0,71;6538,88;0,00003;262,03;0,00483
21,30000;0,71;6555,97;0,00000;262,71;0,00486
21,40000;0,71;6590,89;0,00004;264,11;0,00488
21,50000;0,72;6632,95;0,00000;265,80;0,00490
21,60000;0,72;6658,31;0,00002;266,81;0,00493
21,70000;0,72;6678,81;0,00001;267,63;0,00495
21,80000;0,73;6709,58;0,00002;268,87;0,00497
21,90000;0,73;6745,42;0,00001;270,30;0,00499
22,00000;0,73;6768,40;0,00001;271,22;0,00502
22,10000;0,74;6800,70;0,00003;272,52;0,00504
22,20000;0,74;6830,95;0,00001;273,73;0,00506
22,30000;0,74;6848,21;0,00003;274,42;0,00508
22,40000;0,75;6881,17;0,00001;275,74;0,00511
22,50000;0,75;6923,50;0,00002;277,44;0,00513
22,60000;0,75;6954,95;0,00002;278,70;0,00515
22,70000;0,76;6965,79;0,00003;279,13;0,00518
22,80000;0,76;6990,64;0,00001;280,13;0,00520
22,90000;0,76;7029,54;0,00003;281,69;0,00522
23,00000;0,77;7060,96;0,00001;282,95;0,00524
23,10000;0,77;7087,77;0,00002;284,02;0,00527
23,20000;0,77;7118,56;0,00002;285,26;0,00529
23,30000;0,78;7142,61;0,00001;286,22;0,00531
23,40000;0,78;7165,04;0,00003;287,12;0,00534
23,50000;0,78;7199,22;0,00001;288,49;0,00536
23,60000;0,79;7232,17;0,00003;289,81;0,00538
23,70000;0,79;7258,35;0,00001;290,86;0,00540
23,80000;0,79;7273,66;0,00003;291,47;0,00543
23,90000;0,80;7309,56;0,00001;292,91;0,00545
24,00000;0,80;7348,33;0,00003;294,46;0,00547
24,10000;0,80;7374,40;0,00001;295,51;0,00550
24,20000;0,81;7391,89;0,00001;296,21;0,00552
24,30000;0,81;7420,12;0,00002;297,34;0,00554
24,40000;0,81;7456,35;0,00000;298,79;0,00556
24,50000;0,82;7479,39;0,00003;299,72;0,00559
24,53600;0,82;7486,53;0,00001;300,00;0,00559
