Maximum Load;13,05;kN
Extension at Maximum Load;1,73;mm
Modulus (E-modulus);11833,95;MPa
Modulus (Automatic Young's);13043,18;MPa
Tensile strain at Maximum Load;4,937;%
Tensile strain at Yield (Offset       0,2 %);0,02525;mm/mm
Tensile stress at Yield (Offset       0,2 %);306,65974;MPa
Tensile strain at Break (Standard);0,04937;mm/mm
Tensile stress at Break (Standard);500,00043;MPa

Time;Extension;Load;Strain 1;Tensile stress;Tensile strain
6,50000;0,22;2192,79;0,00005;84,00;0,00619
6,60000;0,22;2222,08;0,00003;85,12;0,00628
6,70000;0,22;2247,51;0,00003;86,09;0,00638
6,80000;0,23;2287,53;0,00010;87,63;0,00648
6,90000;0,23;2318,84;-0,00001;88,83;0,00657
7,00000;0,23;2340,17;0,00011;89,64;0,00667
7,10000;0,24;2378,47;-0,00001;91,11;0,00676
7,20000;0,24;2417,98;0,00010;92,63;0,00685
7,30000;0,24;2445,54;0,00001;93,68;0,00695
7,40000;0,25;2467,17;0,00008;94,51;0,00705
7,50000;0,25;2501,42;0,00001;95,82;0,00714
7,60000;0,25;2537,93;0,00004;97,22;0,00723
7,70000;0,26;2570,11;0,00008;98,45;0,00734
7,80000;0,26;2604,41;0,00001;99,77;0,00743
7,90000;0,26;2630,33;0,00009;100,76;0,00752
8,00000;0,27;2652,92;0,00000;101,62;0,00762
8,10000;0,27;2688,58;0,00009;102,99;0,00771
8,20000;0,27;2729,06;-0,00001;104,54;0,00781
8,30000;0,28;2754,92;0,00010;105,53;0,00791
8,40000;0,28;2780,31;0,00001;106,50;0,00800
8,50000;0,28;2816,91;0,00007;107,91;0,00809
8,60000;0,29;2851,14;0,00004;109,22;0,00819
8,70000;0,29;2877,27;0,00003;110,22;0,00828
8,80000;0,29;2904,77;0,00007;111,27;0,00838
8,90000;0,30;2938,51;0,00000;112,56;0,00848
9,00000;0,30;2967,40;0,00008;113,67;0,00857
9,10000;0,30;3003,24;0,00003;115,04;0,00866
9,20000;0,31;3039,35;0,00006;116,43;0,00876
9,30000;0,31;3059,97;0,00000;117,22;0,00886
9,40000;0,31;3082,18;0,00007;118,07;0,00895
9,50000;0,32;3122,57;0,00001;119,62;0,00905
9,60000;0,32;3161,66;0,00005;121,11;0,00914
9,70000;0,32;3185,57;0,00005;122,03;0,00923
9,80000;0,33;3216,02;0,00004;123,20;0,00933
9,90000;0,33;3249,42;0,00006;124,48;0,00943
10,00000;0,33;3275,82;0,00001;125,49;0,00952
10,10000;0,34;3305,75;0,00004;126,63;0,00961
10,20000;0,34;3344,20;0,00004;128,11;0,00971
10,30000;0,34;3368,66;0,00006;129,04;0,00981
10,40000;0,35;3396,24;0,00004;130,10;0,00990
10,50000;0,35;3438,52;0,00006;131,72;0,01000
10,60000;0,35;3467,68;0,00003;132,84;0,01009
10,70000;0,36;3487,23;0,00006;133,58;0,01019
10,80000;0,36;3520,25;0,00004;134,85;0,01029
10,90000;0,36;3557,27;0,00004;136,27;0,01038
11,00000;0,37;3580,34;0,00004;137,15;0,01047
11,10000;0,37;3614,55;0,00006;138,46;0,01057
11,20000;0,37;3649,06;0,00002;139,78;0,01067
11,30000;0,38;3671,92;0,00005;140,66;0,01076
11,40000;0,38;3702,30;0,00003;141,82;0,01086
11,50000;0,38;3738,36;0,00004;143,20;0,01095
11,60000;0,39;3770,89;0,00004;144,45;0,01104
11,70000;0,39;3795,60;0,00007;145,40;0,01114
11,80000;0,39;3830,48;0,00003;146,73;0,01124
11,90000;0,40;3861,15;0,00004;147,91;0,01133
12,00000;0,40;3884,39;0,00006;148,80;0,01143
12,10000;0,40;3914,33;0,00005;149,95;0,01153
12,20000;0,41;3948,74;0,00004;151,26;0,01162
12,30000;0,41;3977,73;0,00006;152,37;0,01171
12,40000;0,41;4005,03;0,00004;153,42;0,01181
12,50000;0,42;4040,64;0,00005;154,78;0,01190
12,60000;0,42;4074,10;0,00003;156,07;0,01200
12,70000;0,42;4100,83;0,00005;157,09;0,01210
12,80000;0,43;4127,99;0,00003;158,13;0,01219
12,90000;0,43;4157,64;0,00006;159,27;0,01228
13,00000;0,43;4186,60;0,00005;160,38;0,01238
13,10000;0,44;4217,08;0,00004;161,54;0,01248
13,20000;0,44;4249,39;0,00004;162,78;0,01257
13,30000;0,44;4282,01;0,00004;164,03;0,01267
13,40000;0,45;4308,39;0,00001;165,04;0,01276
13,50000;0,45;4335,39;0,00005;166,08;0,01285
13,60000;0,45;4372,20;0,00004;167,49;0,01295
13,70000;0,46;4405,89;0,00006;168,78;0,01305
13,80000;0,46;4427,52;0,00004;169,60;0,01314
13,90000;0,46;4459,05;0,00001;170,81;0,01324
14,00000;0,47;4488,54;0,00012;171,94;0,01333
14,10000;0,47;4518,65;0,00004;173,10;0,01343
14,20000;0,47;4548,59;0,00004;174,24;0,01352
14,30000;0,48;4583,74;0,00002;175,59;0,01362
14,40000;0,48;4611,09;0,00007;176,64;0,01371
14,50000;0,48;4637,31;0,00004;177,64;0,01380
14,60000;0,49;4681,54;0,00006;179,34;0,01391
14,70000;0,49;4705,82;0,00002;180,26;0,01400
14,80000;0,49;4727,28;0,00004;181,09;0,01409
14,90000;0,50;4756,52;0,00006;182,21;0,01419
15,00000;0,50;4786,96;0,00003;183,37;0,01428
15,10000;0,50;4820,60;0,00005;184,66;0,01438
15,20000;0,51;4848,67;0,00004;185,74;0,01448
15,30000;0,51;4885,84;0,00004;187,16;0,01457
15,40000;0,51;4911,58;0,00003;188,15;0,01466
15,50000;0,52;4935,29;0,00006;189,06;0,01476
15,60000;0,52;4973,29;0,00004;190,51;0,01486
15,70000;0,52;5000,82;0,00004;191,57;0,01495
15,80000;0,53;5028,26;0,00004;192,62;0,01505
15,90000;0,53;5053,74;0,00004;193,59;0,01514
16,00000;0,53;5087,60;0,00004;194,89;0,01523
16,10000;0,54;5118,34;0,00005;196,07;0,01533
16,20000;0,54;5144,86;0,00005;197,08;0,01543
16,30000;0,54;5176,47;0,00004;198,29;0,01552
16,40000;0,55;5204,97;0,00005;199,39;0,01562
16,50000;0,55;5236,55;0,00004;200,60;0,01571
16,60000;0,55;5266,03;0,00004;201,73;0,01580
16,70000;0,56;5299,18;0,00003;202,99;0,01590
16,80000;0,56;5325,06;0,00005;203,99;0,01600
16,90000;0,56;5346,90;0,00005;204,82;0,01609
17,00000;0,57;5377,49;0,00004;205,99;0,01619
17,10000;0,57;5413,11;0,00005;207,36;0,01629
17,20000;0,57;5441,05;0,00004;208,43;0,01638
17,30000;0,58;5468,96;0,00004;209,50;0,01647
17,40000;0,58;5503,27;0,00005;210,81;0,01657
17,50000;0,58;5530,79;0,00005;211,87;0,01667
17,60000;0,59;5556,81;0,00003;212,86;0,01676
17,70000;0,59;5589,73;0,00005;214,12;0,01686
17,80000;0,59;5616,55;0,00004;215,15;0,01695
17,90000;0,60;5641,47;0,00003;216,11;0,01704
18,00000;0,60;5670,14;0,00005;217,21;0,01714
18,10000;0,60;5703,80;0,00004;218,49;0,01723
18,20000;0,61;5734,46;0,00005;219,67;0,01733
18,30000;0,61;5759,36;0,00004;220,62;0,01743
18,40000;0,61;5790,23;0,00004;221,81;0,01753
18,50000;0,62;5822,09;0,00004;223,03;0,01762
18,60000;0,62;5847,01;0,00005;223,98;0,01771
18,70000;0,62;5882,23;0,00003;225,33;0,01781
18,80000;0,63;5907,31;0,00004;226,29;0,01790
18,90000;0,63;5934,34;0,00004;227,33;0,01800
19,00000;0,63;5963,91;0,00005;228,46;0,01810
19,10000;0,64;5985,65;0,00005;229,29;0,01819
19,20000;0,64;6022,30;0,00003;230,70;0,01828
19,30000;0,64;6050,17;0,00005;231,76;0,01838
19,40000;0,65;6078,79;0,00004;232,86;0,01847
19,50000;0,65;6107,29;0,00006;233,95;0,01857
19,60000;0,65;6136,23;0,00005;235,06;0,01867
19,70000;0,66;6166,19;0,00003;236,21;0,01876
19,80000;0,66;6188,25;0,00004;237,05;0,01885
19,90000;0,66;6224,10;0,00004;238,43;0,01895
20,00000;0,67;6247,90;0,00001;239,34;0,01905
20,10000;0,67;6276,87;0,00004;240,45;0,01914
20,20000;0,67;6305,53;0,00005;241,54;0,01924
20,30000;0,68;6339,23;0,00003;242,84;0,01933
20,40000;0,68;6364,08;0,00005;243,79;0,01942
20,50000;0,68;6390,74;0,00006;244,81;0,01952
20,60000;0,69;6422,64;0,00001;246,03;0,01962
20,70000;0,69;6445,47;0,00006;246,91;0,01971
20,80000;0,69;6477,08;0,00006;248,12;0,01981
20,90000;0,70;6508,31;0,00001;249,31;0,01990
21,00000;0,70;6535,79;0,00007;250,37;0,02000
21,10000;0,70;6560,77;0,00004;251,32;0,02009
21,20000;0,71;6589,28;0,00002;252,41;0,02019
21,30000;0,71;6612,59;0,00007;253,31;0,02028
21,40000;0,71;6646,01;0,00004;254,59;0,02038
21,50000;0,72;6672,79;-0,00002;255,61;0,02048
21,60000;0,72;6700,84;0,00004;256,69;0,02057
21,70000;0,72;6728,85;0,00004;257,76;0,02066
21,80000;0,73;6756,49;0,00001;258,82;0,02077
21,90000;0,73;6786,13;0,00004;259,96;0,02086
22,00000;0,73;6806,99;0,00005;260,75;0,02095
22,10000;0,74;6839,50;0,00004;262,00;0,02105
22,20000;0,74;6864,67;0,00004;262,96;0,02114
22,30000;0,74;6890,99;0,00003;263,97;0,02123
22,40000;0,75;6919,50;0,00002;265,06;0,02133
22,50000;0,75;6952,19;0,00005;266,32;0,02143
22,60000;0,75;6972,19;0,00007;267,08;0,02152
22,70000;0,76;7004,61;0,00001;268,32;0,02162
22,80000;0,76;7029,57;0,00003;269,28;0,02171
22,90000;0,76;7055,10;0,00004;270,26;0,02180
23,00000;0,77;7084,84;0,00003;271,40;0,02190
23,10000;0,77;7111,79;0,00007;272,43;0,02200
23,20000;0,77;7138,86;0,00009;273,47;0,02209
23,30000;0,78;7166,71;-0,00001;274,53;0,02219
23,40000;0,78;7192,41;0,00003;275,52;0,02229
23,50000;0,78;7215,36;0,00002;276,40;0,02238
23,60000;0,79;7245,62;0,00009;277,56;0,02248
23,70000;0,79;7269,00;0,00007;278,45;0,02257
23,80000;0,79;7300,94;0,00002;279,68;0,02266
23,90000;0,80;7326,36;0,00006;280,65;0,02276
24,00000;0,80;7356,05;0,00001;281,79;0,02286
24,10000;0,80;7377,19;0,00003;282,60;0,02295
24,20000;0,81;7405,44;0,00005;283,68;0,02305
24,30000;0,81;7431,45;0,00007;284,68;0,02315
24,40000;0,81;7457,73;0,00003;285,68;0,02323
24,50000;0,82;7477,77;0,00008;286,45;0,02333
24,60000;0,82;7512,18;-0,00001;287,77;0,02343
24,70000;0,82;7535,06;0,00005;288,64;0,02352
24,80000;0,83;7563,08;0,00006;289,72;0,02362
24,90000;0,83;7585,08;0,00003;290,56;0,02372
25,00000;0,83;7616,11;0,00002;291,75;0,02381
25,10000;0,84;7637,14;0,00008;292,55;0,02390
25,20000;0,84;7661,67;-0,00001;293,49;0,02400
25,30000;0,84;7689,08;0,00004;294,54;0,02410
25,40000;0,85;7721,86;0,00008;295,80;0,02419
25,50000;0,85;7741,90;0,00006;296,57;0,02429
25,60000;0,85;7770,93;0,00002;297,68;0,02438
25,70000;0,86;7791,18;0,00007;298,46;0,02447
25,80000;0,86;7817,20;0,00000;299,45;0,02457
25,90000;0,86;7845,75;0,00008;300,55;0,02467
26,00000;0,87;7869,72;0,00007;301,46;0,02476
26,10000;0,87;7892,51;0,00005;302,34;0,02486
26,20000;0,87;7928,09;-0,00001;303,70;0,02496
26,30000;0,88;7945,35;0,00007;304,36;0,02504
26,40000;0,88;7973,41;0,00004;305,44;0,02514
26,50000;0,88;8002,86;0,00009;306,56;0,02524
26,60000;0,89;8023,27;0,00004;307,35;0,02533
26,70000;0,89;8043,44;-0,00001;308,12;0,02542
26,80000;0,89;8074,30;0,00007;309,30;0,02553
26,90000;0,90;8093,60;0,00003;310,04;0,02562
27,00000;0,90;8126,45;0,00004;311,30;0,02571
27,10000;0,90;8153,15;0,00006;312,32;0,02581
27,20000;0,91;8177,29;0,00006;313,25;0,02590
27,30000;0,91;8197,22;0,00000;314,01;0,02599
27,40000;0,91;8223,90;0,00005;315,03;0,02609
27,50000;0,92;8250,12;0,00004;316,04;0,02619
27,60000;0,92;8276,01;0,00002;317,03;0,02628
27,70000;0,92;8300,62;0,00008;317,97;0,02638
27,80000;0,93;8326,09;0,00004;318,95;0,02648
27,90000;0,93;8350,16;0,00001;319,87;0,02657
28,00000;0,93;8372,29;0,00004;320,72;0,02666
28,10000;0,94;8398,77;0,00006;321,73;0,02676
28,20000;0,94;8419,96;0,00002;322,54;0,02685
28,30000;0,94;8446,76;0,00004;323,57;0,02695
28,40000;0,95;8469,70;0,00006;324,45;0,02705
28,50000;0,95;8490,51;0,00004;325,24;0,02714
28,60000;0,95;8515,95;0,00003;326,22;0,02723
28,70000;0,96;8553,98;0,00006;327,68;0,02733
28,80000;0,96;8572,06;0,00003;328,37;0,02742
28,90000;0,96;8595,39;0,00004;329,26;0,02752
29,00000;0,97;8620,37;0,00005;330,22;0,02762
29,10000;0,97;8645,73;0,00004;331,19;0,02771
29,20000;0,97;8668,13;0,00001;332,05;0,02781
29,30000;0,98;8696,35;0,00006;333,13;0,02791
29,40000;0,98;8714,18;0,00003;333,81;0,02800
29,50000;0,98;8743,99;0,00004;334,95;0,02809
29,60000;0,99;8768,85;0,00004;335,91;0,02819
29,70000;0,99;8786,75;0,00004;336,59;0,02829
29,80000;0,99;8814,52;0,00003;337,66;0,02838
29,90000;1,00;8848,15;0,00006;338,94;0,02848
30,00000;1,00;8869,17;0,00004;339,75;0,02857
30,10000;1,00;8889,11;0,00004;340,51;0,02866
30,20000;1,01;8909,88;0,00003;341,31;0,02876
30,30000;1,01;8930,34;0,00005;342,09;0,02886
30,40000;1,01;8962,05;0,00004;343,31;0,02895
30,50000;1,02;8984,35;0,00005;344,16;0,02905
30,60000;1,02;9007,96;0,00003;345,07;0,02914
30,70000;1,02;9026,72;0,00004;345,79;0,02924
30,80000;1,03;9053,02;0,00004;346,79;0,02933
30,90000;1,03;9073,42;0,00005;347,57;0,02943
31,00000;1,03;9102,18;0,00002;348,68;0,02952
31,10000;1,04;9126,13;0,00004;349,59;0,02962
31,20000;1,04;9154,09;0,00005;350,66;0,02972
31,30000;1,04;9176,11;0,00005;351,51;0,02981
31,40000;1,05;9196,93;0,00003;352,31;0,02990
31,50000;1,05;9222,92;0,00004;353,30;0,03000
31,60000;1,05;9244,35;0,00002;354,12;0,03009
31,70000;1,06;9269,75;0,00003;355,09;0,03019
31,80000;1,06;9294,85;0,00007;356,06;0,03029
31,90000;1,06;9313,12;0,00002;356,76;0,03038
32,00000;1,07;9331,43;0,00004;357,46;0,03047
32,10000;1,07;9364,37;0,00003;358,72;0,03057
32,20000;1,07;9388,44;0,00006;359,64;0,03067
32,30000;1,08;9406,78;0,00007;360,34;0,03076
32,40000;1,08;9433,28;0,00002;361,36;0,03086
32,50000;1,08;9457,99;0,00000;362,31;0,03095
32,60000;1,09;9479,45;0,00005;363,13;0,03104
32,70000;1,09;9501,66;0,00005;363,98;0,03114
32,80000;1,09;9528,51;0,00000;365,01;0,03124
32,90000;1,10;9545,69;0,00005;365,67;0,03133
33,00000;1,10;9575,92;0,00007;366,82;0,03143
33,10000;1,10;9597,91;0,00004;367,67;0,03152
33,20000;1,11;9613,32;0,00004;368,26;0,03161
33,30000;1,11;9635,00;0,00004;369,09;0,03171
33,40000;1,11;9666,02;0,00002;370,27;0,03181
33,50000;1,12;9688,98;0,00004;371,15;0,03190
33,60000;1,12;9706,58;0,00005;371,83;0,03200
33,70000;1,12;9729,98;0,00004;372,72;0,03210
33,80000;1,13;9750,11;0,00004;373,50;0,03219
33,90000;1,13;9776,55;0,00005;374,51;0,03228
34,00000;1,13;9803,45;0,00003;375,54;0,03238
34,10000;1,14;9823,93;0,00005;376,32;0,03248
34,20000;1,14;9844,27;0,00005;377,10;0,03257
34,30000;1,14;9867,73;0,00004;378,00;0,03267
34,40000;1,15;9890,60;0,00002;378,88;0,03276
34,50000;1,15;9907,09;0,00007;379,51;0,03285
34,60000;1,15;9932,09;0,00004;380,47;0,03295
34,70000;1,16;9956,14;0,00004;381,39;0,03305
34,80000;1,16;9982,83;0,00004;382,41;0,03314
34,90000;1,16;10005,10;0,00004;383,26;0,03324
35,00000;1,17;10024,86;0,00003;384,02;0,03334
35,10000;1,17;10043,96;0,00006;384,75;0,03342
35,20000;1,17;10064,40;0,00005;385,54;0,03352
35,30000;1,18;10092,23;0,00002;386,60;0,03362
35,40000;1,18;10113,21;0,00004;387,41;0,03371
35,50000;1,18;10133,94;0,00005;388,20;0,03381
35,60000;1,19;10150,79;0,00000;388,84;0,03391
35,70000;1,19;10173,96;0,00004;389,73;0,03400
35,80000;1,19;10201,28;0,00004;390,78;0,03409
35,90000;1,20;10222,95;0,00002;391,61;0,03419
36,00000;1,20;10240,89;0,00005;392,30;0,03428
36,10000;1,20;10262,35;0,00004;393,12;0,03438
36,20000;1,21;10285,88;0,00000;394,02;0,03448
36,30000;1,21;10304,34;0,00004;394,73;0,03457
36,40000;1,21;10328,34;0,00005;395,65;0,03466
36,50000;1,22;10351,12;0,00002;396,52;0,03477
36,60000;1,22;10370,52;0,00003;397,26;0,03486
36,70000;1,22;10398,46;-0,00016;398,33;0,03495
36,80000;1,23;10423,16;0,00026;399,28;0,03505
36,90000;1,23;10437,54;-0,00006;399,83;0,03514
37,00000;1,23;10451,38;0,00004;400,36;0,03523
37,10000;1,24;10477,48;0,00010;401,36;0,03534
37,20000;1,24;10506,11;0,00004;402,46;0,03543
37,30000;1,24;10526,18;0,00002;403,22;0,03552
37,40000;1,25;10545,29;0,00001;403,96;0,03562
37,50000;1,25;10562,57;0,00009;404,62;0,03571
37,60000;1,25;10579,78;-0,00003;405,28;0,03581
37,70000;1,26;10604,34;0,00009;406,22;0,03590
37,80000;1,26;10629,27;-0,00010;407,17;0,03600
37,90000;1,26;10649,62;0,00031;407,95;0,03609
38,00000;1,27;10669,87;-0,00025;408,73;0,03619
38,10000;1,27;10692,24;0,00004;409,59;0,03629
38,20000;1,27;10712,27;0,00016;410,35;0,03638
38,30000;1,28;10728,51;-0,00002;410,98;0,03648
38,40000;1,28;10747,55;0,00005;411,70;0,03657
38,50000;1,28;10764,89;0,00000;412,37;0,03666
38,60000;1,29;10791,50;0,00015;413,39;0,03676
38,70000;1,29;10824,23;-0,00013;414,64;0,03686
38,80000;1,29;10842,57;0,00012;415,34;0,03695
38,90000;1,30;10854,10;0,00011;415,79;0,03704
39,00000;1,30;10869,96;-0,00005;416,39;0,03714
39,10000;1,30;10891,47;0,00019;417,22;0,03724
39,20000;1,31;10912,18;-0,00011;418,01;0,03733
39,30000;1,31;10942,58;0,00010;419,18;0,03743
39,40000;1,31;10961,42;0,00000;419,90;0,03752
39,50000;1,32;10974,52;0,00015;420,40;0,03761
39,60000;1,32;10995,77;-0,00010;421,21;0,03771
39,70000;1,32;11019,77;0,00013;422,13;0,03781
39,80000;1,33;11037,98;-0,00002;422,83;0,03790
39,90000;1,33;11054,59;0,00003;423,47;0,03800
40,00000;1,33;11077,31;0,00007;424,34;0,03810
40,10000;1,34;11099,48;0,00002;425,19;0,03819
40,20000;1,34;11121,90;0,00006;426,04;0,03828
40,30000;1,34;11141,27;0,00000;426,79;0,03838
40,40000;1,35;11155,87;0,00007;427,35;0,03847
40,50000;1,35;11169,60;-0,00002;427,87;0,03857
40,60000;1,35;11190,53;0,00009;428,67;0,03867
40,70000;1,36;11216,43;0,00000;429,67;0,03876
40,80000;1,36;11241,72;0,00008;430,63;0,03885
40,90000;1,36;11264,18;0,00004;431,50;0,03895
41,00000;1,37;11274,48;0,00000;431,89;0,03904
41,10000;1,37;11290,04;0,00008;432,49;0,03914
41,20000;1,37;11312,18;-0,00002;433,33;0,03924
41,30000;1,38;11334,35;0,00009;434,18;0,03933
41,40000;1,38;11355,23;-0,00002;434,98;0,03943
41,50000;1,38;11372,96;0,00011;435,66;0,03953
41,60000;1,39;11388,56;-0,00003;436,26;0,03962
41,70000;1,39;11407,23;0,00007;436,97;0,03971
41,80000;1,39;11430,52;0,00000;437,87;0,03981
41,90000;1,40;11451,17;0,00006;438,66;0,03991
42,00000;1,40;11465,85;0,00006;439,22;0,04000
42,10000;1,40;11482,20;0,00001;439,85;0,04010
42,20000;1,41;11503,74;0,00008;440,67;0,04019
42,30000;1,41;11523,87;-0,00001;441,44;0,04028
42,40000;1,41;11548,74;0,00005;442,40;0,04038
42,50000;1,42;11567,49;0,00000;443,11;0,04048
42,60000;1,42;11577,75;0,00007;443,51;0,04057
42,70000;1,42;11592,25;0,00003;444,06;0,04067
42,80000;1,43;11615,45;0,00006;444,95;0,04076
42,90000;1,43;11639,24;0,00002;445,86;0,04086
43,00000;1,43;11662,11;-0,00001;446,74;0,04095
43,10000;1,44;11678,13;0,00007;447,35;0,04105
43,20000;1,44;11689,46;0,00000;447,79;0,04114
43,30000;1,44;11705,24;0,00009;448,39;0,04124
43,40000;1,45;11726,66;0,00002;449,21;0,04134
43,50000;1,45;11746,97;0,00006;449,99;0,04143
43,60000;1,45;11765,00;0,00002;450,68;0,04152
43,70000;1,46;11780,46;0,00007;451,27;0,04162
43,80000;1,46;11795,01;-0,00001;451,83;0,04171
43,90000;1,46;11813,80;0,00001;452,55;0,04180
44,00000;1,47;11836,91;0,00009;453,43;0,04191
44,10000;1,47;11858,04;0,00003;454,24;0,04200
44,20000;1,47;11871,45;0,00006;454,76;0,04209
44,30000;1,48;11887,16;0,00003;455,36;0,04219
44,40000;1,48;11904,82;0,00003;456,04;0,04228
44,50000;1,48;11921,52;0,00000;456,68;0,04237
44,60000;1,49;11943,57;0,00008;457,52;0,04248
44,70000;1,49;11965,70;0,00003;458,37;0,04257
44,80000;1,49;11979,12;0,00006;458,88;0,04266
44,90000;1,50;11989,55;0,00006;459,28;0,04276
45,00000;1,50;12005,94;0,00001;459,91;0,04286
45,10000;1,50;12025,75;0,00004;460,67;0,04295
45,20000;1,51;12048,65;0,00002;461,55;0,04305
45,30000;1,51;12070,52;0,00009;462,38;0,04314
45,40000;1,51;12084,60;0,00003;462,92;0,04323
45,50000;1,52;12094,65;0,00005;463,31;0,04333
45,60000;1,52;12110,34;0,00003;463,91;0,04343
45,70000;1,52;12126,39;0,00004;464,52;0,04352
45,80000;1,53;12144,51;0,00002;465,22;0,04362
45,90000;1,53;12168,58;0,00005;466,14;0,04372
46,00000;1,53;12186,32;0,00007;466,82;0,04381
46,10000;1,54;12196,45;0,00003;467,21;0,04390
46,20000;1,54;12212,17;0,00004;467,81;0,04400
46,30000;1,54;12230,58;0,00001;468,51;0,04410
46,40000;1,55;12246,41;0,00005;469,12;0,04419
46,50000;1,55;12265,57;0,00004;469,86;0,04429
46,60000;1,55;12278,87;0,00006;470,36;0,04438
46,70000;1,56;12288,78;0,00003;470,74;0,04447
46,80000;1,56;12304,87;0,00002;471,36;0,04457
46,90000;1,56;12326,91;0,00006;472,20;0,04467
47,00000;1,57;12343,80;0,00004;472,85;0,04476
47,10000;1,57;12364,59;0,00006;473,65;0,04486
47,20000;1,57;12385,06;0,00004;474,43;0,04495
47,30000;1,58;12394,52;0,00005;474,79;0,04504
47,40000;1,58;12399,96;0,00003;475,00;0,04514
47,50000;1,58;12411,79;0,00004;475,46;0,04524
47,60000;1,59;12429,70;0,00003;476,14;0,04533
47,70000;1,59;12452,38;0,00007;477,01;0,04543
47,80000;1,59;12480,23;0,00006;478,08;0,04553
47,90000;1,60;12495,76;0,00004;478,67;0,04562
48,00000;1,60;12508,00;0,00002;479,14;0,04571
