Maximum Load;14,10;kN
Extension at Maximum Load;1,54;mm
Modulus (E-modulus);0,00;MPa
Modulus (Automatic Young's);55175,30;MPa
Tensile strain at Maximum Load;1,076;%
Tensile strain at Yield (Offset       0,2 %);0,00000;mm/mm
Tensile stress at Yield (Offset       0,2 %);0,00000;MPa
Tensile strain at Break (Standard);0,01076;mm/mm
Tensile stress at Break (Standard);550,00247;MPa

Time;Extension;Load;Strain 1;Tensile stress;Tensile strain
3,10000;0,10;1049,56;0,00000;40,93;0,00072
3,20000;0,11;1077,20;0,00000;42,00;0,00074
3,30000;0,11;1100,30;0,00000;42,90;0,00077
3,40000;0,11;1138,80;0,00000;44,41;0,00079
3,50000;0,12;1181,18;0,00000;46,06;0,00081
3,60000;0,12;1203,81;0,00000;46,94;0,00084
3,70000;0,12;1232,37;0,00000;48,06;0,00086
3,80000;0,13;1274,94;0,00000;49,71;0,00088
3,90000;0,13;1311,91;0,00000;51,16;0,00091
4,00000;0,13;1344,28;0,00000;52,42;0,00093
4,10000;0,14;1372,27;0,00000;53,51;0,00095
4,20000;0,14;1396,30;0,00000;54,45;0,00098
4,30000;0,14;1429,03;0,00000;55,72;0,00100
4,40000;0,15;1472,51;-0,00001;57,42;0,00102
4,50000;0,15;1502,74;0,00000;58,60;0,00105
4,60000;0,15;1534,22;0,00000;59,83;0,00107
4,70000;0,16;1571,64;0,00000;61,28;0,00109
4,80000;0,16;1606,21;0,00000;62,63;0,00112
4,90000;0,16;1630,38;0,00000;63,57;0,00114
5,00000;0,17;1662,87;0,00000;64,84;0,00116
5,10000;0,17;1698,22;0,00000;66,22;0,00119
5,20000;0,17;1728,90;0,00000;67,42;0,00121
5,30000;0,18;1765,45;0,00000;68,84;0,00123
5,40000;0,18;1797,96;0,00000;70,11;0,00125
5,50000;0,18;1829,22;0,00000;71,33;0,00128
5,60000;0,19;1861,78;0,00000;72,60;0,00130
5,70000;0,19;1902,41;0,00000;74,18;0,00132
5,80000;0,19;1926,31;0,00000;75,11;0,00135
5,90000;0,20;1965,94;0,00000;76,66;0,00137
6,00000;0,20;1999,10;0,00000;77,95;0,00139
6,10000;0,20;2023,54;0,00000;78,91;0,00142
6,20000;0,21;2052,38;0,00000;80,03;0,00144
6,30000;0,21;2094,59;0,00000;81,68;0,00146
6,40000;0,21;2129,77;0,00000;83,05;0,00149
6,50000;0,22;2161,49;0,00000;84,29;0,00151
6,60000;0,22;2194,81;0,00000;85,58;0,00153
6,70000;0,22;2222,79;0,00000;86,68;0,00156
6,80000;0,23;2253,94;0,00000;87,89;0,00158
6,90000;0,23;2293,18;0,00000;89,42;0,00160
7,00000;0,23;2320,55;0,00000;90,49;0,00163
7,10000;0,24;2348,66;0,00000;91,58;0,00165
7,20000;0,24;2394,90;0,00000;93,39;0,00167
7,30000;0,24;2431,57;0,00000;94,82;0,00170
7,40000;0,25;2449,55;0,00001;95,52;0,00172
7,50000;0,25;2479,70;0,00000;96,69;0,00174
7,60000;0,25;2523,29;0,00000;98,39;0,00177
7,70000;0,26;2553,23;0,00000;99,56;0,00179
7,80000;0,26;2593,27;0,00000;101,12;0,00181
7,90000;0,26;2620,00;0,00000;102,16;0,00184
8,00000;0,27;2642,20;0,00000;103,03;0,00186
8,10000;0,27;2682,27;0,00000;104,59;0,00188
8,20000;0,27;2729,63;0,00000;106,44;0,00191
8,30000;0,28;2745,59;0,00000;107,06;0,00193
8,40000;0,28;2776,26;0,00000;108,26;0,00195
8,50000;0,28;2819,52;0,00000;109,94;0,00197
8,60000;0,29;2851,74;0,00000;111,20;0,00200
8,70000;0,29;2879,81;0,00000;112,30;0,00202
8,80000;0,29;2908,09;0,00000;113,40;0,00204
8,90000;0,30;2944,68;0,00000;114,82;0,00207
9,00000;0,30;2978,04;0,00000;116,13;0,00209
9,10000;0,30;3020,04;0,00000;117,76;0,00211
9,20000;0,31;3043,30;0,00000;118,67;0,00214
9,30000;0,31;3062,89;0,00000;119,43;0,00216
9,40000;0,31;3104,43;0,00000;121,05;0,00218
9,50000;0,32;3152,09;0,00000;122,91;0,00221
9,60000;0,32;3174,67;0,00000;123,79;0,00223
9,70000;0,32;3205,89;0,00000;125,01;0,00225
9,80000;0,33;3242,66;0,00000;126,44;0,00228
9,90000;0,33;3268,48;0,00000;127,45;0,00230
10,00000;0,33;3303,49;0,00000;128,82;0,00232
10,10000;0,34;3342,13;0,00000;130,32;0,00235
10,20000;0,34;3362,27;0,00000;131,11;0,00237
10,30000;0,34;3402,26;0,00000;132,67;0,00239
10,40000;0,35;3445,71;0,00000;134,36;0,00242
10,50000;0,35;3465,53;0,00000;135,13;0,00244
10,60000;0,35;3492,46;0,00000;136,18;0,00246
10,70000;0,36;3532,58;0,00000;137,75;0,00249
10,80000;0,36;3565,34;0,00000;139,03;0,00251
10,90000;0,36;3594,35;0,00000;140,16;0,00253
11,00000;0,37;3632,66;0,00000;141,65;0,00255
11,10000;0,37;3660,71;0,00000;142,75;0,00258
11,20000;0,37;3688,49;0,00000;143,83;0,00260
11,30000;0,38;3728,03;0,00000;145,37;0,00262
11,40000;0,38;3766,82;0,00000;146,88;0,00265
11,50000;0,38;3791,01;0,00000;147,83;0,00267
11,60000;0,39;3826,52;0,00000;149,21;0,00269
11,70000;0,39;3861,70;0,00000;150,58;0,00272
11,80000;0,39;3879,63;0,00000;151,28;0,00274
11,90000;0,40;3915,41;0,00000;152,68;0,00276
12,00000;0,40;3957,76;0,00000;154,33;0,00279
12,10000;0,40;3981,43;0,00000;155,25;0,00281
12,20000;0,41;4018,15;0,00000;156,68;0,00283
12,30000;0,41;4057,61;0,00000;158,22;0,00286
12,40000;0,41;4088,13;0,00000;159,41;0,00288
12,50000;0,42;4111,75;0,00000;160,33;0,00290
12,60000;0,42;4146,21;0,00000;161,68;0,00293
12,70000;0,42;4177,40;0,00000;162,89;0,00295
12,80000;0,43;4205,88;0,00000;164,00;0,00297
12,90000;0,43;4250,85;0,00000;165,76;0,00300
13,00000;0,43;4282,63;0,00000;167,00;0,00302
13,10000;0,44;4303,00;0,00000;167,79;0,00304
13,20000;0,44;4340,70;0,00000;169,26;0,00307
13,30000;0,44;4386,69;0,00000;171,05;0,00309
13,40000;0,45;4405,04;0,00000;171,77;0,00311
13,50000;0,45;4435,74;0,00000;172,97;0,00314
13,60000;0,45;4471,30;0,00000;174,35;0,00316
13,70000;0,46;4497,76;0,00000;175,39;0,00318
13,80000;0,46;4535,60;0,00000;176,86;0,00321
13,90000;0,46;4574,75;0,00000;178,39;0,00323
14,00000;0,47;4594,82;0,00000;179,17;0,00325
14,10000;0,47;4629,36;0,00000;180,52;0,00327
14,20000;0,47;4679,42;0,00000;182,47;0,00330
14,30000;0,48;4705,18;0,00000;183,47;0,00332
14,40000;0,48;4719,29;0,00000;184,02;0,00334
14,50000;0,48;4756,57;0,00000;185,48;0,00337
14,60000;0,49;4795,15;0,00000;186,98;0,00339
14,70000;0,49;4826,65;0,00000;188,21;0,00341
14,80000;0,49;4865,48;0,00000;189,72;0,00344
14,90000;0,50;4892,15;0,00000;190,76;0,00346
15,00000;0,50;4918,70;0,00000;191,80;0,00348
15,10000;0,50;4960,17;0,00000;193,42;0,00351
15,20000;0,51;5000,52;0,00000;194,99;0,00353
15,30000;0,51;5014,80;0,00000;195,55;0,00355
15,40000;0,51;5048,33;0,00000;196,85;0,00358
15,50000;0,52;5091,37;0,00000;198,53;0,00360
15,60000;0,52;5117,05;0,00000;199,53;0,00362
15,70000;0,52;5146,63;0,00000;200,69;0,00365
15,80000;0,53;5185,97;-0,00001;202,22;0,00367
15,90000;0,53;5216,12;0,00000;203,40;0,00369
16,00000;0,53;5251,84;0,00000;204,79;0,00372
16,10000;0,54;5290,89;0,00000;206,31;0,00374
16,20000;0,54;5311,36;0,00000;207,11;0,00376
16,30000;0,54;5331,57;-0,00001;207,90;0,00379
16,40000;0,55;5375,44;0,00000;209,61;0,00381
16,50000;0,55;5416,87;0,00000;211,23;0,00383
16,60000;0,55;5439,02;0,00000;212,09;0,00386
16,70000;0,56;5477,03;-0,00001;213,57;0,00388
16,80000;0,56;5512,49;-0,00001;214,95;0,00390
16,90000;0,56;5538,00;0,00000;215,95;0,00392
17,00000;0,57;5570,97;0,00000;217,23;0,00395
17,10000;0,57;5607,08;0,00000;218,64;0,00397
17,20000;0,57;5626,79;0,00000;219,41;0,00399
17,30000;0,58;5664,59;-0,00001;220,88;0,00402
17,40000;0,58;5704,77;0,00000;222,45;0,00404
17,50000;0,58;5729,80;0,00000;223,43;0,00406
17,60000;0,59;5759,52;0,00000;224,59;0,00409
17,70000;0,59;5798,12;0,00000;226,09;0,00411
17,80000;0,59;5831,62;0,00000;227,40;0,00413
17,90000;0,60;5857,99;0,00000;228,43;0,00416
18,00000;0,60;5898,15;0,00000;229,99;0,00418
18,10000;0,60;5926,88;0,00000;231,11;0,00420
18,20000;0,61;5949,18;0,00000;231,98;0,00423
18,30000;0,61;5983,55;-0,00001;233,32;0,00425
18,40000;0,61;6020,11;-0,00001;234,75;0,00427
18,50000;0,62;6048,51;0,00000;235,86;0,00430
18,60000;0,62;6086,45;-0,00001;237,33;0,00432
18,70000;0,62;6119,72;-0,00001;238,63;0,00434
18,80000;0,63;6144,22;-0,00001;239,59;0,00437
18,90000;0,63;6174,40;0,00000;240,76;0,00439
19,00000;0,63;6213,65;0,00000;242,29;0,00441
19,10000;0,64;6241,48;0,00000;243,38;0,00444
19,20000;0,64;6266,70;-0,00001;244,36;0,00446
19,30000;0,64;6307,25;-0,00001;245,94;0,00448
19,40000;0,65;6342,98;-0,00001;247,34;0,00451
19,50000;0,65;6369,48;0,00000;248,37;0,00453
19,60000;0,65;6399,56;-0,00001;249,54;0,00455
19,70000;0,66;6432,02;0,00000;250,81;0,00458
19,80000;0,66;6460,72;0,00000;251,93;0,00460
19,90000;0,66;6502,90;-0,00001;253,57;0,00462
20,00000;0,67;6537,29;0,00000;254,91;0,00465
20,10000;0,67;6556,66;0,00000;255,67;0,00467
20,20000;0,67;6587,11;-0,00001;256,86;0,00469
20,30000;0,68;6629,02;0,00000;258,49;0,00472
20,40000;0,68;6662,40;-0,00001;259,79;0,00474
20,50000;0,68;6686,04;-0,00001;260,72;0,00476
20,60000;0,69;6719,61;0,00000;262,02;0,00478
20,70000;0,69;6753,93;0,00000;263,36;0,00481
20,80000;0,69;6785,59;0,00000;264,60;0,00483
20,90000;0,70;6819,20;-0,00001;265,91;0,00486
21,00000;0,70;6847,58;0,00000;267,01;0,00488
21,10000;0,70;6874,86;0,00000;268,08;0,00490
21,20000;0,71;6915,56;-0,00001;269,67;0,00492
21,30000;0,71;6951,54;0,00000;271,07;0,00495
21,40000;0,71;6976,11;-0,00001;272,03;0,00497
21,50000;0,72;7000,68;-0,00001;272,98;0,00499
21,60000;0,72;7038,49;-0,00001;274,46;0,00502
21,70000;0,72;7076,54;0,00000;275,94;0,00504
21,80000;0,73;7107,17;0,00000;277,14;0,00506
21,90000;0,73;7137,64;-0,00001;278,32;0,00509
22,00000;0,73;7163,56;-0,00001;279,34;0,00511
22,10000;0,74;7192,15;-0,00001;280,45;0,00513
22,20000;0,74;7229,51;-0,00001;281,91;0,00516
22,30000;0,74;7264,19;0,00000;283,26;0,00518
22,40000;0,75;7286,77;-0,00001;284,14;0,00520
22,50000;0,75;7320,81;-0,00001;285,47;0,00523
22,60000;0,75;7361,02;-0,00001;287,04;0,00525
22,70000;0,76;7388,17;-0,00001;288,09;0,00527
22,80000;0,76;7414,09;-0,00001;289,10;0,00530
22,90000;0,76;7448,82;-0,00001;290,46;0,00532
23,00000;0,77;7483,02;-0,00001;291,79;0,00534
23,10000;0,77;7511,42;0,00000;292,90;0,00537
23,20000;0,77;7547,51;-0,00001;294,31;0,00539
23,30000;0,78;7578,80;-0,00001;295,53;0,00541
23,40000;0,78;7600,67;0,00000;296,38;0,00544
23,50000;0,78;7633,32;-0,00001;297,65;0,00546
23,60000;0,79;7673,32;-0,00001;299,21;0,00548
23,70000;0,79;7700,72;-0,00001;300,28;0,00551
23,80000;0,79;7729,23;-0,00001;301,39;0,00553
23,90000;0,80;7767,85;-0,00001;302,90;0,00555
24,00000;0,80;7790,81;-0,00001;303,79;0,00558
24,10000;0,80;7815,22;-0,00001;304,75;0,00560
24,20000;0,81;7852,98;-0,00001;306,22;0,00562
24,30000;0,81;7887,97;-0,00001;307,58;0,00565
24,40000;0,81;7911,89;-0,00001;308,52;0,00567
24,50000;0,82;7946,87;-0,00001;309,88;0,00569
24,60000;0,82;7986,49;-0,00001;311,42;0,00572
24,70000;0,82;8009,63;-0,00001;312,33;0,00574
24,80000;0,83;8036,92;-0,00001;313,39;0,00576
24,90000;0,83;8070,74;0,00000;314,71;0,00578
25,00000;0,83;8095,76;-0,00001;315,69;0,00581
25,10000;0,84;8126,02;-0,00001;316,87;0,00583
25,20000;0,84;8167,76;-0,00001;318,49;0,00585
25,30000;0,84;8198,10;-0,00001;319,68;0,00588
25,40000;0,85;8218,03;-0,00001;320,45;0,00590
25,50000;0,85;8252,28;-0,00001;321,79;0,00592
25,60000;0,85;8288,19;-0,00001;323,19;0,00595
25,70000;0,86;8316,86;-0,00001;324,31;0,00597
25,80000;0,86;8348,59;-0,00001;325,54;0,00599
25,90000;0,86;8379,56;-0,00001;326,75;0,00602
26,00000;0,87;8400,72;-0,00001;327,58;0,00604
26,10000;0,87;8431,13;-0,00001;328,76;0,00606
26,20000;0,87;8467,92;-0,00001;330,20;0,00609
26,30000;0,88;8494,79;-0,00001;331,25;0,00611
26,40000;0,88;8523,66;-0,00001;332,37;0,00613
26,50000;0,88;8554,87;-0,00001;333,59;0,00616
26,60000;0,89;8592,11;-0,00001;335,04;0,00618
26,70000;0,89;8620,91;-0,00001;336,16;0,00620
26,80000;0,89;8644,80;-0,00001;337,09;0,00623
26,90000;0,90;8670,78;-0,00001;338,11;0,00625
27,00000;0,90;8698,82;-0,00001;339,20;0,00627
27,10000;0,90;8734,74;-0,00001;340,60;0,00630
27,20000;0,91;8764,74;-0,00001;341,77;0,00632
27,30000;0,91;8798,79;-0,00001;343,10;0,00634
27,40000;0,91;8827,36;-0,00001;344,21;0,00637
27,50000;0,92;8851,86;-0,00001;345,17;0,00639
27,60000;0,92;8885,91;-0,00001;346,50;0,00641
27,70000;0,92;8918,52;-0,00001;347,77;0,00644
27,80000;0,93;8942,76;-0,00001;348,71;0,00646
27,90000;0,93;8968,06;-0,00001;349,70;0,00648
28,00000;0,93;9002,99;-0,00001;351,06;0,00651
28,10000;0,94;9028,77;-0,00001;352,07;0,00653
28,20000;0,94;9052,95;-0,00001;353,01;0,00655
28,30000;0,94;9092,09;-0,00001;354,54;0,00657
28,40000;0,95;9119,62;-0,00001;355,61;0,00660
28,50000;0,95;9148,97;-0,00001;356,75;0,00662
28,60000;0,95;9183,75;-0,00001;358,11;0,00664
28,70000;0,96;9215,58;-0,00001;359,35;0,00667
28,80000;0,96;9239,56;-0,00001;360,29;0,00669
28,90000;0,96;9262,97;-0,00001;361,20;0,00671
29,00000;0,97;9296,52;-0,00001;362,51;0,00674
29,10000;0,97;9320,63;-0,00001;363,45;0,00676
29,20000;0,97;9353,72;-0,00001;364,74;0,00678
29,30000;0,98;9389,79;-0,00001;366,15;0,00681
29,40000;0,98;9418,06;-0,00001;367,25;0,00683
29,50000;0,98;9444,35;0,00000;368,27;0,00685
29,60000;0,99;9472,75;-0,00001;369,38;0,00688
29,70000;0,99;9504,70;-0,00001;370,63;0,00690
29,80000;0,99;9531,99;-0,00001;371,69;0,00692
29,90000;1,00;9561,97;0,00000;372,86;0,00695
30,00000;1,00;9587,94;-0,00001;373,87;0,00697
30,10000;1,00;9619,88;0,00000;375,12;0,00699
30,20000;1,01;9652,12;-0,00001;376,37;0,00702
30,30000;1,01;9676,71;-0,00001;377,33;0,00704
30,40000;1,01;9706,85;-0,00001;378,51;0,00706
30,50000;1,02;9736,60;0,00000;379,67;0,00709
30,60000;1,02;9764,93;0,00000;380,77;0,00711
30,70000;1,02;9792,76;-0,00001;381,86;0,00713
30,80000;1,03;9828,55;-0,00001;383,25;0,00716
30,90000;1,03;9853,56;-0,00001;384,23;0,00718
31,00000;1,03;9876,33;0,00000;385,12;0,00720
31,10000;1,04;9907,03;-0,00001;386,31;0,00723
31,20000;1,04;9939,76;-0,00001;387,59;0,00725
31,30000;1,04;9968,88;0,00000;388,73;0,00727
31,40000;1,05;9996,73;-0,00001;389,81;0,00729
31,50000;1,05;10031,98;0,00000;391,19;0,00732
31,60000;1,05;10055,06;0,00000;392,09;0,00734
31,70000;1,06;10081,81;0,00000;393,13;0,00736
31,80000;1,06;10113,68;-0,00001;394,37;0,00739
31,90000;1,06;10140,44;-0,00001;395,42;0,00741
32,00000;1,07;10165,77;-0,00001;396,40;0,00743
32,10000;1,07;10195,02;0,00000;397,54;0,00746
32,20000;1,07;10229,51;0,00000;398,89;0,00748
32,30000;1,08;10257,07;-0,00001;399,96;0,00750
32,40000;1,08;10286,67;-0,00001;401,12;0,00753
32,50000;1,08;10311,57;-0,00001;402,09;0,00755
32,60000;1,09;10342,31;0,00000;403,29;0,00757
32,70000;1,09;10370,53;0,00000;404,39;0,00760
32,80000;1,09;10401,34;0,00000;405,59;0,00762
32,90000;1,10;10428,82;-0,00001;406,66;0,00764
33,00000;1,10;10457,30;0,00000;407,77;0,00767
33,10000;1,10;10481,73;0,00000;408,72;0,00769
33,20000;1,11;10507,34;0,00000;409,72;0,00771
33,30000;1,11;10540,29;0,00000;411,01;0,00774
33,40000;1,11;10570,03;-0,00001;412,17;0,00776
33,50000;1,12;10598,31;0,00000;413,27;0,00778
33,60000;1,12;10627,55;-0,00001;414,41;0,00781
33,70000;1,12;10659,02;0,00000;415,64;0,00783
33,80000;1,13;10679,20;0,00000;416,42;0,00785
33,90000;1,13;10709,85;0,00000;417,62;0,00788
34,00000;1,13;10741,38;-0,00001;418,85;0,00790
34,10000;1,14;10767,53;0,00000;419,87;0,00792
34,20000;1,14;10799,21;0,00000;421,10;0,00794
34,30000;1,14;10825,63;-0,00001;422,13;0,00797
34,40000;1,15;10857,94;0,00000;423,39;0,00799
34,50000;1,15;10883,61;0,00000;424,40;0,00801
34,60000;1,15;10911,30;-0,00001;425,47;0,00804
34,70000;1,16;10937,52;0,00000;426,50;0,00806
34,80000;1,16;10964,09;-0,00001;427,53;0,00808
34,90000;1,16;10998,27;0,00000;428,87;0,00811
35,00000;1,17;11022,91;-0,00001;429,83;0,00813
35,10000;1,17;11053,79;0,00000;431,03;0,00815
35,20000;1,17;11085,26;0,00000;432,26;0,00818
35,30000;1,18;11109,14;0,00000;433,19;0,00820
35,40000;1,18;11132,36;-0,00001;434,09;0,00822
35,50000;1,18;11164,12;0,00000;435,33;0,00825
35,60000;1,19;11191,15;-0,00001;436,39;0,00827
35,70000;1,19;11218,94;0,00000;437,47;0,00829
35,80000;1,19;11247,24;-0,00001;438,57;0,00832
35,90000;1,20;11276,84;-0,00001;439,73;0,00834
36,00000;1,20;11300,57;-0,00001;440,65;0,00836
36,10000;1,20;11332,00;0,00000;441,88;0,00839
36,20000;1,21;11363,17;0,00000;443,09;0,00841
36,30000;1,21;11381,94;-0,00001;443,83;0,00843
36,40000;1,21;11412,92;-0,00001;445,03;0,00846
36,50000;1,22;11441,35;-0,00001;446,14;0,00848
36,60000;1,22;11473,03;0,00000;447,38;0,00850
36,70000;1,22;11498,75;-0,00001;448,38;0,00853
36,80000;1,23;11525,64;-0,00001;449,43;0,00855
36,90000;1,23;11550,72;-0,00001;450,41;0,00857
37,00000;1,23;11576,27;0,00000;451,40;0,00859
37,10000;1,24;11606,49;-0,00001;452,58;0,00862
37,20000;1,24;11642,33;0,00000;453,98;0,00864
37,30000;1,24;11664,20;-0,00001;454,83;0,00866
37,40000;1,25;11689,86;-0,00001;455,83;0,00869
37,50000;1,25;11712,48;0,00000;456,72;0,00871
37,60000;1,25;11736,44;0,00000;457,65;0,00873
37,70000;1,26;11771,87;-0,00001;459,03;0,00876
37,80000;1,26;11795,71;-0,00001;459,96;0,00878
37,90000;1,26;11824,98;-0,00001;461,10;0,00880
38,00000;1,27;11854,10;-0,00001;462,24;0,00883
38,10000;1,27;11882,09;-0,00001;463,33;0,00885
38,20000;1,27;11908,58;-0,00001;464,36;0,00887
38,30000;1,28;11939,63;-0,00001;465,57;0,00890
38,40000;1,28;11963,38;-0,00001;466,50;0,00892
38,50000;1,28;11988,75;-0,00001;467,49;0,00894
38,60000;1,29;12013,68;0,00000;468,46;0,00897
38,70000;1,29;12049,12;-0,00001;469,84;0,00899
38,80000;1,29;12073,49;0,00000;470,79;0,00901
38,90000;1,30;12099,60;-0,00001;471,81;0,00904
39,00000;1,30;12127,51;-0,00001;472,90;0,00906
39,10000;1,30;12153,28;-0,00001;473,90;0,00908
39,20000;1,31;12180,54;-0,00001;474,97;0,00911
39,30000;1,31;12209,99;-0,00001;476,12;0,00913
39,40000;1,31;12240,57;-0,00001;477,31;0,00915
39,50000;1,32;12263,92;-0,00001;478,22;0,00918
39,60000;1,32;12293,38;-0,00001;479,37;0,00920
39,70000;1,32;12318,60;-0,00001;480,35;0,00922
39,80000;1,33;12344,20;-0,00001;481,35;0,00924
39,90000;1,33;12373,03;-0,00001;482,47;0,00927
40,00000;1,33;12398,59;-0,00001;483,47;0,00929
40,10000;1,34;12421,63;-0,00001;484,37;0,00931
40,20000;1,34;12462,14;-0,00001;485,95;0,00934
40,30000;1,34;12488,50;-0,00001;486,98;0,00936
40,40000;1,35;12511,25;-0,00001;487,86;0,00938
40,50000;1,35;12539,49;-0,00001;488,96;0,00941
40,60000;1,35;12564,60;-0,00001;489,94;0,00943
40,70000;1,36;12591,41;-0,00001;490,99;0,00945
40,80000;1,36;12619,75;-0,00001;492,09;0,00948
40,90000;1,36;12651,95;-0,00001;493,35;0,00950
41,00000;1,37;12675,92;-0,00001;494,28;0,00952
41,10000;1,37;12699,64;-0,00001;495,21;0,00955
41,20000;1,37;12727,92;-0,00001;496,31;0,00957
41,30000;1,38;12758,81;-0,00001;497,52;0,00959
41,40000;1,38;12784,86;-0,00001;498,53;0,00962
41,50000;1,38;12811,58;-0,00001;499,57;0,00964
41,60000;1,39;12835,39;-0,00001;500,50;0,00966
41,70000;1,39;12867,88;-0,00001;501,77;0,00969
41,80000;1,39;12896,62;-0,00001;502,89;0,00971
41,90000;1,40;12921,17;-0,00001;503,85;0,00973
42,00000;1,40;12942,48;-0,00001;504,68;0,00976
42,10000;1,40;12970,68;-0,00001;505,78;0,00978
42,20000;1,41;12996,03;-0,00001;506,77;0,00980
42,30000;1,41;13022,49;-0,00001;507,80;0,00983
42,40000;1,41;13059,22;-0,00001;509,23;0,00985
42,50000;1,42;13086,02;-0,00001;510,28;0,00987
42,60000;1,42;13107,18;-0,00001;511,10;0,00990
42,70000;1,42;13134,53;-0,00001;512,17;0,00992
42,80000;1,43;13161,21;-0,00001;513,21;0,00994
42,90000;1,43;13185,20;-0,00001;514,14;0,00996
43,00000;1,43;13215,66;-0,00001;515,33;0,00999
43,10000;1,44;13237,53;0,00000;516,18;0,01001
43,20000;1,44;13266,02;-0,00001;517,29;0,01003
43,30000;1,44;13297,23;-0,00001;518,51;0,01006
43,40000;1,45;13324,67;-0,00001;519,58;0,01008
43,50000;1,45;13348,64;-0,00001;520,52;0,01010
43,60000;1,45;13377,17;-0,00001;521,63;0,01013
43,70000;1,46;13401,90;-0,00001;522,59;0,01015
43,80000;1,46;13427,57;-0,00001;523,59;0,01017
43,90000;1,46;13455,44;-0,00001;524,68;0,01020
44,00000;1,47;13488,68;-0,00001;525,98;0,01022
44,10000;1,47;13511,25;-0,00001;526,86;0,01024
44,20000;1,47;13533,11;-0,00001;527,71;0,01027
44,30000;1,48;13562,59;-0,00001;528,86;0,01029
44,40000;1,48;13594,90;-0,00001;530,12;0,01031
44,50000;1,48;13619,20;-0,00001;531,07;0,01034
44,60000;1,49;13644,96;-0,00001;532,07;0,01036
44,70000;1,49;13672,41;-0,00001;533,14;0,01038
44,80000;1,49;13701,13;-0,00001;534,26;0,01041
44,90000;1,50;13728,77;-0,00001;535,34;0,01043
45,00000;1,50;13754,63;-0,00001;536,35;0,01045
45,10000;1,50;13781,20;-0,00001;537,38;0,01048
45,20000;1,51;13806,68;-0,00001;538,38;0,01050
45,30000;1,51;13830,08;-0,00001;539,29;0,01052
45,40000;1,51;13854,75;-0,00002;540,25;0,01055
45,50000;1,52;13893,60;-0,00001;541,77;0,01057
45,60000;1,52;13917,04;-0,00001;542,68;0,01059
45,70000;1,52;13937,05;-0,00001;543,46;0,01061
45,80000;1,53;13965,00;-0,00001;544,55;0,01064
45,90000;1,53;13996,82;-0,00002;545,79;0,01066
46,00000;1,53;14020,58;-0,00001;546,72;0,01069
46,10000;1,54;14048,26;-0,00001;547,80;0,01071
46,20000;1,54;14070,83;-0,00002;548,68;0,01073
46,30000;1,54;14099,33;-0,00001;549,79;0,01075
46,32000;1,54;14104,81;-0,00001;550,00;0,01076
